LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Melbourne (C),VIC132,178955,1661,36756,928.2,244,6,Melbourne,25/03/2022,2022-03-26
Melton (C),VIC237,164895,1264,44100,766.5,198,6,Melton,25/03/2022,2022-03-26
Mildura (RC),VIC222,55777,556,9663,996.8,79,6,Mildura,25/03/2022,2022-03-26
Mitchell (S),VIC211,46082,520,8373,1128.4,77,7,Mitchell,25/03/2022,2022-03-26
Moira (S),VIC190,29925,174,4520,581.5,21,6,Moira,25/03/2022,2022-03-26
Monash (C),VIC210,202847,1517,32324,747.9,218,6,Monash,25/03/2022,2022-03-26
Moonee Valley (C),VIC121,130294,1068,26795,819.7,180,6,Moonee Valley,25/03/2022,2022-03-26
Moorabool (S),VIC236,35049,285,6534,813.1,47,6,Moorabool,25/03/2022,2022-03-26
Moreland (C),VIC131,185767,1648,39673,887.1,244,6,Moreland,25/03/2022,2022-03-26
Mornington Peninsula (S),VIC204,167636,1350,28887,805.3,201,6,Mornington Peninsula,25/03/2022,2022-03-26
Mount Alexander (S),VIC105,19754,130,2096,658.1,23,6,Mount Alexander,25/03/2022,2022-03-26
Moyne (S),VIC229,16953,167,1998,985.1,20,6,Moyne,25/03/2022,2022-03-26
Murrindindi (S),VIC250,14570,123,1692,844.2,22,6,Murrindindi,25/03/2022,2022-03-26
Nillumbik (S),VIC216,65094,649,10930,997,104,6,Nillumbik,25/03/2022,2022-03-26
Northern Grampians (S),VIC166,11402,46,1416,403.4,10,5,Northern Grampians,25/03/2022,2022-03-26
Overseas,,,0,80,0,0,0,,25/03/2022,2022-03-26
Overseas Traveller,,,0,621,0,0,0,,25/03/2022,2022-03-26
Port Phillip (C),VIC208,115601,1006,23254,870.2,133,6,Port Phillip,25/03/2022,2022-03-26
Pyrenees (S),VIC217,7472,45,807,602.2,3,6,Pyrenees,25/03/2022,2022-03-26
Queenscliffe (B),VIC238,2940,20,482,680.3,4,6,Queenscliffe,25/03/2022,2022-03-26
South Gippsland (S),VIC178,29914,345,3296,1153.3,50,7,South Gippsland,25/03/2022,2022-03-26
Southern Grampians (S),VIC233,16100,97,1824,602.5,22,6,Southern Grampians,25/03/2022,2022-03-26
Stonnington (C),VIC203,117768,1061,22111,900.9,147,6,Stonnington,25/03/2022,2022-03-26
Strathbogie (S),VIC110,10781,91,1250,844.1,21,6,Strathbogie,25/03/2022,2022-03-26
Surf Coast (S),VIC225,33456,405,6379,1210.5,57,7,Surf Coast,25/03/2022,2022-03-26
Swan Hill (RC),VIC180,20649,174,3337,842.7,28,6,Swan Hill,25/03/2022,2022-03-26
Towong (S),VIC187,6040,23,513,380.8,2,5,Towong,25/03/2022,2022-03-26
Unincorporated Vic,,,6,84,0,1,0,,25/03/2022,2022-03-26
Unknown,,,101,5759,0,16,0,,25/03/2022,2022-03-26
Wangaratta (RC),VIC186,29187,239,4136,818.9,29,6,Wangaratta,25/03/2022,2022-03-26
Warrnambool (C),VIC179,35181,329,5147,935.2,44,6,Warrnambool,25/03/2022,2022-03-26
Wellington (S),VIC218,44380,269,5097,606.1,48,6,Wellington,25/03/2022,2022-03-26
West Wimmera (S),VIC232,3841,9,220,234.3,2,5,West Wimmera,25/03/2022,2022-03-26
Whitehorse (C),VIC196,178739,1444,25211,807.9,202,6,Whitehorse,25/03/2022,2022-03-26
Whittlesea (C),VIC197,230238,1967,52119,854.3,310,6,Whittlesea,25/03/2022,2022-03-26
Wodonga (C),VIC192,42083,297,6357,705.7,40,6,Wodonga,25/03/2022,2022-03-26
Wyndham (C),VIC221,270487,1691,62003,625.2,231,6,Wyndham,25/03/2022,2022-03-26
Yarra (C),VIC202,101495,1190,21345,1172.5,154,7,Yarra,25/03/2022,2022-03-26
Yarra Ranges (S),VIC206,159462,1363,25364,854.7,216,6,Yarra Ranges,25/03/2022,2022-03-26
Yarriambiack (S),VIC200,6639,43,599,647.7,6,6,Yarriambiack,25/03/2022,2022-03-26
