LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Moonee Valley (C),VIC121,130294,1132,27084,868.8,152,6,Moonee Valley,27/03/2022,2022-03-28
Moorabool (S),VIC236,35049,292,6616,833.1,50,6,Moorabool,27/03/2022,2022-03-28
Moreland (C),VIC131,185767,1715,40148,923.2,249,6,Moreland,27/03/2022,2022-03-28
Mornington Peninsula (S),VIC204,167636,1478,29375,881.7,280,6,Mornington Peninsula,27/03/2022,2022-03-28
Mount Alexander (S),VIC105,19754,132,2138,668.2,23,6,Mount Alexander,27/03/2022,2022-03-28
Moyne (S),VIC229,16953,176,2047,1038.2,25,7,Moyne,27/03/2022,2022-03-28
Murrindindi (S),VIC250,14570,111,1717,761.8,12,6,Murrindindi,27/03/2022,2022-03-28
Nillumbik (S),VIC216,65094,692,11134,1063.1,107,7,Nillumbik,27/03/2022,2022-03-28
Northern Grampians (S),VIC166,11402,55,1436,482.4,12,5,Northern Grampians,27/03/2022,2022-03-28
Overseas,,,0,80,0,0,0,,27/03/2022,2022-03-28
Overseas Traveller,,,0,621,0,0,0,,27/03/2022,2022-03-28
Port Phillip (C),VIC208,115601,1032,23500,892.7,140,6,Port Phillip,27/03/2022,2022-03-28
Pyrenees (S),VIC217,7472,52,825,695.9,10,6,Pyrenees,27/03/2022,2022-03-28
Queenscliffe (B),VIC238,2940,23,487,782.3,4,6,Queenscliffe,27/03/2022,2022-03-28
South Gippsland (S),VIC178,29914,389,3414,1300.4,64,7,South Gippsland,27/03/2022,2022-03-28
Southern Grampians (S),VIC233,16100,133,1877,826.1,23,6,Southern Grampians,27/03/2022,2022-03-28
Stonnington (C),VIC203,117768,1075,22418,912.8,159,6,Stonnington,27/03/2022,2022-03-28
Strathbogie (S),VIC110,10781,95,1276,881.2,17,6,Strathbogie,27/03/2022,2022-03-28
Surf Coast (S),VIC225,33456,432,6515,1291.2,68,7,Surf Coast,27/03/2022,2022-03-28
Swan Hill (RC),VIC180,20649,166,3383,803.9,25,6,Swan Hill,27/03/2022,2022-03-28
Towong (S),VIC187,6040,27,521,447,4,5,Towong,27/03/2022,2022-03-28
Unincorporated Vic,,,5,83,0,0,0,,27/03/2022,2022-03-28
Unknown,,,117,5801,0,7,0,,27/03/2022,2022-03-28
Wangaratta (RC),VIC186,29187,231,4200,791.4,34,6,Wangaratta,27/03/2022,2022-03-28
Warrnambool (C),VIC179,35181,316,5230,898.2,37,6,Warrnambool,27/03/2022,2022-03-28
Wellington (S),VIC218,44380,304,5192,685,49,6,Wellington,27/03/2022,2022-03-28
West Wimmera (S),VIC232,3841,8,220,208.3,0,5,West Wimmera,27/03/2022,2022-03-28
Whitehorse (C),VIC196,178739,1512,25656,845.9,244,6,Whitehorse,27/03/2022,2022-03-28
Whittlesea (C),VIC197,230238,1985,52666,862.2,304,6,Whittlesea,27/03/2022,2022-03-28
Wodonga (C),VIC192,42083,289,6428,686.7,42,6,Wodonga,27/03/2022,2022-03-28
Wyndham (C),VIC221,270487,1692,62494,625.5,275,6,Wyndham,27/03/2022,2022-03-28
Yarra (C),VIC202,101495,1175,21604,1157.7,139,7,Yarra,27/03/2022,2022-03-28
Yarra Ranges (S),VIC206,159462,1387,25781,869.8,237,6,Yarra Ranges,27/03/2022,2022-03-28
Yarriambiack (S),VIC200,6639,42,612,632.6,10,6,Yarriambiack,27/03/2022,2022-03-28
