LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Towong (S),VIC187,6040,36,556,596,2,6,Towong,02/04/2022,2022-04-03
Unincorporated Vic,,,5,88,0,0,0,,02/04/2022,2022-04-03
Unknown,,,220,6116,0,13,0,,02/04/2022,2022-04-03
Wangaratta (RC),VIC186,29187,199,4401,681.8,21,6,Wangaratta,02/04/2022,2022-04-03
Warrnambool (C),VIC179,35181,364,5595,1034.6,49,7,Warrnambool,02/04/2022,2022-04-03
Wellington (S),VIC218,44380,372,5552,838.2,64,6,Wellington,02/04/2022,2022-04-03
West Wimmera (S),VIC232,3841,19,239,494.7,2,5,West Wimmera,02/04/2022,2022-04-03
Whitehorse (C),VIC196,178739,1691,27300,946.1,269,6,Whitehorse,02/04/2022,2022-04-03
Whittlesea (C),VIC197,230238,2318,54930,1006.8,335,7,Whittlesea,02/04/2022,2022-04-03
Wodonga (C),VIC192,42083,345,6770,819.8,55,6,Wodonga,02/04/2022,2022-04-03
Wyndham (C),VIC221,270487,2199,64654,813,263,6,Wyndham,02/04/2022,2022-04-03
Yarra (C),VIC202,101495,1087,22684,1071,131,7,Yarra,02/04/2022,2022-04-03
Yarra Ranges (S),VIC206,159462,1627,27338,1020.3,241,7,Yarra Ranges,02/04/2022,2022-04-03
Yarriambiack (S),VIC200,6639,38,642,572.4,5,6,Yarriambiack,02/04/2022,2022-04-03
