LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Surf Coast (S),VIC225,33456,364,6092,1088,66,7,Surf Coast,21/03/2022,2022-03-22
Swan Hill (RC),VIC180,20649,206,3227,997.6,40,6,Swan Hill,21/03/2022,2022-03-22
Towong (S),VIC187,6040,34,496,562.9,6,6,Towong,21/03/2022,2022-03-22
Unincorporated Vic,,,2,79,0,0,0,,21/03/2022,2022-03-22
Unknown,,,106,5654,0,6,0,,21/03/2022,2022-03-22
Wangaratta (RC),VIC186,29187,256,3982,877.1,56,6,Wangaratta,21/03/2022,2022-03-22
Warrnambool (C),VIC179,35181,288,4940,818.6,45,6,Warrnambool,21/03/2022,2022-03-22
Wellington (S),VIC218,44380,236,4909,531.8,45,6,Wellington,21/03/2022,2022-03-22
West Wimmera (S),VIC232,3841,11,212,286.4,0,5,West Wimmera,21/03/2022,2022-03-22
Whitehorse (C),VIC196,178739,1416,24226,792.2,246,6,Whitehorse,21/03/2022,2022-03-22
Whittlesea (C),VIC197,230238,1908,50784,828.7,315,6,Whittlesea,21/03/2022,2022-03-22
Wodonga (C),VIC192,42083,367,6158,872.1,53,6,Wodonga,21/03/2022,2022-03-22
Wyndham (C),VIC221,270487,1832,60935,677.3,324,6,Wyndham,21/03/2022,2022-03-22
Yarra (C),VIC202,101495,1065,20491,1049.3,187,7,Yarra,21/03/2022,2022-03-22
Yarra Ranges (S),VIC206,159462,1319,24473,827.2,229,6,Yarra Ranges,21/03/2022,2022-03-22
Yarriambiack (S),VIC200,6639,52,578,783.3,10,6,Yarriambiack,2022-03-21,2022-03-22
