LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Stonnington (C),VIC203,117768,1088,22619,923.9,200,6,Stonnington,28/03/2022,2022-03-29
Strathbogie (S),VIC110,10781,99,1293,918.3,17,6,Strathbogie,28/03/2022,2022-03-29
Surf Coast (S),VIC225,33456,427,6595,1276.3,85,7,Surf Coast,28/03/2022,2022-03-29
Swan Hill (RC),VIC180,20649,168,3416,813.6,35,6,Swan Hill,28/03/2022,2022-03-29
Towong (S),VIC187,6040,23,525,380.8,6,5,Towong,28/03/2022,2022-03-29
Unincorporated Vic,,,5,84,0,1,0,,28/03/2022,2022-03-29
Unknown,,,139,5877,0,25,0,,28/03/2022,2022-03-29
Wangaratta (RC),VIC186,29187,215,4242,736.6,44,6,Wangaratta,28/03/2022,2022-03-29
Warrnambool (C),VIC179,35181,325,5300,923.8,72,6,Warrnambool,28/03/2022,2022-03-29
Wellington (S),VIC218,44380,307,5241,691.8,49,6,Wellington,28/03/2022,2022-03-29
West Wimmera (S),VIC232,3841,15,227,390.5,7,5,West Wimmera,28/03/2022,2022-03-29
Whitehorse (C),VIC196,178739,1520,25923,850.4,272,6,Whitehorse,28/03/2022,2022-03-29
Whittlesea (C),VIC197,230238,2014,53048,874.7,392,6,Whittlesea,28/03/2022,2022-03-29
Wodonga (C),VIC192,42083,286,6484,679.6,55,6,Wodonga,28/03/2022,2022-03-29
Wyndham (C),VIC221,270487,1812,62888,669.9,391,6,Wyndham,28/03/2022,2022-03-29
Yarra (C),VIC202,101495,1122,21785,1105.5,182,7,Yarra,28/03/2022,2022-03-29
Yarra Ranges (S),VIC206,159462,1415,26072,887.4,292,6,Yarra Ranges,28/03/2022,2022-03-29
Yarriambiack (S),VIC200,6639,34,614,512.1,2,6,Yarriambiack,28/03/2022,2022-03-29
