LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
South Gippsland (S),VIC178,29914,122,2823,407.8,35,5,South Gippsland,15/03/2022,2022-03-16
Southern Grampians (S),VIC233,16100,67,1673,416.1,24,5,Southern Grampians,15/03/2022,2022-03-16
Stonnington (C),VIC203,117768,889,20383,754.9,181,6,Stonnington,15/03/2022,2022-03-16
Strathbogie (S),VIC110,10781,47,1108,436,5,5,Strathbogie,15/03/2022,2022-03-16
Surf Coast (S),VIC225,33456,304,5739,908.7,64,6,Surf Coast,15/03/2022,2022-03-16
Swan Hill (RC),VIC180,20649,173,3043,837.8,44,6,Swan Hill,15/03/2022,2022-03-16
Towong (S),VIC187,6040,38,459,629.1,1,6,Towong,15/03/2022,2022-03-16
Unincorporated Vic,,,2,76,0,0,0,,15/03/2022,2022-03-16
Unknown,,,57,5475,0,2,0,,15/03/2022,2022-03-16
Wangaratta (RC),VIC186,29187,272,3742,931.9,58,6,Wangaratta,15/03/2022,2022-03-16
Warrnambool (C),VIC179,35181,159,4671,451.9,42,5,Warrnambool,15/03/2022,2022-03-16
Wellington (S),VIC218,44380,210,4698,473.2,38,5,Wellington,15/03/2022,2022-03-16
West Wimmera (S),VIC232,3841,9,201,234.3,0,5,West Wimmera,15/03/2022,2022-03-16
Whitehorse (C),VIC196,178739,1182,22885,661.3,261,6,Whitehorse,15/03/2022,2022-03-16
Whittlesea (C),VIC197,230238,1351,48977,586.8,307,6,Whittlesea,15/03/2022,2022-03-16
Wodonga (C),VIC192,42083,373,5829,886.3,83,6,Wodonga,15/03/2022,2022-03-16
Wyndham (C),VIC221,270487,1432,59250,529.4,344,6,Wyndham,15/03/2022,2022-03-16
Yarra (C),VIC202,101495,736,19489,725.2,178,6,Yarra,15/03/2022,2022-03-16
Yarra Ranges (S),VIC206,159462,1041,23238,652.8,214,6,Yarra Ranges,15/03/2022,2022-03-16
Yarriambiack (S),VIC200,6639,50,532,753.1,15,6,Yarriambiack,15/03/2022,2022-03-16
