LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Glen Eira (C),VIC177,156511,1540,36428,984,243,6,Glen Eira,14/04/2022,2022-04-15
Glenelg (S),VIC223,19674,170,2600,864.1,25,6,Glenelg,14/04/2022,2022-04-15
Golden Plains (S),VIC230,23722,238,4130,1003.3,33,7,Golden Plains,14/04/2022,2022-04-15
Greater Bendigo (C),VIC193,118093,1075,21442,910.3,196,6,Greater Bendigo,14/04/2022,2022-04-15
Greater Dandenong (C),VIC247,168201,1101,37280,654.6,195,6,Greater Dandenong,14/04/2022,2022-04-15
Greater Geelong (C),VIC215,258934,2236,52811,863.5,377,6,Greater Geelong,14/04/2022,2022-04-15
Greater Shepparton (C),VIC93,66498,417,13228,627.1,79,6,Greater Shepparton,14/04/2022,2022-04-15
Hepburn (S),VIC94,15975,143,2061,895.1,39,6,Hepburn,14/04/2022,2022-04-15
Hindmarsh (S),VIC152,5588,41,605,733.7,9,6,Hindmarsh,14/04/2022,2022-04-15
Hobsons Bay (C),VIC235,97751,845,20475,864.4,141,6,Hobsons Bay,14/04/2022,2022-04-15
Horsham (RC),VIC153,19921,267,3080,1340.3,52,7,Horsham,14/04/2022,2022-04-15
Hume (C),VIC198,233471,1511,66117,647.2,284,6,Hume,14/04/2022,2022-04-15
Indigo (S),VIC191,16701,130,2255,778.4,21,6,Indigo,14/04/2022,2022-04-15
Interstate,,,65,4372,0,37,0,,14/04/2022,2022-04-15
Kingston (C),VIC226,165782,1380,35296,832.4,197,6,Kingston,14/04/2022,2022-04-15
Knox (C),VIC209,164538,1552,32063,943.2,263,6,Knox,14/04/2022,2022-04-15
Latrobe (C),VIC219,75561,762,14539,1008.5,151,7,Latrobe,14/04/2022,2022-04-15
Loddon (S),VIC185,7504,49,808,653,7,6,Loddon,14/04/2022,2022-04-15
Macedon Ranges (S),VIC228,50231,542,9136,1079,61,7,Macedon Ranges,14/04/2022,2022-04-15
Manningham (C),VIC195,127573,1096,24748,859.1,172,6,Manningham,14/04/2022,2022-04-15
Mansfield (S),VIC244,9176,65,1722,708.4,5,6,Mansfield,14/04/2022,2022-04-15
Maribyrnong (C),VIC234,93448,885,22424,947.1,141,6,Maribyrnong,14/04/2022,2022-04-15
Maroondah (C),VIC207,118558,1118,22784,943,198,6,Maroondah,14/04/2022,2022-04-15
Melbourne (C),VIC132,178955,1641,42067,917,272,6,Melbourne,14/04/2022,2022-04-15
Melton (C),VIC237,164895,1431,48909,867.8,249,6,Melton,14/04/2022,2022-04-15
Mildura (RC),VIC222,55777,452,11445,810.4,63,6,Mildura,14/04/2022,2022-04-15
Mitchell (S),VIC211,46082,457,9962,991.7,77,6,Mitchell,14/04/2022,2022-04-15
Moira (S),VIC190,29925,180,5204,601.5,26,6,Moira,14/04/2022,2022-04-15
Monash (C),VIC210,202847,1651,37861,813.9,296,6,Monash,14/04/2022,2022-04-15
Moonee Valley (C),VIC121,130294,1159,30731,889.5,200,6,Moonee Valley,14/04/2022,2022-04-15
Moorabool (S),VIC236,35049,262,7524,747.5,47,6,Moorabool,14/04/2022,2022-04-15
Moreland (C),VIC131,185767,1789,45561,963,315,6,Moreland,14/04/2022,2022-04-15
Mornington Peninsula (S),VIC204,167636,1331,34010,794,213,6,Mornington Peninsula,14/04/2022,2022-04-15
Mount Alexander (S),VIC105,19754,188,2684,951.7,33,6,Mount Alexander,14/04/2022,2022-04-15
Moyne (S),VIC229,16953,94,2401,554.5,15,6,Moyne,14/04/2022,2022-04-15
Murrindindi (S),VIC250,14570,74,2002,507.9,22,6,Murrindindi,14/04/2022,2022-04-15
Nillumbik (S),VIC216,65094,651,13260,1000.1,124,7,Nillumbik,14/04/2022,2022-04-15
Northern Grampians (S),VIC166,11402,72,1714,631.5,11,6,Northern Grampians,14/04/2022,2022-04-15
Overseas,,,1,80,0,1,0,,14/04/2022,2022-04-15
Overseas Traveller,,,0,621,0,0,0,,14/04/2022,2022-04-15
Port Phillip (C),VIC208,115601,1108,26846,958.5,196,6,Port Phillip,14/04/2022,2022-04-15
Pyrenees (S),VIC217,7472,27,954,361.3,5,5,Pyrenees,14/04/2022,2022-04-15
Queenscliffe (B),VIC238,2940,24,557,816.3,5,6,Queenscliffe,14/04/2022,2022-04-15
South Gippsland (S),VIC178,29914,223,4327,745.5,39,6,South Gippsland,14/04/2022,2022-04-15
Southern Grampians (S),VIC233,16100,115,2265,714.3,20,6,Southern Grampians,14/04/2022,2022-04-15
Stonnington (C),VIC203,117768,1032,25614,876.3,185,6,Stonnington,14/04/2022,2022-04-15
Strathbogie (S),VIC110,10781,54,1492,500.9,13,6,Strathbogie,14/04/2022,2022-04-15
Surf Coast (S),VIC225,33456,422,7971,1261.4,63,7,Surf Coast,14/04/2022,2022-04-15
Swan Hill (RC),VIC180,20649,183,3943,886.2,32,6,Swan Hill,14/04/2022,2022-04-15
Towong (S),VIC187,6040,45,642,745,4,6,Towong,14/04/2022,2022-04-15
Unincorporated Vic,,,3,99,0,0,0,,14/04/2022,2022-04-15
Unknown,,,182,6458,0,34,0,,14/04/2022,2022-04-15
Wangaratta (RC),VIC186,29187,279,4894,955.9,38,6,Wangaratta,14/04/2022,2022-04-15
Warrnambool (C),VIC179,35181,322,6280,915.3,55,6,Warrnambool,14/04/2022,2022-04-15
Wellington (S),VIC218,44380,461,6487,1038.8,83,7,Wellington,14/04/2022,2022-04-15
West Wimmera (S),VIC232,3841,31,291,807.1,7,6,West Wimmera,14/04/2022,2022-04-15
Whitehorse (C),VIC196,178739,1670,30590,934.3,272,6,Whitehorse,14/04/2022,2022-04-15
Whittlesea (C),VIC197,230238,2033,59101,883,342,6,Whittlesea,14/04/2022,2022-04-15
Wodonga (C),VIC192,42083,490,7683,1164.4,81,7,Wodonga,14/04/2022,2022-04-15
Wyndham (C),VIC221,270487,2154,68782,796.3,394,6,Wyndham,14/04/2022,2022-04-15
Yarra (C),VIC202,101495,1013,24667,998.1,187,6,Yarra,14/04/2022,2022-04-15
Yarra Ranges (S),VIC206,159462,1593,30620,999,243,6,Yarra Ranges,14/04/2022,2022-04-15
Yarriambiack (S),VIC200,6639,49,720,738.1,11,6,Yarriambiack,14/04/2022,2022-04-15
