LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Moira (S),VIC190,29925,164,3851,548,27,6,Moira,02/03/2022,2022-03-03
Monash (C),VIC210,202847,1377,27241,678.8,225,6,Monash,02/03/2022,2022-03-03
Moonee Valley (C),VIC121,130294,666,23484,511.2,108,6,Moonee Valley,02/03/2022,2022-03-03
Moorabool (S),VIC236,35049,296,5557,844.5,59,6,Moorabool,02/03/2022,2022-03-03
Moreland (C),VIC131,185767,1036,34560,557.7,177,6,Moreland,02/03/2022,2022-03-03
Mornington Peninsula (S),VIC204,167636,994,24400,593,174,6,Mornington Peninsula,02/03/2022,2022-03-03
Mount Alexander (S),VIC105,19754,114,1739,577.1,16,6,Mount Alexander,02/03/2022,2022-03-03
Moyne (S),VIC229,16953,53,1563,312.6,7,5,Moyne,02/03/2022,2022-03-03
Murrindindi (S),VIC250,14570,69,1320,473.6,4,5,Murrindindi,02/03/2022,2022-03-03
Nillumbik (S),VIC216,65094,353,9203,542.3,69,6,Nillumbik,02/03/2022,2022-03-03
Northern Grampians (S),VIC166,11402,34,1254,298.2,6,5,Northern Grampians,02/03/2022,2022-03-03
Overseas,,,2,81,0,1,0,,02/03/2022,2022-03-03
Overseas Traveller,,,0,621,0,0,0,,02/03/2022,2022-03-03
Port Phillip (C),VIC208,115601,730,20277,631.5,109,6,Port Phillip,02/03/2022,2022-03-03
Pyrenees (S),VIC217,7472,45,655,602.2,8,6,Pyrenees,02/03/2022,2022-03-03
Queenscliffe (B),VIC238,2940,10,403,340.1,2,5,Queenscliffe,02/03/2022,2022-03-03
South Gippsland (S),VIC178,29914,124,2587,414.5,30,5,South Gippsland,02/03/2022,2022-03-03
Southern Grampians (S),VIC233,16100,53,1531,329.2,9,5,Southern Grampians,02/03/2022,2022-03-03
Stonnington (C),VIC203,117768,684,18707,580.8,152,6,Stonnington,02/03/2022,2022-03-03
Strathbogie (S),VIC110,10781,46,1000,426.7,7,5,Strathbogie,02/03/2022,2022-03-03
Surf Coast (S),VIC225,33456,219,5153,654.6,49,6,Surf Coast,02/03/2022,2022-03-03
Swan Hill (RC),VIC180,20649,105,2740,508.5,14,6,Swan Hill,02/03/2022,2022-03-03
Towong (S),VIC187,6040,27,370,447,6,5,Towong,02/03/2022,2022-03-03
Unincorporated Vic,,,2,71,0,0,0,,02/03/2022,2022-03-03
Unknown,,,121,5191,0,7,0,,02/03/2022,2022-03-03
Wangaratta (RC),VIC186,29187,224,3185,767.5,37,6,Wangaratta,02/03/2022,2022-03-03
Warrnambool (C),VIC179,35181,129,4324,366.7,27,5,Warrnambool,02/03/2022,2022-03-03
Wellington (S),VIC218,44380,250,4290,563.3,34,6,Wellington,02/03/2022,2022-03-03
West Wimmera (S),VIC232,3841,9,183,234.3,1,5,West Wimmera,02/03/2022,2022-03-03
Whitehorse (C),VIC196,178739,1144,20480,640,196,6,Whitehorse,02/03/2022,2022-03-03
Whittlesea (C),VIC197,230238,1613,46329,700.6,242,6,Whittlesea,02/03/2022,2022-03-03
Wodonga (C),VIC192,42083,249,5165,591.7,51,6,Wodonga,02/03/2022,2022-03-03
Wyndham (C),VIC221,270487,1410,56446,521.3,233,6,Wyndham,02/03/2022,2022-03-03
Yarra (C),VIC202,101495,508,18144,500.5,126,6,Yarra,02/03/2022,2022-03-03
Yarra Ranges (S),VIC206,159462,1130,21183,708.6,192,6,Yarra Ranges,02/03/2022,2022-03-03
Yarriambiack (S),VIC200,6639,26,450,391.6,6,5,Yarriambiack,02/03/2022,2022-03-03
