LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Surf Coast (S),VIC225,33456,520,6976,1554.3,77,7,Surf Coast,01/04/2022,2022-04-02
Swan Hill (RC),VIC180,20649,182,3546,881.4,39,6,Swan Hill,01/04/2022,2022-04-02
Towong (S),VIC187,6040,37,554,612.6,6,6,Towong,01/04/2022,2022-04-02
Unincorporated Vic,,,5,88,0,1,0,,01/04/2022,2022-04-02
Unknown,,,226,6095,0,42,0,,01/04/2022,2022-04-02
Wangaratta (RC),VIC186,29187,211,4380,722.9,15,6,Wangaratta,01/04/2022,2022-04-02
Warrnambool (C),VIC179,35181,361,5545,1026.1,52,7,Warrnambool,01/04/2022,2022-04-02
Wellington (S),VIC218,44380,344,5490,775.1,49,6,Wellington,01/04/2022,2022-04-02
West Wimmera (S),VIC232,3841,17,237,442.6,4,5,West Wimmera,01/04/2022,2022-04-02
Whitehorse (C),VIC196,178739,1651,27039,923.7,255,6,Whitehorse,01/04/2022,2022-04-02
Whittlesea (C),VIC197,230238,2268,54605,985.1,305,6,Whittlesea,01/04/2022,2022-04-02
Wodonga (C),VIC192,42083,323,6715,767.5,47,6,Wodonga,01/04/2022,2022-04-02
Wyndham (C),VIC221,270487,2211,64397,817.4,314,6,Wyndham,01/04/2022,2022-04-02
Yarra (C),VIC202,101495,1085,22559,1069,165,7,Yarra,01/04/2022,2022-04-02
Yarra Ranges (S),VIC206,159462,1568,27094,983.3,219,6,Yarra Ranges,01/04/2022,2022-04-02
Yarriambiack (S),VIC200,6639,34,637,512.1,6,6,Yarriambiack,01/04/2022,2022-04-02
