LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Overseas,,,1,81,0,0,0,,14/03/2022,2022-03-15
Overseas Traveller,,,0,621,0,0,0,,14/03/2022,2022-03-15
Port Phillip (C),VIC208,115601,730,21523,631.5,112,6,Port Phillip,14/03/2022,2022-03-15
Pyrenees (S),VIC217,7472,18,700,240.9,2,5,Pyrenees,14/03/2022,2022-03-15
Queenscliffe (B),VIC238,2940,5,422,170.1,0,4,Queenscliffe,14/03/2022,2022-03-15
South Gippsland (S),VIC178,29914,104,2790,347.7,29,5,South Gippsland,14/03/2022,2022-03-15
Southern Grampians (S),VIC233,16100,49,1648,304.3,14,5,Southern Grampians,14/03/2022,2022-03-15
Stonnington (C),VIC203,117768,826,20174,701.4,143,6,Stonnington,14/03/2022,2022-03-15
Strathbogie (S),VIC110,10781,53,1104,491.6,21,5,Strathbogie,14/03/2022,2022-03-15
Surf Coast (S),VIC225,33456,280,5665,836.9,49,6,Surf Coast,14/03/2022,2022-03-15
Swan Hill (RC),VIC180,20649,167,3000,808.8,41,6,Swan Hill,14/03/2022,2022-03-15
Towong (S),VIC187,6040,38,452,629.1,5,6,Towong,14/03/2022,2022-03-15
Unincorporated Vic,,,2,75,0,0,0,,14/03/2022,2022-03-15
Unknown,,,235,5649,0,38,0,,14/03/2022,2022-03-15
Wangaratta (RC),VIC186,29187,271,3686,928.5,42,6,Wangaratta,14/03/2022,2022-03-15
Warrnambool (C),VIC179,35181,158,4629,449.1,33,5,Warrnambool,14/03/2022,2022-03-15
Wellington (S),VIC218,44380,209,4659,470.9,27,5,Wellington,14/03/2022,2022-03-15
West Wimmera (S),VIC232,3841,11,202,286.4,2,5,West Wimmera,14/03/2022,2022-03-15
Whitehorse (C),VIC196,178739,1164,22695,651.2,225,6,Whitehorse,14/03/2022,2022-03-15
Whittlesea (C),VIC197,230238,1355,48774,588.5,256,6,Whittlesea,14/03/2022,2022-03-15
Wodonga (C),VIC192,42083,367,5767,872.1,71,6,Wodonga,14/03/2022,2022-03-15
Wyndham (C),VIC221,270487,1396,58964,516.1,232,6,Wyndham,14/03/2022,2022-03-15
Yarra (C),VIC202,101495,669,19286,659.1,132,6,Yarra,14/03/2022,2022-03-15
Yarra Ranges (S),VIC206,159462,998,23034,625.9,209,6,Yarra Ranges,14/03/2022,2022-03-15
Yarriambiack (S),VIC200,6639,42,517,632.6,4,6,Yarriambiack,14/03/2022,2022-03-15
