LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Glen Eira (C),VIC177,156511,1461,36846,933.5,209,6,Glen Eira,16/04/2022,2022-04-17
Glenelg (S),VIC223,19674,156,2655,792.9,32,6,Glenelg,16/04/2022,2022-04-17
Golden Plains (S),VIC230,23722,240,4213,1011.7,30,7,Golden Plains,16/04/2022,2022-04-17
Greater Bendigo (C),VIC193,118093,1237,21917,1047.5,208,7,Greater Bendigo,16/04/2022,2022-04-17
Greater Dandenong (C),VIC247,168201,1028,37560,611.2,133,6,Greater Dandenong,16/04/2022,2022-04-17
Greater Geelong (C),VIC215,258934,2357,53620,910.3,361,6,Greater Geelong,16/04/2022,2022-04-17
Greater Shepparton (C),VIC93,66498,410,13332,616.6,69,6,Greater Shepparton,16/04/2022,2022-04-17
Hepburn (S),VIC94,15975,130,2092,813.8,21,6,Hepburn,16/04/2022,2022-04-17
Hindmarsh (S),VIC152,5588,38,613,680,6,6,Hindmarsh,16/04/2022,2022-04-17
Hobsons Bay (C),VIC235,97751,808,20697,826.6,96,6,Hobsons Bay,16/04/2022,2022-04-17
Horsham (RC),VIC153,19921,287,3169,1440.7,37,7,Horsham,16/04/2022,2022-04-17
Hume (C),VIC198,233471,1575,66619,674.6,225,6,Hume,16/04/2022,2022-04-17
Indigo (S),VIC191,16701,117,2290,700.6,18,6,Indigo,16/04/2022,2022-04-17
Interstate,,,29,4344,0,13,0,,16/04/2022,2022-04-17
Kingston (C),VIC226,165782,1347,35732,812.5,217,6,Kingston,16/04/2022,2022-04-17
Knox (C),VIC209,164538,1580,32558,960.3,254,6,Knox,16/04/2022,2022-04-17
Latrobe (C),VIC219,75561,782,14755,1034.9,102,7,Latrobe,16/04/2022,2022-04-17
Loddon (S),VIC185,7504,42,819,559.7,5,6,Loddon,16/04/2022,2022-04-17
Macedon Ranges (S),VIC228,50231,482,9274,959.6,73,6,Macedon Ranges,16/04/2022,2022-04-17
Manningham (C),VIC195,127573,1074,25106,841.9,182,6,Manningham,16/04/2022,2022-04-17
Mansfield (S),VIC244,9176,62,1743,675.7,11,6,Mansfield,16/04/2022,2022-04-17
Maribyrnong (C),VIC234,93448,854,22666,913.9,96,6,Maribyrnong,16/04/2022,2022-04-17
Maroondah (C),VIC207,118558,1118,23142,943,170,6,Maroondah,16/04/2022,2022-04-17
Melbourne (C),VIC132,178955,1669,42522,932.6,220,6,Melbourne,16/04/2022,2022-04-17
Melton (C),VIC237,164895,1420,49344,861.2,189,6,Melton,16/04/2022,2022-04-17
Mildura (RC),VIC222,55777,417,11562,747.6,53,6,Mildura,16/04/2022,2022-04-17
Mitchell (S),VIC211,46082,466,10110,1011.2,62,7,Mitchell,16/04/2022,2022-04-17
Moira (S),VIC190,29925,176,5255,588.1,24,6,Moira,16/04/2022,2022-04-17
Monash (C),VIC210,202847,1649,38376,812.9,233,6,Monash,16/04/2022,2022-04-17
Moonee Valley (C),VIC121,130294,1118,31042,858.1,149,6,Moonee Valley,16/04/2022,2022-04-17
Moorabool (S),VIC236,35049,287,7625,818.9,53,6,Moorabool,16/04/2022,2022-04-17
Moreland (C),VIC131,185767,1815,46061,977,227,6,Moreland,16/04/2022,2022-04-17
Mornington Peninsula (S),VIC204,167636,1322,34446,788.6,181,6,Mornington Peninsula,16/04/2022,2022-04-17
Mount Alexander (S),VIC105,19754,182,2729,921.3,18,6,Mount Alexander,16/04/2022,2022-04-17
Moyne (S),VIC229,16953,101,2451,595.8,27,6,Moyne,16/04/2022,2022-04-17
Murrindindi (S),VIC250,14570,66,2018,453,9,5,Murrindindi,16/04/2022,2022-04-17
Nillumbik (S),VIC216,65094,646,13479,992.4,87,6,Nillumbik,16/04/2022,2022-04-17
Northern Grampians (S),VIC166,11402,67,1737,587.6,8,6,Northern Grampians,16/04/2022,2022-04-17
Overseas,,,0,79,0,0,0,,16/04/2022,2022-04-17
Overseas Traveller,,,0,621,0,0,0,,16/04/2022,2022-04-17
Port Phillip (C),VIC208,115601,1095,27129,947.2,141,6,Port Phillip,16/04/2022,2022-04-17
Pyrenees (S),VIC217,7472,41,976,548.7,6,6,Pyrenees,16/04/2022,2022-04-17
Queenscliffe (B),VIC238,2940,31,568,1054.4,2,7,Queenscliffe,16/04/2022,2022-04-17
South Gippsland (S),VIC178,29914,227,4397,758.8,37,6,South Gippsland,16/04/2022,2022-04-17
Southern Grampians (S),VIC233,16100,126,2295,782.6,13,6,Southern Grampians,16/04/2022,2022-04-17
Stonnington (C),VIC203,117768,1025,25888,870.4,119,6,Stonnington,16/04/2022,2022-04-17
Strathbogie (S),VIC110,10781,74,1522,686.4,13,6,Strathbogie,16/04/2022,2022-04-17
Surf Coast (S),VIC225,33456,409,8108,1222.5,61,7,Surf Coast,16/04/2022,2022-04-17
Swan Hill (RC),VIC180,20649,165,3984,799.1,18,6,Swan Hill,16/04/2022,2022-04-17
Towong (S),VIC187,6040,50,660,827.8,4,6,Towong,16/04/2022,2022-04-17
Unincorporated Vic,,,5,101,0,0,0,,16/04/2022,2022-04-17
Unknown,,,100,6410,0,6,0,,16/04/2022,2022-04-17
Wangaratta (RC),VIC186,29187,269,4965,921.6,31,6,Wangaratta,16/04/2022,2022-04-17
Warrnambool (C),VIC179,35181,315,6373,895.4,40,6,Warrnambool,16/04/2022,2022-04-17
Wellington (S),VIC218,44380,488,6640,1099.6,61,7,Wellington,16/04/2022,2022-04-17
West Wimmera (S),VIC232,3841,35,299,911.2,6,6,West Wimmera,16/04/2022,2022-04-17
Whitehorse (C),VIC196,178739,1668,31134,933.2,271,6,Whitehorse,16/04/2022,2022-04-17
Whittlesea (C),VIC197,230238,2002,59712,869.5,304,6,Whittlesea,16/04/2022,2022-04-17
Wodonga (C),VIC192,42083,478,7802,1135.9,54,7,Wodonga,16/04/2022,2022-04-17
Wyndham (C),VIC221,270487,2112,69400,780.8,317,6,Wyndham,16/04/2022,2022-04-17
Yarra (C),VIC202,101495,1038,24954,1022.7,114,7,Yarra,16/04/2022,2022-04-17
Yarra Ranges (S),VIC206,159462,1594,31112,999.6,237,6,Yarra Ranges,16/04/2022,2022-04-17
Yarriambiack (S),VIC200,6639,42,729,632.6,7,6,Yarriambiack,16/04/2022,2022-04-17
