LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Interstate,,,67,4129,0,18,0,,06/03/2022,2022-03-07
Kingston (C),VIC226,165782,928,26448,559.8,141,6,Kingston,06/03/2022,2022-03-07
Knox (C),VIC209,164538,1207,22649,733.6,156,6,Knox,06/03/2022,2022-03-07
Latrobe (C),VIC219,75561,417,10513,551.9,49,6,Latrobe,06/03/2022,2022-03-07
Loddon (S),VIC185,7504,41,403,546.4,5,6,Loddon,06/03/2022,2022-03-07
Macedon Ranges (S),VIC228,50231,256,6005,509.6,40,6,Macedon Ranges,06/03/2022,2022-03-07
Manningham (C),VIC195,127573,881,18037,690.6,134,6,Manningham,06/03/2022,2022-03-07
Mansfield (S),VIC244,9176,48,986,523.1,4,6,Mansfield,06/03/2022,2022-03-07
Maribyrnong (C),VIC234,93448,432,17364,462.3,68,5,Maribyrnong,06/03/2022,2022-03-07
Maroondah (C),VIC207,118558,730,16385,615.7,94,6,Maroondah,06/03/2022,2022-03-07
Melbourne (C),VIC132,178955,1219,32523,681.2,178,6,Melbourne,06/03/2022,2022-03-07
Melton (C),VIC237,164895,1000,40710,606.4,120,6,Melton,06/03/2022,2022-03-07
Mildura (RC),VIC222,55777,512,8022,917.9,77,6,Mildura,06/03/2022,2022-03-07
Mitchell (S),VIC211,46082,317,7164,687.9,36,6,Mitchell,06/03/2022,2022-03-07
Moira (S),VIC190,29925,147,3929,491.2,22,5,Moira,06/03/2022,2022-03-07
Monash (C),VIC210,202847,1245,27982,613.8,199,6,Monash,06/03/2022,2022-03-07
Moonee Valley (C),VIC121,130294,684,23890,525,111,6,Moonee Valley,06/03/2022,2022-03-07
Moorabool (S),VIC236,35049,269,5705,767.5,41,6,Moorabool,06/03/2022,2022-03-07
Moreland (C),VIC131,185767,1036,35180,557.7,125,6,Moreland,06/03/2022,2022-03-07
Mornington Peninsula (S),VIC204,167636,987,25013,588.8,144,6,Mornington Peninsula,06/03/2022,2022-03-07
Mount Alexander (S),VIC105,19754,67,1772,339.2,7,5,Mount Alexander,06/03/2022,2022-03-07
Moyne (S),VIC229,16953,60,1601,353.9,8,5,Moyne,06/03/2022,2022-03-07
Murrindindi (S),VIC250,14570,71,1364,487.3,12,5,Murrindindi,06/03/2022,2022-03-07
Nillumbik (S),VIC216,65094,327,9383,502.4,53,6,Nillumbik,06/03/2022,2022-03-07
Northern Grampians (S),VIC166,11402,35,1276,307,7,5,Northern Grampians,06/03/2022,2022-03-07
Overseas,,,3,82,0,0,0,,06/03/2022,2022-03-07
Overseas Traveller,,,0,621,0,0,0,,06/03/2022,2022-03-07
Port Phillip (C),VIC208,115601,602,20598,520.8,86,6,Port Phillip,06/03/2022,2022-03-07
Pyrenees (S),VIC217,7472,37,677,495.2,5,5,Pyrenees,06/03/2022,2022-03-07
Queenscliffe (B),VIC238,2940,12,411,408.2,1,5,Queenscliffe,06/03/2022,2022-03-07
South Gippsland (S),VIC178,29914,112,2655,374.4,17,5,South Gippsland,06/03/2022,2022-03-07
Southern Grampians (S),VIC233,16100,63,1576,391.3,19,5,Southern Grampians,06/03/2022,2022-03-07
Stonnington (C),VIC203,117768,690,19097,585.9,95,6,Stonnington,06/03/2022,2022-03-07
Strathbogie (S),VIC110,10781,64,1046,593.6,11,6,Strathbogie,06/03/2022,2022-03-07
Surf Coast (S),VIC225,33456,213,5287,636.7,34,6,Surf Coast,06/03/2022,2022-03-07
Swan Hill (RC),VIC180,20649,84,2796,406.8,13,5,Swan Hill,06/03/2022,2022-03-07
Towong (S),VIC187,6040,46,401,761.6,8,6,Towong,06/03/2022,2022-03-07
Unincorporated Vic,,,2,73,0,0,0,,06/03/2022,2022-03-07
Unknown,,,121,5368,0,13,0,,06/03/2022,2022-03-07
Wangaratta (RC),VIC186,29187,229,3319,784.6,37,6,Wangaratta,06/03/2022,2022-03-07
Warrnambool (C),VIC179,35181,163,4436,463.3,23,5,Warrnambool,06/03/2022,2022-03-07
Wellington (S),VIC218,44380,174,4389,392.1,17,5,Wellington,06/03/2022,2022-03-07
West Wimmera (S),VIC232,3841,11,191,286.4,0,5,West Wimmera,06/03/2022,2022-03-07
Whitehorse (C),VIC196,178739,1154,21174,645.6,168,6,Whitehorse,06/03/2022,2022-03-07
Whittlesea (C),VIC197,230238,1329,47065,577.2,158,6,Whittlesea,06/03/2022,2022-03-07
Wodonga (C),VIC192,42083,267,5304,634.5,40,6,Wodonga,06/03/2022,2022-03-07
Wyndham (C),VIC221,270487,1292,57211,477.7,178,5,Wyndham,06/03/2022,2022-03-07
Yarra (C),VIC202,101495,553,18444,544.9,53,6,Yarra,06/03/2022,2022-03-07
Yarra Ranges (S),VIC206,159462,1023,21764,641.5,130,6,Yarra Ranges,06/03/2022,2022-03-07
Yarriambiack (S),VIC200,6639,24,461,361.5,2,5,Yarriambiack,06/03/2022,2022-03-07
