LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Southern Grampians (S),VIC233,16100,149,2078,925.5,21,6,Southern Grampians,04/04/2022,2022-04-05
Stonnington (C),VIC203,117768,1095,23859,929.8,190,6,Stonnington,04/04/2022,2022-04-05
Strathbogie (S),VIC110,10781,77,1386,714.2,18,6,Strathbogie,04/04/2022,2022-04-05
Surf Coast (S),VIC225,33456,505,7213,1509.4,99,7,Surf Coast,04/04/2022,2022-04-05
Swan Hill (RC),VIC180,20649,188,3629,910.5,41,6,Swan Hill,04/04/2022,2022-04-05
Towong (S),VIC187,6040,32,566,529.8,6,6,Towong,04/04/2022,2022-04-05
Unincorporated Vic,,,6,90,0,1,0,,04/04/2022,2022-04-05
Unknown,,,136,6110,0,27,0,,04/04/2022,2022-04-05
Wangaratta (RC),VIC186,29187,178,4460,609.9,45,6,Wangaratta,04/04/2022,2022-04-05
Warrnambool (C),VIC179,35181,367,5726,1043.2,83,7,Warrnambool,04/04/2022,2022-04-05
Wellington (S),VIC218,44380,389,5688,876.5,68,6,Wellington,04/04/2022,2022-04-05
West Wimmera (S),VIC232,3841,17,246,442.6,3,5,West Wimmera,04/04/2022,2022-04-05
Whitehorse (C),VIC196,178739,1659,27813,928.2,286,6,Whitehorse,04/04/2022,2022-04-05
Whittlesea (C),VIC197,230238,2331,55716,1012.4,451,7,Whittlesea,04/04/2022,2022-04-05
Wodonga (C),VIC192,42083,387,6915,919.6,99,6,Wodonga,04/04/2022,2022-04-05
Wyndham (C),VIC221,270487,2165,65346,800.4,398,6,Wyndham,04/04/2022,2022-04-05
Yarra (C),VIC202,101495,1072,22989,1056.2,181,7,Yarra,04/04/2022,2022-04-05
Yarra Ranges (S),VIC206,159462,1623,27894,1017.8,302,7,Yarra Ranges,04/04/2022,2022-04-05
Yarriambiack (S),VIC200,6639,35,654,527.2,6,6,Yarriambiack,04/04/2022,2022-04-05
