LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Melbourne (C),VIC132,178955,1143,33589,638.7,127,6,Melbourne,12/03/2022,2022-03-13
Melton (C),VIC237,164895,938,41628,568.8,112,6,Melton,12/03/2022,2022-03-13
Mildura (RC),VIC222,55777,479,8491,858.8,70,6,Mildura,12/03/2022,2022-03-13
Mitchell (S),VIC211,46082,294,7458,638,39,6,Mitchell,12/03/2022,2022-03-13
Moira (S),VIC190,29925,200,4124,668.3,29,6,Moira,12/03/2022,2022-03-13
Monash (C),VIC210,202847,1316,29249,648.8,173,6,Monash,12/03/2022,2022-03-13
Moonee Valley (C),VIC121,130294,869,24740,667,98,6,Moonee Valley,12/03/2022,2022-03-13
Moorabool (S),VIC236,35049,247,5943,704.7,19,6,Moorabool,12/03/2022,2022-03-13
Moreland (C),VIC131,185767,1133,36313,609.9,136,6,Moreland,12/03/2022,2022-03-13
Mornington Peninsula (S),VIC204,167636,1093,26119,652,160,6,Mornington Peninsula,12/03/2022,2022-03-13
Mount Alexander (S),VIC105,19754,91,1868,460.7,13,5,Mount Alexander,12/03/2022,2022-03-13
Moyne (S),VIC229,16953,86,1693,507.3,10,6,Moyne,12/03/2022,2022-03-13
Murrindindi (S),VIC250,14570,72,1430,494.2,5,5,Murrindindi,12/03/2022,2022-03-13
Nillumbik (S),VIC216,65094,356,9727,546.9,44,6,Nillumbik,12/03/2022,2022-03-13
Northern Grampians (S),VIC166,11402,50,1321,438.5,5,5,Northern Grampians,12/03/2022,2022-03-13
Overseas,,,2,81,0,0,0,,12/03/2022,2022-03-13
Overseas Traveller,,,0,621,0,0,0,,12/03/2022,2022-03-13
Port Phillip (C),VIC208,115601,722,21320,624.6,78,6,Port Phillip,12/03/2022,2022-03-13
Pyrenees (S),VIC217,7472,27,701,361.3,1,5,Pyrenees,12/03/2022,2022-03-13
Queenscliffe (B),VIC238,2940,13,425,442.2,1,5,Queenscliffe,12/03/2022,2022-03-13
South Gippsland (S),VIC178,29914,91,2743,304.2,11,5,South Gippsland,12/03/2022,2022-03-13
Southern Grampians (S),VIC233,16100,69,1632,428.6,9,5,Southern Grampians,12/03/2022,2022-03-13
Stonnington (C),VIC203,117768,825,19926,700.5,114,6,Stonnington,12/03/2022,2022-03-13
Strathbogie (S),VIC110,10781,39,1075,361.7,6,5,Strathbogie,12/03/2022,2022-03-13
Surf Coast (S),VIC225,33456,288,5580,860.8,38,6,Surf Coast,12/03/2022,2022-03-13
Swan Hill (RC),VIC180,20649,145,2937,702.2,17,6,Swan Hill,12/03/2022,2022-03-13
Towong (S),VIC187,6040,44,445,728.5,6,6,Towong,12/03/2022,2022-03-13
Unincorporated Vic,,,2,75,0,1,0,,12/03/2022,2022-03-13
Unknown,,,220,5585,0,38,0,,12/03/2022,2022-03-13
Wangaratta (RC),VIC186,29187,289,3603,990.2,22,6,Wangaratta,12/03/2022,2022-03-13
Warrnambool (C),VIC179,35181,148,4579,420.7,17,5,Warrnambool,12/03/2022,2022-03-13
Wellington (S),VIC218,44380,208,4600,468.7,30,5,Wellington,12/03/2022,2022-03-13
West Wimmera (S),VIC232,3841,5,196,130.2,1,4,West Wimmera,12/03/2022,2022-03-13
Whitehorse (C),VIC196,178739,1137,22265,636.1,147,6,Whitehorse,12/03/2022,2022-03-13
Whittlesea (C),VIC197,230238,1249,48278,542.5,165,6,Whittlesea,12/03/2022,2022-03-13
Wodonga (C),VIC192,42083,320,5621,760.4,45,6,Wodonga,12/03/2022,2022-03-13
Wyndham (C),VIC221,270487,1400,58527,517.6,173,6,Wyndham,12/03/2022,2022-03-13
Yarra (C),VIC202,101495,628,19079,618.7,74,6,Yarra,12/03/2022,2022-03-13
Yarra Ranges (S),VIC206,159462,938,22677,588.2,129,6,Yarra Ranges,12/03/2022,2022-03-13
Yarriambiack (S),VIC200,6639,46,509,692.9,2,6,Yarriambiack,12/03/2022,2022-03-13
