LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Glen Eira (C),VIC177,156511,1612,36202,1030,323,7,Glen Eira,13/04/2022,2022-04-14
Glenelg (S),VIC223,19674,175,2575,889.5,37,6,Glenelg,13/04/2022,2022-04-14
Golden Plains (S),VIC230,23722,248,4100,1045.4,40,7,Golden Plains,13/04/2022,2022-04-14
Greater Bendigo (C),VIC193,118093,1114,21251,943.3,201,6,Greater Bendigo,13/04/2022,2022-04-14
Greater Dandenong (C),VIC247,168201,1122,37110,667.1,191,6,Greater Dandenong,13/04/2022,2022-04-14
Greater Geelong (C),VIC215,258934,2296,52448,886.7,377,6,Greater Geelong,13/04/2022,2022-04-14
Greater Shepparton (C),VIC93,66498,428,13159,643.6,71,6,Greater Shepparton,13/04/2022,2022-04-14
Hepburn (S),VIC94,15975,129,2022,807.5,23,6,Hepburn,13/04/2022,2022-04-14
Hindmarsh (S),VIC152,5588,41,597,733.7,5,6,Hindmarsh,13/04/2022,2022-04-14
Hobsons Bay (C),VIC235,97751,868,20337,888,151,6,Hobsons Bay,13/04/2022,2022-04-14
Horsham (RC),VIC153,19921,259,3030,1300.1,45,7,Horsham,13/04/2022,2022-04-14
Hume (C),VIC198,233471,1529,65851,654.9,262,6,Hume,13/04/2022,2022-04-14
Indigo (S),VIC191,16701,124,2233,742.5,17,6,Indigo,13/04/2022,2022-04-14
Interstate,,,31,4331,0,10,0,,13/04/2022,2022-04-14
Kingston (C),VIC226,165782,1438,35101,867.4,243,6,Kingston,13/04/2022,2022-04-14
Knox (C),VIC209,164538,1546,31821,939.6,279,6,Knox,13/04/2022,2022-04-14
Latrobe (C),VIC219,75561,734,14396,971.4,134,6,Latrobe,13/04/2022,2022-04-14
Loddon (S),VIC185,7504,54,800,719.6,8,6,Loddon,13/04/2022,2022-04-14
Macedon Ranges (S),VIC228,50231,593,9077,1180.5,106,7,Macedon Ranges,13/04/2022,2022-04-14
Manningham (C),VIC195,127573,1125,24587,881.8,168,6,Manningham,13/04/2022,2022-04-14
Mansfield (S),VIC244,9176,70,1717,762.9,16,6,Mansfield,13/04/2022,2022-04-14
Maribyrnong (C),VIC234,93448,873,22291,934.2,156,6,Maribyrnong,13/04/2022,2022-04-14
Maroondah (C),VIC207,118558,1099,22595,927,207,6,Maroondah,13/04/2022,2022-04-14
Melbourne (C),VIC132,178955,1618,41807,904.1,328,6,Melbourne,13/04/2022,2022-04-14
Melton (C),VIC237,164895,1472,48675,892.7,262,6,Melton,13/04/2022,2022-04-14
Mildura (RC),VIC222,55777,463,11379,830.1,75,6,Mildura,13/04/2022,2022-04-14
Mitchell (S),VIC211,46082,464,9893,1006.9,84,7,Mitchell,13/04/2022,2022-04-14
Moira (S),VIC190,29925,192,5183,641.6,39,6,Moira,13/04/2022,2022-04-14
Monash (C),VIC210,202847,1652,37582,814.4,289,6,Monash,13/04/2022,2022-04-14
Moonee Valley (C),VIC121,130294,1187,30545,911,233,6,Moonee Valley,13/04/2022,2022-04-14
Moorabool (S),VIC236,35049,269,7477,767.5,52,6,Moorabool,13/04/2022,2022-04-14
Moreland (C),VIC131,185767,1796,45261,966.8,373,6,Moreland,13/04/2022,2022-04-14
Mornington Peninsula (S),VIC204,167636,1384,33812,825.6,257,6,Mornington Peninsula,13/04/2022,2022-04-14
Mount Alexander (S),VIC105,19754,207,2656,1047.9,40,7,Mount Alexander,13/04/2022,2022-04-14
Moyne (S),VIC229,16953,90,2384,530.9,14,6,Moyne,13/04/2022,2022-04-14
Murrindindi (S),VIC250,14570,67,1977,459.8,9,5,Murrindindi,13/04/2022,2022-04-14
Nillumbik (S),VIC216,65094,660,13142,1013.9,113,7,Nillumbik,13/04/2022,2022-04-14
Northern Grampians (S),VIC166,11402,81,1705,710.4,17,6,Northern Grampians,13/04/2022,2022-04-14
Overseas,,,0,80,0,0,0,,13/04/2022,2022-04-14
Overseas Traveller,,,0,621,0,0,0,,13/04/2022,2022-04-14
Port Phillip (C),VIC208,115601,1088,26662,941.2,206,6,Port Phillip,13/04/2022,2022-04-14
Pyrenees (S),VIC217,7472,29,948,388.1,2,5,Pyrenees,13/04/2022,2022-04-14
Queenscliffe (B),VIC238,2940,19,550,646.3,1,6,Queenscliffe,13/04/2022,2022-04-14
South Gippsland (S),VIC178,29914,225,4291,752.2,47,6,South Gippsland,13/04/2022,2022-04-14
Southern Grampians (S),VIC233,16100,112,2245,695.7,32,6,Southern Grampians,13/04/2022,2022-04-14
Stonnington (C),VIC203,117768,1026,25435,871.2,192,6,Stonnington,13/04/2022,2022-04-14
Strathbogie (S),VIC110,10781,55,1480,510.2,6,6,Strathbogie,13/04/2022,2022-04-14
Surf Coast (S),VIC225,33456,447,7914,1336.1,77,7,Surf Coast,13/04/2022,2022-04-14
Swan Hill (RC),VIC180,20649,178,3914,862,31,6,Swan Hill,13/04/2022,2022-04-14
Towong (S),VIC187,6040,48,637,794.7,7,6,Towong,13/04/2022,2022-04-14
Unincorporated Vic,,,5,99,0,1,0,,13/04/2022,2022-04-14
Unknown,,,134,6388,0,27,0,,13/04/2022,2022-04-14
Wangaratta (RC),VIC186,29187,281,4865,962.8,65,6,Wangaratta,13/04/2022,2022-04-14
Warrnambool (C),VIC179,35181,333,6231,946.5,47,6,Warrnambool,13/04/2022,2022-04-14
Wellington (S),VIC218,44380,472,6408,1063.5,73,7,Wellington,13/04/2022,2022-04-14
West Wimmera (S),VIC232,3841,29,285,755,7,6,West Wimmera,13/04/2022,2022-04-14
Whitehorse (C),VIC196,178739,1697,30344,949.4,287,6,Whitehorse,13/04/2022,2022-04-14
Whittlesea (C),VIC197,230238,2057,58790,893.4,377,6,Whittlesea,13/04/2022,2022-04-14
Wodonga (C),VIC192,42083,487,7609,1157.2,94,7,Wodonga,13/04/2022,2022-04-14
Wyndham (C),VIC221,270487,2148,68421,794.1,274,6,Wyndham,13/04/2022,2022-04-14
Yarra (C),VIC202,101495,994,24491,979.4,212,6,Yarra,13/04/2022,2022-04-14
Yarra Ranges (S),VIC206,159462,1659,30387,1040.4,297,7,Yarra Ranges,13/04/2022,2022-04-14
Yarriambiack (S),VIC200,6639,46,711,692.9,6,6,Yarriambiack,13/04/2022,2022-04-14
