LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Hobsons Bay (C),VIC235,97751,489,15327,500.3,64,6,Hobsons Bay,03/03/2022,2022-03-04
Horsham (RC),VIC153,19921,165,2037,828.3,32,6,Horsham,03/03/2022,2022-03-04
Hume (C),VIC198,233471,1330,56242,569.7,196,6,Hume,03/03/2022,2022-03-04
Indigo (S),VIC191,16701,63,1408,377.2,8,5,Indigo,03/03/2022,2022-03-04
Interstate,,,89,4111,0,22,0,,03/03/2022,2022-03-04
Kingston (C),VIC226,165782,989,26066,596.6,162,6,Kingston,03/03/2022,2022-03-04
Knox (C),VIC209,164538,1259,22147,765.2,179,6,Knox,03/03/2022,2022-03-04
Latrobe (C),VIC219,75561,516,10355,682.9,75,6,Latrobe,03/03/2022,2022-03-04
Loddon (S),VIC185,7504,32,388,426.4,7,5,Loddon,03/03/2022,2022-03-04
Macedon Ranges (S),VIC228,50231,264,5900,525.6,43,6,Macedon Ranges,03/03/2022,2022-03-04
Manningham (C),VIC195,127573,870,17671,682,153,6,Manningham,03/03/2022,2022-03-04
Mansfield (S),VIC244,9176,58,959,632.1,8,6,Mansfield,03/03/2022,2022-03-04
Maribyrnong (C),VIC234,93448,447,17173,478.3,84,5,Maribyrnong,03/03/2022,2022-03-04
Maroondah (C),VIC207,118558,769,16101,648.6,122,6,Maroondah,03/03/2022,2022-03-04
Melbourne (C),VIC132,178955,1270,32037,709.7,199,6,Melbourne,03/03/2022,2022-03-04
Melton (C),VIC237,164895,1126,40333,682.9,174,6,Melton,03/03/2022,2022-03-04
Mildura (RC),VIC222,55777,576,7794,1032.7,96,7,Mildura,03/03/2022,2022-03-04
Mitchell (S),VIC211,46082,397,7063,861.5,50,6,Mitchell,03/03/2022,2022-03-04
Moira (S),VIC190,29925,162,3874,541.4,24,6,Moira,03/03/2022,2022-03-04
Monash (C),VIC210,202847,1401,27462,690.7,228,6,Monash,03/03/2022,2022-03-04
Moonee Valley (C),VIC121,130294,691,23610,530.3,126,6,Moonee Valley,03/03/2022,2022-03-04
Moorabool (S),VIC236,35049,310,5608,884.5,50,6,Moorabool,03/03/2022,2022-03-04
Moreland (C),VIC131,185767,1067,34745,574.4,184,6,Moreland,03/03/2022,2022-03-04
Mornington Peninsula (S),VIC204,167636,1040,24581,620.4,172,6,Mornington Peninsula,03/03/2022,2022-03-04
Mount Alexander (S),VIC105,19754,112,1755,567,16,6,Mount Alexander,03/03/2022,2022-03-04
Moyne (S),VIC229,16953,55,1571,324.4,8,5,Moyne,03/03/2022,2022-03-04
Murrindindi (S),VIC250,14570,63,1329,432.4,10,5,Murrindindi,03/03/2022,2022-03-04
Nillumbik (S),VIC216,65094,346,9249,531.5,49,6,Nillumbik,03/03/2022,2022-03-04
Northern Grampians (S),VIC166,11402,36,1260,315.7,6,5,Northern Grampians,03/03/2022,2022-03-04
Overseas,,,2,81,0,0,0,,03/03/2022,2022-03-04
Overseas Traveller,,,0,621,0,0,0,,03/03/2022,2022-03-04
Port Phillip (C),VIC208,115601,688,20351,595.2,86,6,Port Phillip,03/03/2022,2022-03-04
Pyrenees (S),VIC217,7472,34,660,455,4,5,Pyrenees,03/03/2022,2022-03-04
Queenscliffe (B),VIC238,2940,9,406,306.1,3,5,Queenscliffe,03/03/2022,2022-03-04
South Gippsland (S),VIC178,29914,125,2606,417.9,19,5,South Gippsland,03/03/2022,2022-03-04
Southern Grampians (S),VIC233,16100,46,1536,285.7,5,5,Southern Grampians,03/03/2022,2022-03-04
Stonnington (C),VIC203,117768,716,18819,608,116,6,Stonnington,03/03/2022,2022-03-04
Strathbogie (S),VIC110,10781,61,1021,565.8,20,6,Strathbogie,03/03/2022,2022-03-04
Surf Coast (S),VIC225,33456,217,5189,648.6,31,6,Surf Coast,03/03/2022,2022-03-04
Swan Hill (RC),VIC180,20649,103,2757,498.8,15,5,Swan Hill,03/03/2022,2022-03-04
Towong (S),VIC187,6040,31,377,513.2,5,6,Towong,03/03/2022,2022-03-04
Unincorporated Vic,,,4,73,0,1,0,,03/03/2022,2022-03-04
Unknown,,,135,5236,0,19,0,,03/03/2022,2022-03-04
Wangaratta (RC),VIC186,29187,243,3222,832.6,38,6,Wangaratta,03/03/2022,2022-03-04
Warrnambool (C),VIC179,35181,133,4351,378,28,5,Warrnambool,03/03/2022,2022-03-04
Wellington (S),VIC218,44380,238,4322,536.3,32,6,Wellington,03/03/2022,2022-03-04
West Wimmera (S),VIC232,3841,16,190,416.6,7,5,West Wimmera,03/03/2022,2022-03-04
Whitehorse (C),VIC196,178739,1206,20694,674.7,213,6,Whitehorse,03/03/2022,2022-03-04
Whittlesea (C),VIC197,230238,1576,46559,684.5,229,6,Whittlesea,03/03/2022,2022-03-04
Wodonga (C),VIC192,42083,258,5203,613.1,39,6,Wodonga,03/03/2022,2022-03-04
Wyndham (C),VIC221,270487,1403,56669,518.7,230,6,Wyndham,03/03/2022,2022-03-04
Yarra (C),VIC202,101495,544,18236,536,91,6,Yarra,03/03/2022,2022-03-04
Yarra Ranges (S),VIC206,159462,1162,21370,728.7,193,6,Yarra Ranges,03/03/2022,2022-03-04
Yarriambiack (S),VIC200,6639,24,453,361.5,3,5,Yarriambiack,03/03/2022,2022-03-04
