LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Mount Alexander (S),VIC105,19754,218,3231,1103.6,47,7,Mount Alexander,04/05/2022,2022-05-05
Moyne (S),VIC229,16953,90,2781,530.9,18,6,Moyne,04/05/2022,2022-05-05
Murrindindi (S),VIC250,14570,135,2339,926.6,23,6,Murrindindi,04/05/2022,2022-05-05
Nillumbik (S),VIC216,65094,632,15169,970.9,127,6,Nillumbik,04/05/2022,2022-05-05
Northern Grampians (S),VIC166,11402,105,2029,920.9,21,6,Northern Grampians,04/05/2022,2022-05-05
Overseas,,,3,82,0,0,0,,04/05/2022,2022-05-05
Overseas Traveller,,,0,621,0,0,0,,04/05/2022,2022-05-05
Port Phillip (C),VIC208,115601,895,29860,774.2,160,6,Port Phillip,04/05/2022,2022-05-05
Pyrenees (S),VIC217,7472,48,1107,642.4,19,6,Pyrenees,04/05/2022,2022-05-05
Queenscliffe (B),VIC238,2940,27,651,918.4,2,6,Queenscliffe,04/05/2022,2022-05-05
South Gippsland (S),VIC178,29914,234,5053,782.2,48,6,South Gippsland,04/05/2022,2022-05-05
Southern Grampians (S),VIC233,16100,131,2696,813.7,34,6,Southern Grampians,04/05/2022,2022-05-05
Stonnington (C),VIC203,117768,943,28631,800.7,195,6,Stonnington,04/05/2022,2022-05-05
Strathbogie (S),VIC110,10781,53,1698,491.6,15,5,Strathbogie,04/05/2022,2022-05-05
Surf Coast (S),VIC225,33456,282,8971,842.9,60,6,Surf Coast,04/05/2022,2022-05-05
Swan Hill (RC),VIC180,20649,123,4334,595.7,23,6,Swan Hill,04/05/2022,2022-05-05
Towong (S),VIC187,6040,41,781,678.8,6,6,Towong,04/05/2022,2022-05-05
Unincorporated Vic,,,2,109,0,0,0,,04/05/2022,2022-05-05
Unknown,,,183,7135,0,43,0,,04/05/2022,2022-05-05
Wangaratta (RC),VIC186,29187,180,5692,616.7,38,6,Wangaratta,04/05/2022,2022-05-05
Warrnambool (C),VIC179,35181,254,7257,722,56,6,Warrnambool,04/05/2022,2022-05-05
Wellington (S),VIC218,44380,430,7910,968.9,78,6,Wellington,04/05/2022,2022-05-05
West Wimmera (S),VIC232,3841,35,395,911.2,5,6,West Wimmera,04/05/2022,2022-05-05
Whitehorse (C),VIC196,178739,1771,35871,990.8,372,6,Whitehorse,04/05/2022,2022-05-05
Whittlesea (C),VIC197,230238,1826,64810,793.1,335,6,Whittlesea,04/05/2022,2022-05-05
Wodonga (C),VIC192,42083,479,9159,1138.2,94,7,Wodonga,04/05/2022,2022-05-05
Wyndham (C),VIC221,270487,2346,75687,867.3,426,6,Wyndham,04/05/2022,2022-05-05
Yarra (C),VIC202,101495,925,27669,911.4,189,6,Yarra,04/05/2022,2022-05-05
Yarra Ranges (S),VIC206,159462,1373,35108,861,278,6,Yarra Ranges,04/05/2022,2022-05-05
Yarriambiack (S),VIC200,6639,38,843,572.4,10,6,Yarriambiack,04/05/2022,2022-05-05
