LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Greater Bendigo (C),VIC193,118093,466,46370,394.6,71,5,Greater Bendigo,2022-08-18,2022-08-19
Greater Dandenong (C),VIC247,168201,483,56979,287.2,88,5,Greater Dandenong,2022-08-18,2022-08-19
Greater Geelong (C),VIC215,258934,1217,105457,470,178,5,Greater Geelong,2022-08-18,2022-08-19
Greater Shepparton (C),VIC93,66498,292,24499,439.1,44,5,Greater Shepparton,2022-08-18,2022-08-19
Hepburn (S),VIC94,15975,79,4657,494.5,18,5,Hepburn,2022-08-18,2022-08-19
Hindmarsh (S),VIC152,5588,9,1588,161.1,0,4,Hindmarsh,2022-08-18,2022-08-19
Hobsons Bay (C),VIC235,97751,345,36674,352.9,64,5,Hobsons Bay,2022-08-18,2022-08-19
Horsham (RC),VIC153,19921,84,7036,421.7,10,5,Horsham,2022-08-18,2022-08-19
Hume (C),VIC198,233471,797,96655,341.4,117,5,Hume,2022-08-18,2022-08-19
Indigo (S),VIC191,16701,66,5341,395.2,12,5,Indigo,2022-08-18,2022-08-19
Interstate,,,65,6046,0,13,0,,2022-08-18,2022-08-19
Kingston (C),VIC226,165782,598,63361,360.7,82,5,Kingston,2022-08-18,2022-08-19
Knox (C),VIC209,164538,798,62813,485,141,5,Knox,2022-08-18,2022-08-19
Latrobe (C),VIC219,75561,391,27660,517.5,57,6,Latrobe,2022-08-18,2022-08-19
Loddon (S),VIC185,7504,14,1806,186.6,4,4,Loddon,2022-08-18,2022-08-19
Macedon Ranges (S),VIC228,50231,212,17923,422.1,43,5,Macedon Ranges,2022-08-18,2022-08-19
Manningham (C),VIC195,127573,412,46986,323,49,5,Manningham,2022-08-18,2022-08-19
Mansfield (S),VIC244,9176,35,3195,381.4,7,5,Mansfield,2022-08-18,2022-08-19
Maribyrnong (C),VIC234,93448,299,38360,320,49,5,Maribyrnong,2022-08-18,2022-08-19
Maroondah (C),VIC207,118558,512,46364,431.9,69,5,Maroondah,2022-08-18,2022-08-19
Melbourne (C),VIC132,178955,567,70429,316.8,90,5,Melbourne,2022-08-18,2022-08-19
Melton (C),VIC237,164895,708,76938,429.4,105,5,Melton,2022-08-18,2022-08-19
Mildura (RC),VIC222,55777,244,20304,437.5,28,5,Mildura,2022-08-18,2022-08-19
Mitchell (S),VIC211,46082,224,18357,486.1,34,5,Mitchell,2022-08-18,2022-08-19
Moira (S),VIC190,29925,90,9279,300.8,14,5,Moira,2022-08-18,2022-08-19
Monash (C),VIC210,202847,762,73420,375.7,102,5,Monash,2022-08-18,2022-08-19
Moonee Valley (C),VIC121,130294,371,51330,284.7,65,5,Moonee Valley,2022-08-18,2022-08-19
Moorabool (S),VIC236,35049,176,13493,502.2,32,6,Moorabool,2022-08-18,2022-08-19
Moreland (C),VIC131,185767,642,76838,345.6,88,5,Moreland,2022-08-18,2022-08-19
Mornington Peninsula (S),VIC204,167636,587,60218,350.2,90,5,Mornington Peninsula,2022-08-18,2022-08-19
Mount Alexander (S),VIC105,19754,62,6467,313.9,7,5,Mount Alexander,2022-08-18,2022-08-19
Moyne (S),VIC229,16953,69,5171,407,10,5,Moyne,2022-08-18,2022-08-19
Murrindindi (S),VIC250,14570,43,4075,295.1,8,5,Murrindindi,2022-08-18,2022-08-19
Nillumbik (S),VIC216,65094,280,25356,430.1,65,5,Nillumbik,2022-08-18,2022-08-19
Northern Grampians (S),VIC166,11402,93,3742,815.6,11,6,Northern Grampians,2022-08-18,2022-08-19
Overseas,,,8,189,0,2,0,,2022-08-18,2022-08-19
Overseas Traveller,,,0,621,0,0,0,,2022-08-18,2022-08-19
Port Phillip (C),VIC208,115601,332,43955,287.2,51,5,Port Phillip,2022-08-18,2022-08-19
Pyrenees (S),VIC217,7472,25,2188,334.6,4,5,Pyrenees,2022-08-18,2022-08-19
Queenscliffe (B),VIC238,2940,19,1092,646.3,4,6,Queenscliffe,2022-08-18,2022-08-19
South Gippsland (S),VIC178,29914,113,9226,377.7,19,5,South Gippsland,2022-08-18,2022-08-19
Southern Grampians (S),VIC233,16100,66,5144,409.9,5,5,Southern Grampians,2022-08-18,2022-08-19
Stonnington (C),VIC203,117768,280,42099,237.8,57,5,Stonnington,2022-08-18,2022-08-19
Strathbogie (S),VIC110,10781,24,2912,222.6,6,5,Strathbogie,2022-08-18,2022-08-19
Surf Coast (S),VIC225,33456,146,14356,436.4,22,5,Surf Coast,2022-08-18,2022-08-19
Swan Hill (RC),VIC180,20649,53,6497,256.7,6,5,Swan Hill,2022-08-18,2022-08-19
Towong (S),VIC187,6040,19,1528,314.6,3,5,Towong,2022-08-18,2022-08-19
Unincorporated Vic,,,9,435,0,2,0,,2022-08-18,2022-08-19
Unknown,,,65,5679,0,14,0,,2022-08-18,2022-08-19
Wangaratta (RC),VIC186,29187,148,9960,507.1,21,6,Wangaratta,2022-08-18,2022-08-19
Warrnambool (C),VIC179,35181,155,12575,440.6,34,5,Warrnambool,2022-08-18,2022-08-19
Wellington (S),VIC218,44380,152,14333,342.5,24,5,Wellington,2022-08-18,2022-08-19
West Wimmera (S),VIC232,3841,10,867,260.3,3,5,West Wimmera,2022-08-18,2022-08-19
Whitehorse (C),VIC196,178739,660,64480,369.3,96,5,Whitehorse,2022-08-18,2022-08-19
Whittlesea (C),VIC197,230238,739,94482,321,109,5,Whittlesea,2022-08-18,2022-08-19
Wodonga (C),VIC192,42083,220,16469,522.8,27,6,Wodonga,2022-08-18,2022-08-19
Wyndham (C),VIC221,270487,1270,115592,469.5,196,5,Wyndham,2022-08-18,2022-08-19
Yarra (C),VIC202,101495,308,41187,303.5,49,5,Yarra,2022-08-18,2022-08-19
Yarra Ranges (S),VIC206,159462,545,58885,341.8,83,5,Yarra Ranges,2022-08-18,2022-08-19
Yarriambiack (S),VIC200,6639,26,1751,391.6,8,5,Yarriambiack,2022-08-18,2022-08-19
