LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Latrobe (C),VIC219,75561,773,17469,1023,171,7,Latrobe,11/05/2022,2022-05-12
Loddon (S),VIC185,7504,86,1018,1146.1,24,7,Loddon,11/05/2022,2022-05-12
Macedon Ranges (S),VIC228,50231,647,11161,1288,131,7,Macedon Ranges,11/05/2022,2022-05-12
Manningham (C),VIC195,127573,1287,29688,1008.8,270,7,Manningham,11/05/2022,2022-05-12
Mansfield (S),VIC244,9176,129,2110,1405.8,22,7,Mansfield,11/05/2022,2022-05-12
Maribyrnong (C),VIC234,93448,1142,26380,1222.1,232,7,Maribyrnong,11/05/2022,2022-05-12
Maroondah (C),VIC207,118558,1324,27751,1116.8,256,7,Maroondah,11/05/2022,2022-05-12
Melbourne (C),VIC132,178955,1492,49082,833.7,302,6,Melbourne,11/05/2022,2022-05-12
Melton (C),VIC237,164895,1664,55301,1009.1,329,7,Melton,11/05/2022,2022-05-12
Mildura (RC),VIC222,55777,501,13447,898.2,83,6,Mildura,11/05/2022,2022-05-12
Mitchell (S),VIC211,46082,626,11749,1358.4,118,7,Mitchell,11/05/2022,2022-05-12
Moira (S),VIC190,29925,338,6202,1129.5,84,7,Moira,11/05/2022,2022-05-12
Monash (C),VIC210,202847,2071,45914,1021,411,7,Monash,11/05/2022,2022-05-12
Moonee Valley (C),VIC121,130294,1375,35749,1055.3,286,7,Moonee Valley,11/05/2022,2022-05-12
Moorabool (S),VIC236,35049,308,8762,878.8,56,6,Moorabool,11/05/2022,2022-05-12
Moreland (C),VIC131,185767,1886,53142,1015.3,376,7,Moreland,11/05/2022,2022-05-12
Mornington Peninsula (S),VIC204,167636,1734,40489,1034.4,360,7,Mornington Peninsula,11/05/2022,2022-05-12
Mount Alexander (S),VIC105,19754,346,3617,1751.5,78,7,Mount Alexander,11/05/2022,2022-05-12
Moyne (S),VIC229,16953,234,3031,1380.3,63,7,Moyne,11/05/2022,2022-05-12
Murrindindi (S),VIC250,14570,127,2477,871.7,18,6,Murrindindi,11/05/2022,2022-05-12
Nillumbik (S),VIC216,65094,846,16107,1299.7,189,7,Nillumbik,11/05/2022,2022-05-12
Northern Grampians (S),VIC166,11402,114,2157,999.8,22,6,Northern Grampians,11/05/2022,2022-05-12
Overseas,,,4,83,0,1,0,,11/05/2022,2022-05-12
Overseas Traveller,,,0,621,0,0,0,,11/05/2022,2022-05-12
Port Phillip (C),VIC208,115601,998,31005,863.3,223,6,Port Phillip,11/05/2022,2022-05-12
Pyrenees (S),VIC217,7472,78,1191,1043.9,15,7,Pyrenees,11/05/2022,2022-05-12
Queenscliffe (B),VIC238,2940,33,687,1122.4,6,7,Queenscliffe,11/05/2022,2022-05-12
South Gippsland (S),VIC178,29914,287,5388,959.4,55,6,South Gippsland,11/05/2022,2022-05-12
Southern Grampians (S),VIC233,16100,177,2889,1099.4,45,7,Southern Grampians,11/05/2022,2022-05-12
Stonnington (C),VIC203,117768,1052,29812,893.3,212,6,Stonnington,11/05/2022,2022-05-12
Strathbogie (S),VIC110,10781,114,1826,1057.4,25,7,Strathbogie,11/05/2022,2022-05-12
Surf Coast (S),VIC225,33456,400,9418,1195.6,63,7,Surf Coast,11/05/2022,2022-05-12
Swan Hill (RC),VIC180,20649,153,4525,741,34,6,Swan Hill,11/05/2022,2022-05-12
Towong (S),VIC187,6040,60,845,993.4,15,6,Towong,11/05/2022,2022-05-12
Unincorporated Vic,,,3,114,0,1,0,,11/05/2022,2022-05-12
Unknown,,,291,7551,0,43,0,,11/05/2022,2022-05-12
Wangaratta (RC),VIC186,29187,324,6041,1110.1,64,7,Wangaratta,11/05/2022,2022-05-12
Warrnambool (C),VIC179,35181,683,7988,1941.4,137,7,Warrnambool,11/05/2022,2022-05-12
Wellington (S),VIC218,44380,441,8419,993.7,70,6,Wellington,11/05/2022,2022-05-12
West Wimmera (S),VIC232,3841,31,428,807.1,3,6,West Wimmera,11/05/2022,2022-05-12
Whitehorse (C),VIC196,178739,2056,38155,1150.3,378,7,Whitehorse,11/05/2022,2022-05-12
Whittlesea (C),VIC197,230238,2323,67403,1009,528,7,Whittlesea,11/05/2022,2022-05-12
Wodonga (C),VIC192,42083,711,9943,1689.5,159,7,Wodonga,11/05/2022,2022-05-12
Wyndham (C),VIC221,270487,2860,78843,1057.4,612,7,Wyndham,11/05/2022,2022-05-12
Yarra (C),VIC202,101495,988,28786,973.4,198,6,Yarra,11/05/2022,2022-05-12
Yarra Ranges (S),VIC206,159462,1717,37044,1076.7,336,7,Yarra Ranges,11/05/2022,2022-05-12
Yarriambiack (S),VIC200,6639,37,887,557.3,7,6,Yarriambiack,11/05/2022,2022-05-12
