LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Warrnambool (C),VIC179,35181,170,12702,483.2,28,5,Warrnambool,2022-08-23,2022-08-24
Wellington (S),VIC218,44380,123,14435,277.2,16,5,Wellington,2022-08-23,2022-08-24
West Wimmera (S),VIC232,3841,15,881,390.5,6,5,West Wimmera,2022-08-23,2022-08-24
Whitehorse (C),VIC196,178739,438,64800,245.1,61,5,Whitehorse,2022-08-23,2022-08-24
Whittlesea (C),VIC197,230238,597,94955,259.3,116,5,Whittlesea,2022-08-23,2022-08-24
Wodonga (C),VIC192,42083,165,16607,392.1,39,5,Wodonga,2022-08-23,2022-08-24
Wyndham (C),VIC221,270487,957,116342,353.8,185,5,Wyndham,2022-08-23,2022-08-24
Yarra (C),VIC202,101495,262,41395,258.1,41,5,Yarra,2022-08-23,2022-08-24
Yarra Ranges (S),VIC206,159462,396,59199,248.3,72,5,Yarra Ranges,2022-08-23,2022-08-24
Yarriambiack (S),VIC200,6639,20,1763,301.3,4,5,Yarriambiack,2022-08-23,2022-08-24
