LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Mitchell (S),VIC211,46082,172,18524,373.2,32,5,Mitchell,2022-08-24,2022-08-25
Moira (S),VIC190,29925,77,9355,257.3,11,5,Moira,2022-08-24,2022-08-25
Monash (C),VIC210,202847,506,73919,249.4,106,5,Monash,2022-08-24,2022-08-25
Moonee Valley (C),VIC121,130294,274,51577,210.3,45,5,Moonee Valley,2022-08-24,2022-08-25
Moorabool (S),VIC236,35049,124,13617,353.8,24,5,Moorabool,2022-08-24,2022-08-25
Moreland (C),VIC131,185767,467,77284,251.4,73,5,Moreland,2022-08-24,2022-08-25
Mornington Peninsula (S),VIC204,167636,485,60676,289.3,90,5,Mornington Peninsula,2022-08-24,2022-08-25
Mount Alexander (S),VIC105,19754,39,6509,197.4,7,4,Mount Alexander,2022-08-24,2022-08-25
Moyne (S),VIC229,16953,48,5215,283.1,7,5,Moyne,2022-08-24,2022-08-25
Murrindindi (S),VIC250,14570,29,4096,199,3,4,Murrindindi,2022-08-24,2022-08-25
Nillumbik (S),VIC216,65094,219,25551,336.4,38,5,Nillumbik,2022-08-24,2022-08-25
Northern Grampians (S),VIC166,11402,46,3778,403.4,6,5,Northern Grampians,2022-08-24,2022-08-25
Overseas,,,3,189,0,0,0,,2022-08-24,2022-08-25
Overseas Traveller,,,0,621,0,0,0,,2022-08-24,2022-08-25
Port Phillip (C),VIC208,115601,226,44176,195.5,41,4,Port Phillip,2022-08-24,2022-08-25
Pyrenees (S),VIC217,7472,13,2201,174,0,4,Pyrenees,2022-08-24,2022-08-25
Queenscliffe (B),VIC238,2940,10,1100,340.1,1,5,Queenscliffe,2022-08-24,2022-08-25
South Gippsland (S),VIC178,29914,65,9280,217.3,10,5,South Gippsland,2022-08-24,2022-08-25
Southern Grampians (S),VIC233,16100,49,5196,304.3,8,5,Southern Grampians,2022-08-24,2022-08-25
Stonnington (C),VIC203,117768,228,42332,193.6,43,4,Stonnington,2022-08-24,2022-08-25
Strathbogie (S),VIC110,10781,29,2943,269,7,5,Strathbogie,2022-08-24,2022-08-25
Surf Coast (S),VIC225,33456,102,14455,304.9,13,5,Surf Coast,2022-08-24,2022-08-25
Swan Hill (RC),VIC180,20649,45,6546,217.9,7,5,Swan Hill,2022-08-24,2022-08-25
Towong (S),VIC187,6040,15,1543,248.3,6,5,Towong,2022-08-24,2022-08-25
Unincorporated Vic,,,3,437,0,1,0,,2022-08-24,2022-08-25
Unknown,,,47,5756,0,9,0,,2022-08-24,2022-08-25
Wangaratta (RC),VIC186,29187,103,10060,352.9,19,5,Wangaratta,2022-08-24,2022-08-25
Warrnambool (C),VIC179,35181,157,12716,446.3,19,5,Warrnambool,2022-08-24,2022-08-25
Wellington (S),VIC218,44380,123,14455,277.2,22,5,Wellington,2022-08-24,2022-08-25
West Wimmera (S),VIC232,3841,14,882,364.5,1,5,West Wimmera,2022-08-24,2022-08-25
Whitehorse (C),VIC196,178739,388,64863,217.1,72,5,Whitehorse,2022-08-24,2022-08-25
Whittlesea (C),VIC197,230238,608,95068,264.1,129,5,Whittlesea,2022-08-24,2022-08-25
Wodonga (C),VIC192,42083,163,16634,387.3,28,5,Wodonga,2022-08-24,2022-08-25
Wyndham (C),VIC221,270487,896,116482,331.3,157,5,Wyndham,2022-08-24,2022-08-25
Yarra (C),VIC202,101495,244,41417,240.4,35,5,Yarra,2022-08-24,2022-08-25
Yarra Ranges (S),VIC206,159462,421,59286,264,101,5,Yarra Ranges,2022-08-24,2022-08-25
Yarriambiack (S),VIC200,6639,15,1764,225.9,1,5,Yarriambiack,2022-08-24,2022-08-25
