LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Maribyrnong (C),VIC234,93448,1271,26772,1360.1,198,7,Maribyrnong,13/05/2022,2022-05-14
Maroondah (C),VIC207,118558,1483,28246,1250.9,239,7,Maroondah,13/05/2022,2022-05-14
Melbourne (C),VIC132,178955,1501,49557,838.8,212,6,Melbourne,13/05/2022,2022-05-14
Melton (C),VIC237,164895,1794,55943,1088,329,7,Melton,13/05/2022,2022-05-14
Mildura (RC),VIC222,55777,527,13614,944.8,83,6,Mildura,13/05/2022,2022-05-14
Mitchell (S),VIC211,46082,656,11941,1423.5,85,7,Mitchell,13/05/2022,2022-05-14
Moira (S),VIC190,29925,388,6319,1296.6,60,7,Moira,13/05/2022,2022-05-14
Monash (C),VIC210,202847,2269,46696,1118.6,363,7,Monash,13/05/2022,2022-05-14
Moonee Valley (C),VIC121,130294,1491,36240,1144.3,219,7,Moonee Valley,13/05/2022,2022-05-14
Moorabool (S),VIC236,35049,350,8891,998.6,68,6,Moorabool,13/05/2022,2022-05-14
Moreland (C),VIC131,185767,2000,53796,1076.6,294,7,Moreland,13/05/2022,2022-05-14
Mornington Peninsula (S),VIC204,167636,1876,41110,1119.1,307,7,Mornington Peninsula,13/05/2022,2022-05-14
Mount Alexander (S),VIC105,19754,367,3728,1857.9,61,7,Mount Alexander,13/05/2022,2022-05-14
Moyne (S),VIC229,16953,260,3110,1533.7,38,7,Moyne,13/05/2022,2022-05-14
Murrindindi (S),VIC250,14570,118,2511,809.9,17,6,Murrindindi,13/05/2022,2022-05-14
Nillumbik (S),VIC216,65094,921,16391,1414.9,146,7,Nillumbik,13/05/2022,2022-05-14
Northern Grampians (S),VIC166,11402,116,2191,1017.4,16,7,Northern Grampians,13/05/2022,2022-05-14
Overseas,,,7,88,0,1,0,,13/05/2022,2022-05-14
Overseas Traveller,,,0,621,0,0,0,,13/05/2022,2022-05-14
Port Phillip (C),VIC208,115601,1045,31344,904,162,6,Port Phillip,13/05/2022,2022-05-14
Pyrenees (S),VIC217,7472,74,1210,990.4,8,6,Pyrenees,13/05/2022,2022-05-14
Queenscliffe (B),VIC238,2940,39,704,1326.5,10,7,Queenscliffe,13/05/2022,2022-05-14
South Gippsland (S),VIC178,29914,308,5488,1029.6,52,7,South Gippsland,13/05/2022,2022-05-14
Southern Grampians (S),VIC233,16100,210,2959,1304.3,29,7,Southern Grampians,13/05/2022,2022-05-14
Stonnington (C),VIC203,117768,1134,30139,962.9,166,6,Stonnington,13/05/2022,2022-05-14
Strathbogie (S),VIC110,10781,123,1868,1140.9,22,7,Strathbogie,13/05/2022,2022-05-14
Surf Coast (S),VIC225,33456,420,9576,1255.4,78,7,Surf Coast,13/05/2022,2022-05-14
Swan Hill (RC),VIC180,20649,160,4585,774.9,31,6,Swan Hill,13/05/2022,2022-05-14
Towong (S),VIC187,6040,62,862,1026.5,13,7,Towong,13/05/2022,2022-05-14
Unincorporated Vic,,,4,118,0,2,0,,13/05/2022,2022-05-14
Unknown,,,251,7628,0,29,0,,13/05/2022,2022-05-14
Wangaratta (RC),VIC186,29187,370,6164,1267.7,78,7,Wangaratta,13/05/2022,2022-05-14
Warrnambool (C),VIC179,35181,799,8217,2271.1,109,7,Warrnambool,13/05/2022,2022-05-14
Wellington (S),VIC218,44380,448,8568,1009.5,70,7,Wellington,13/05/2022,2022-05-14
West Wimmera (S),VIC232,3841,35,446,911.2,7,6,West Wimmera,13/05/2022,2022-05-14
Whitehorse (C),VIC196,178739,2178,38890,1218.5,386,7,Whitehorse,13/05/2022,2022-05-14
Whittlesea (C),VIC197,230238,2487,68154,1080.2,386,7,Whittlesea,13/05/2022,2022-05-14
Wodonga (C),VIC192,42083,750,10164,1782.2,101,7,Wodonga,13/05/2022,2022-05-14
Wyndham (C),VIC221,270487,3166,79883,1170.5,495,7,Wyndham,13/05/2022,2022-05-14
Yarra (C),VIC202,101495,1070,29131,1054.2,160,7,Yarra,13/05/2022,2022-05-14
Yarra Ranges (S),VIC206,159462,1835,37644,1150.7,275,7,Yarra Ranges,13/05/2022,2022-05-14
Yarriambiack (S),VIC200,6639,43,900,647.7,9,6,Yarriambiack,13/05/2022,2022-05-14
