LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Mansfield (S),VIC244,9176,84,2163,915.4,10,6,Mansfield,16/05/2022,2022-05-17
Maribyrnong (C),VIC234,93448,1192,27302,1275.6,188,7,Maribyrnong,16/05/2022,2022-05-17
Maroondah (C),VIC207,118558,1591,28969,1342,309,7,Maroondah,16/05/2022,2022-05-17
Melbourne (C),VIC132,178955,1513,50265,845.5,254,6,Melbourne,16/05/2022,2022-05-17
Melton (C),VIC237,164895,1885,56782,1143.2,340,7,Melton,16/05/2022,2022-05-17
Mildura (RC),VIC222,55777,511,13839,916.1,104,6,Mildura,16/05/2022,2022-05-17
Mitchell (S),VIC211,46082,612,12176,1328.1,98,7,Mitchell,16/05/2022,2022-05-17
Moira (S),VIC190,29925,418,6496,1396.8,76,7,Moira,16/05/2022,2022-05-17
Monash (C),VIC210,202847,2411,47865,1188.6,457,7,Monash,16/05/2022,2022-05-17
Moonee Valley (C),VIC121,130294,1526,36884,1171.2,237,7,Moonee Valley,16/05/2022,2022-05-17
Moorabool (S),VIC236,35049,410,9095,1169.8,94,7,Moorabool,16/05/2022,2022-05-17
Moreland (C),VIC131,185767,2114,54825,1138,375,7,Moreland,16/05/2022,2022-05-17
Mornington Peninsula (S),VIC204,167636,1895,41808,1130.4,372,7,Mornington Peninsula,16/05/2022,2022-05-17
Mount Alexander (S),VIC105,19754,298,3817,1508.6,37,7,Mount Alexander,16/05/2022,2022-05-17
Moyne (S),VIC229,16953,251,3231,1480.6,54,7,Moyne,16/05/2022,2022-05-17
Murrindindi (S),VIC250,14570,118,2556,809.9,13,6,Murrindindi,16/05/2022,2022-05-17
Nillumbik (S),VIC216,65094,946,16824,1453.3,179,7,Nillumbik,16/05/2022,2022-05-17
Northern Grampians (S),VIC166,11402,104,2223,912.1,16,6,Northern Grampians,16/05/2022,2022-05-17
Overseas,,,9,90,0,3,0,,16/05/2022,2022-05-17
Overseas Traveller,,,0,621,0,0,0,,16/05/2022,2022-05-17
Port Phillip (C),VIC208,115601,1024,31798,885.8,154,6,Port Phillip,16/05/2022,2022-05-17
Pyrenees (S),VIC217,7472,92,1266,1231.3,17,7,Pyrenees,16/05/2022,2022-05-17
Queenscliffe (B),VIC238,2940,31,697,1054.4,3,7,Queenscliffe,16/05/2022,2022-05-17
South Gippsland (S),VIC178,29914,310,5631,1036.3,61,7,South Gippsland,16/05/2022,2022-05-17
Southern Grampians (S),VIC233,16100,212,3072,1316.8,38,7,Southern Grampians,16/05/2022,2022-05-17
Stonnington (C),VIC203,117768,1085,30612,921.3,169,6,Stonnington,16/05/2022,2022-05-17
Strathbogie (S),VIC110,10781,154,1946,1428.4,34,7,Strathbogie,16/05/2022,2022-05-17
Surf Coast (S),VIC225,33456,437,9751,1306.2,88,7,Surf Coast,16/05/2022,2022-05-17
Swan Hill (RC),VIC180,20649,172,4650,833,28,6,Swan Hill,16/05/2022,2022-05-17
Towong (S),VIC187,6040,76,900,1258.3,15,7,Towong,16/05/2022,2022-05-17
Unincorporated Vic,,,4,117,0,0,0,,16/05/2022,2022-05-17
Unknown,,,252,7608,0,23,0,,16/05/2022,2022-05-17
Wangaratta (RC),VIC186,29187,399,6346,1367,62,7,Wangaratta,16/05/2022,2022-05-17
Warrnambool (C),VIC179,35181,688,8542,1955.6,102,7,Warrnambool,16/05/2022,2022-05-17
Wellington (S),VIC218,44380,478,8786,1077.1,112,7,Wellington,16/05/2022,2022-05-17
West Wimmera (S),VIC232,3841,45,468,1171.6,8,7,West Wimmera,16/05/2022,2022-05-17
Whitehorse (C),VIC196,178739,2142,39907,1198.4,311,7,Whitehorse,16/05/2022,2022-05-17
Whittlesea (C),VIC197,230238,2416,69219,1049.3,373,7,Whittlesea,16/05/2022,2022-05-17
Wodonga (C),VIC192,42083,745,10465,1770.3,138,7,Wodonga,16/05/2022,2022-05-17
Wyndham (C),VIC221,270487,3487,81545,1289.2,705,7,Wyndham,16/05/2022,2022-05-17
Yarra (C),VIC202,101495,1051,29555,1035.5,163,7,Yarra,16/05/2022,2022-05-17
Yarra Ranges (S),VIC206,159462,1866,38516,1170.2,322,7,Yarra Ranges,16/05/2022,2022-05-17
Yarriambiack (S),VIC200,6639,47,926,707.9,12,6,Yarriambiack,16/05/2022,2022-05-17
