LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Kingston (C),VIC226,165782,1644,39557,991.7,302,6,Kingston,02/05/2022,2022-05-03
Knox (C),VIC209,164538,1455,36036,884.3,217,6,Knox,02/05/2022,2022-05-03
Latrobe (C),VIC219,75561,613,16393,811.3,111,6,Latrobe,02/05/2022,2022-05-03
Loddon (S),VIC185,7504,41,906,546.4,7,6,Loddon,02/05/2022,2022-05-03
Macedon Ranges (S),VIC228,50231,400,10270,796.3,84,6,Macedon Ranges,02/05/2022,2022-05-03
Manningham (C),VIC195,127573,1130,27815,885.8,154,6,Manningham,02/05/2022,2022-05-03
Mansfield (S),VIC244,9176,66,1934,719.3,14,6,Mansfield,02/05/2022,2022-05-03
Maribyrnong (C),VIC234,93448,880,24807,941.7,153,6,Maribyrnong,02/05/2022,2022-05-03
Maroondah (C),VIC207,118558,1141,25828,962.4,222,6,Maroondah,02/05/2022,2022-05-03
Melbourne (C),VIC132,178955,1686,46735,942.1,265,6,Melbourne,02/05/2022,2022-05-03
Melton (C),VIC237,164895,1539,52872,933.3,249,6,Melton,02/05/2022,2022-05-03
Mildura (RC),VIC222,55777,454,12725,814,85,6,Mildura,02/05/2022,2022-05-03
Mitchell (S),VIC211,46082,345,10919,748.7,78,6,Mitchell,02/05/2022,2022-05-03
Moira (S),VIC190,29925,190,5722,634.9,35,6,Moira,02/05/2022,2022-05-03
Monash (C),VIC210,202847,1878,42890,925.8,319,6,Monash,02/05/2022,2022-05-03
Moonee Valley (C),VIC121,130294,1149,33831,881.9,199,6,Moonee Valley,02/05/2022,2022-05-03
Moorabool (S),VIC236,35049,260,8293,741.8,51,6,Moorabool,02/05/2022,2022-05-03
Moreland (C),VIC131,185767,1713,50391,922.1,277,6,Moreland,02/05/2022,2022-05-03
Mornington Peninsula (S),VIC204,167636,1467,38025,875.1,273,6,Mornington Peninsula,02/05/2022,2022-05-03
Mount Alexander (S),VIC105,19754,189,3138,956.8,46,6,Mount Alexander,02/05/2022,2022-05-03
Moyne (S),VIC229,16953,98,2746,578.1,18,6,Moyne,02/05/2022,2022-05-03
Murrindindi (S),VIC250,14570,108,2282,741.2,20,6,Murrindindi,02/05/2022,2022-05-03
Nillumbik (S),VIC216,65094,583,14917,895.6,106,6,Nillumbik,02/05/2022,2022-05-03
Northern Grampians (S),VIC166,11402,79,1976,692.9,10,6,Northern Grampians,02/05/2022,2022-05-03
Overseas,,,4,82,0,2,0,,02/05/2022,2022-05-03
Overseas Traveller,,,0,621,0,0,0,,02/05/2022,2022-05-03
Port Phillip (C),VIC208,115601,924,29535,799.3,155,6,Port Phillip,02/05/2022,2022-05-03
Pyrenees (S),VIC217,7472,41,1083,548.7,8,6,Pyrenees,02/05/2022,2022-05-03
Queenscliffe (B),VIC238,2940,27,643,918.4,6,6,Queenscliffe,02/05/2022,2022-05-03
South Gippsland (S),VIC178,29914,237,4970,792.3,34,6,South Gippsland,02/05/2022,2022-05-03
Southern Grampians (S),VIC233,16100,129,2645,801.2,23,6,Southern Grampians,02/05/2022,2022-05-03
Stonnington (C),VIC203,117768,971,28263,824.5,171,6,Stonnington,02/05/2022,2022-05-03
Strathbogie (S),VIC110,10781,55,1676,510.2,12,6,Strathbogie,02/05/2022,2022-05-03
Surf Coast (S),VIC225,33456,276,8857,825,51,6,Surf Coast,02/05/2022,2022-05-03
Swan Hill (RC),VIC180,20649,121,4289,586,27,6,Swan Hill,02/05/2022,2022-05-03
Towong (S),VIC187,6040,33,762,546.4,5,6,Towong,02/05/2022,2022-05-03
Unincorporated Vic,,,1,107,0,0,0,,02/05/2022,2022-05-03
Unknown,,,176,7022,0,20,0,,02/05/2022,2022-05-03
Wangaratta (RC),VIC186,29187,192,5622,657.8,33,6,Wangaratta,02/05/2022,2022-05-03
Warrnambool (C),VIC179,35181,259,7151,736.2,45,6,Warrnambool,02/05/2022,2022-05-03
Wellington (S),VIC218,44380,425,7745,957.6,100,6,Wellington,02/05/2022,2022-05-03
West Wimmera (S),VIC232,3841,42,386,1093.5,11,7,West Wimmera,02/05/2022,2022-05-03
Whitehorse (C),VIC196,178739,1678,35189,938.8,285,6,Whitehorse,02/05/2022,2022-05-03
Whittlesea (C),VIC197,230238,1839,64151,798.7,384,6,Whittlesea,02/05/2022,2022-05-03
Wodonga (C),VIC192,42083,472,8975,1121.6,89,7,Wodonga,02/05/2022,2022-05-03
Wyndham (C),VIC221,270487,2303,74795,851.4,427,6,Wyndham,02/05/2022,2022-05-03
Yarra (C),VIC202,101495,934,27283,920.2,152,6,Yarra,02/05/2022,2022-05-03
Yarra Ranges (S),VIC206,159462,1359,34566,852.2,193,6,Yarra Ranges,02/05/2022,2022-05-03
Yarriambiack (S),VIC200,6639,40,826,602.5,8,6,Yarriambiack,02/05/2022,2022-05-03
