LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Knox (C),VIC209,164538,1734,38010,1053.9,323,7,Knox,09/05/2022,2022-05-10
Latrobe (C),VIC219,75561,660,17141,873.5,132,6,Latrobe,09/05/2022,2022-05-10
Loddon (S),VIC185,7504,76,986,1012.8,23,7,Loddon,09/05/2022,2022-05-10
Macedon Ranges (S),VIC228,50231,530,10866,1055.1,113,7,Macedon Ranges,09/05/2022,2022-05-10
Manningham (C),VIC195,127573,1209,29196,947.7,224,6,Manningham,09/05/2022,2022-05-10
Mansfield (S),VIC244,9176,117,2067,1275.1,21,7,Mansfield,09/05/2022,2022-05-10
Maribyrnong (C),VIC234,93448,985,25898,1054.1,243,7,Maribyrnong,09/05/2022,2022-05-10
Maroondah (C),VIC207,118558,1225,27222,1033.2,225,7,Maroondah,09/05/2022,2022-05-10
Melbourne (C),VIC132,178955,1524,48485,851.6,247,6,Melbourne,09/05/2022,2022-05-10
Melton (C),VIC237,164895,1566,54664,949.7,278,6,Melton,09/05/2022,2022-05-10
Mildura (RC),VIC222,55777,460,13253,824.7,98,6,Mildura,09/05/2022,2022-05-10
Mitchell (S),VIC211,46082,530,11499,1150.1,112,7,Mitchell,09/05/2022,2022-05-10
Moira (S),VIC190,29925,285,6038,952.4,55,6,Moira,09/05/2022,2022-05-10
Monash (C),VIC210,202847,2003,45140,987.4,377,6,Monash,09/05/2022,2022-05-10
Moonee Valley (C),VIC121,130294,1173,35165,900.3,228,6,Moonee Valley,09/05/2022,2022-05-10
Moorabool (S),VIC236,35049,313,8647,893,59,6,Moorabool,09/05/2022,2022-05-10
Moreland (C),VIC131,185767,1812,52413,975.4,349,6,Moreland,09/05/2022,2022-05-10
Mornington Peninsula (S),VIC204,167636,1617,39848,964.6,351,6,Mornington Peninsula,09/05/2022,2022-05-10
Mount Alexander (S),VIC105,19754,311,3470,1574.4,60,7,Mount Alexander,09/05/2022,2022-05-10
Moyne (S),VIC229,16953,177,2936,1044.1,52,7,Moyne,09/05/2022,2022-05-10
Murrindindi (S),VIC250,14570,128,2434,878.5,25,6,Murrindindi,09/05/2022,2022-05-10
Nillumbik (S),VIC216,65094,761,15764,1169.1,163,7,Nillumbik,09/05/2022,2022-05-10
Northern Grampians (S),VIC166,11402,116,2112,1017.4,23,7,Northern Grampians,09/05/2022,2022-05-10
Overseas,,,4,84,0,1,0,,09/05/2022,2022-05-10
Overseas Traveller,,,0,621,0,0,0,,09/05/2022,2022-05-10
Port Phillip (C),VIC208,115601,957,30617,827.8,189,6,Port Phillip,09/05/2022,2022-05-10
Pyrenees (S),VIC217,7472,75,1162,1003.7,10,7,Pyrenees,09/05/2022,2022-05-10
Queenscliffe (B),VIC238,2940,30,677,1020.4,8,7,Queenscliffe,09/05/2022,2022-05-10
South Gippsland (S),VIC178,29914,267,5272,892.6,44,6,South Gippsland,09/05/2022,2022-05-10
Southern Grampians (S),VIC233,16100,144,2805,894.4,29,6,Southern Grampians,09/05/2022,2022-05-10
Stonnington (C),VIC203,117768,971,29350,824.5,176,6,Stonnington,09/05/2022,2022-05-10
Strathbogie (S),VIC110,10781,96,1780,890.5,20,6,Strathbogie,09/05/2022,2022-05-10
Surf Coast (S),VIC225,33456,342,9258,1022.2,67,7,Surf Coast,09/05/2022,2022-05-10
Swan Hill (RC),VIC180,20649,155,4470,750.6,34,6,Swan Hill,09/05/2022,2022-05-10
Towong (S),VIC187,6040,51,821,844.4,7,6,Towong,09/05/2022,2022-05-10
Unincorporated Vic,,,6,113,0,0,0,,09/05/2022,2022-05-10
Unknown,,,268,7416,0,32,0,,09/05/2022,2022-05-10
Wangaratta (RC),VIC186,29187,258,5909,884,63,6,Wangaratta,09/05/2022,2022-05-10
Warrnambool (C),VIC179,35181,497,7685,1412.7,160,7,Warrnambool,09/05/2022,2022-05-10
Wellington (S),VIC218,44380,454,8271,1023,86,7,Wellington,09/05/2022,2022-05-10
West Wimmera (S),VIC232,3841,31,420,807.1,3,6,West Wimmera,09/05/2022,2022-05-10
Whitehorse (C),VIC196,178739,2013,37444,1126.2,351,7,Whitehorse,09/05/2022,2022-05-10
Whittlesea (C),VIC197,230238,2100,66470,912.1,457,6,Whittlesea,09/05/2022,2022-05-10
Wodonga (C),VIC192,42083,594,9645,1411.5,119,7,Wodonga,09/05/2022,2022-05-10
Wyndham (C),VIC221,270487,2529,77669,935,525,6,Wyndham,09/05/2022,2022-05-10
Yarra (C),VIC202,101495,956,28375,941.9,173,6,Yarra,09/05/2022,2022-05-10
Yarra Ranges (S),VIC206,159462,1599,36366,1002.7,322,7,Yarra Ranges,09/05/2022,2022-05-10
Yarriambiack (S),VIC200,6639,35,870,527.2,8,6,Yarriambiack,09/05/2022,2022-05-10
