LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Greater Geelong (C),VIC215,258934,2799,98624,1081,526,7,Greater Geelong,27/07/2022,2022-07-28
Greater Shepparton (C),VIC93,66498,784,22944,1179,139,7,Greater Shepparton,27/07/2022,2022-07-28
Hepburn (S),VIC94,15975,132,4344,826.3,20,6,Hepburn,27/07/2022,2022-07-28
Hindmarsh (S),VIC152,5588,54,1519,966.4,12,6,Hindmarsh,27/07/2022,2022-07-28
Hobsons Bay (C),VIC235,97751,966,34622,988.2,160,6,Hobsons Bay,27/07/2022,2022-07-28
Horsham (RC),VIC153,19921,273,6621,1370.4,54,7,Horsham,27/07/2022,2022-07-28
Hume (C),VIC198,233471,2137,92154,915.3,389,6,Hume,27/07/2022,2022-07-28
Indigo (S),VIC191,16701,148,5013,886.2,25,6,Indigo,27/07/2022,2022-07-28
Interstate,,,149,5876,0,23,0,,27/07/2022,2022-07-28
Kingston (C),VIC226,165782,1566,60007,944.6,295,6,Kingston,27/07/2022,2022-07-28
Knox (C),VIC209,164538,1914,58956,1163.3,374,7,Knox,27/07/2022,2022-07-28
Latrobe (C),VIC219,75561,806,25747,1066.7,159,7,Latrobe,27/07/2022,2022-07-28
Loddon (S),VIC185,7504,76,1689,1012.8,6,7,Loddon,27/07/2022,2022-07-28
Macedon Ranges (S),VIC228,50231,621,16626,1236.3,109,7,Macedon Ranges,27/07/2022,2022-07-28
Manningham (C),VIC195,127573,1471,44424,1153.1,257,7,Manningham,27/07/2022,2022-07-28
Mansfield (S),VIC244,9176,75,3023,817.3,15,6,Mansfield,27/07/2022,2022-07-28
Maribyrnong (C),VIC234,93448,979,36457,1047.6,167,7,Maribyrnong,27/07/2022,2022-07-28
Maroondah (C),VIC207,118558,1379,43735,1163.1,229,7,Maroondah,27/07/2022,2022-07-28
Melbourne (C),VIC132,178955,1742,66670,973.4,329,6,Melbourne,27/07/2022,2022-07-28
Melton (C),VIC237,164895,2018,72554,1223.8,366,7,Melton,27/07/2022,2022-07-28
Mildura (RC),VIC222,55777,845,18895,1515,139,7,Mildura,27/07/2022,2022-07-28
Mitchell (S),VIC211,46082,639,17052,1386.7,100,7,Mitchell,27/07/2022,2022-07-28
Moira (S),VIC190,29925,283,8795,945.7,52,6,Moira,27/07/2022,2022-07-28
Monash (C),VIC210,202847,2329,69108,1148.2,342,7,Monash,27/07/2022,2022-07-28
Moonee Valley (C),VIC121,130294,1199,48813,920.2,202,6,Moonee Valley,27/07/2022,2022-07-28
Moorabool (S),VIC236,35049,367,12648,1047.1,65,7,Moorabool,27/07/2022,2022-07-28
Moreland (C),VIC131,185767,1973,73009,1062.1,344,7,Moreland,27/07/2022,2022-07-28
Mornington Peninsula (S),VIC204,167636,1528,57077,911.5,312,6,Mornington Peninsula,27/07/2022,2022-07-28
Mount Alexander (S),VIC105,19754,196,6023,992.2,32,6,Mount Alexander,27/07/2022,2022-07-28
Moyne (S),VIC229,16953,168,4880,991,34,6,Moyne,27/07/2022,2022-07-28
Murrindindi (S),VIC250,14570,129,3828,885.4,21,6,Murrindindi,27/07/2022,2022-07-28
Nillumbik (S),VIC216,65094,819,24008,1258.2,166,7,Nillumbik,27/07/2022,2022-07-28
Northern Grampians (S),VIC166,11402,147,3392,1289.2,32,7,Northern Grampians,27/07/2022,2022-07-28
Overseas,,,15,181,0,3,0,,27/07/2022,2022-07-28
Overseas Traveller,,,0,621,0,0,0,,27/07/2022,2022-07-28
Port Phillip (C),VIC208,115601,944,41986,816.6,167,6,Port Phillip,27/07/2022,2022-07-28
Pyrenees (S),VIC217,7472,89,2010,1191.1,11,7,Pyrenees,27/07/2022,2022-07-28
Queenscliffe (B),VIC238,2940,29,1024,986.4,1,6,Queenscliffe,27/07/2022,2022-07-28
South Gippsland (S),VIC178,29914,382,8601,1277,73,7,South Gippsland,27/07/2022,2022-07-28
Southern Grampians (S),VIC233,16100,233,4806,1447.2,34,7,Southern Grampians,27/07/2022,2022-07-28
Stonnington (C),VIC203,117768,991,40116,841.5,189,6,Stonnington,27/07/2022,2022-07-28
Strathbogie (S),VIC110,10781,87,2746,807,11,6,Strathbogie,27/07/2022,2022-07-28
Surf Coast (S),VIC225,33456,285,13598,851.9,42,6,Surf Coast,27/07/2022,2022-07-28
Swan Hill (RC),VIC180,20649,194,6126,939.5,30,6,Swan Hill,27/07/2022,2022-07-28
Towong (S),VIC187,6040,35,1428,579.5,4,6,Towong,27/07/2022,2022-07-28
Unincorporated Vic,,,13,386,0,2,0,,27/07/2022,2022-07-28
Unknown,,,229,9215,0,34,0,,27/07/2022,2022-07-28
Wangaratta (RC),VIC186,29187,311,9280,1065.5,61,7,Wangaratta,27/07/2022,2022-07-28
Warrnambool (C),VIC179,35181,349,11822,992,64,6,Warrnambool,27/07/2022,2022-07-28
Wellington (S),VIC218,44380,441,13506,993.7,74,6,Wellington,27/07/2022,2022-07-28
West Wimmera (S),VIC232,3841,36,793,937.3,7,6,West Wimmera,27/07/2022,2022-07-28
Whitehorse (C),VIC196,178739,2063,60484,1154.2,343,7,Whitehorse,27/07/2022,2022-07-28
Whittlesea (C),VIC197,230238,2451,89735,1064.6,427,7,Whittlesea,27/07/2022,2022-07-28
Wodonga (C),VIC192,42083,463,15375,1100.2,65,7,Wodonga,27/07/2022,2022-07-28
Wyndham (C),VIC221,270487,3362,108200,1242.9,579,7,Wyndham,27/07/2022,2022-07-28
Yarra (C),VIC202,101495,863,39276,850.3,175,6,Yarra,27/07/2022,2022-07-28
Yarra Ranges (S),VIC206,159462,1676,55591,1051,264,7,Yarra Ranges,27/07/2022,2022-07-28
Yarriambiack (S),VIC200,6639,120,1612,1807.5,12,7,Yarriambiack,27/07/2022,2022-07-28
