LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Stonnington (C),VIC203,117768,859,37808,729.4,177,6,Stonnington,13/07/2022,2022-07-14
Strathbogie (S),VIC110,10781,61,2549,565.8,8,6,Strathbogie,13/07/2022,2022-07-14
Surf Coast (S),VIC225,33456,294,12849,878.8,56,6,Surf Coast,13/07/2022,2022-07-14
Swan Hill (RC),VIC180,20649,141,5721,682.8,27,6,Swan Hill,13/07/2022,2022-07-14
Towong (S),VIC187,6040,29,1302,480.1,8,5,Towong,13/07/2022,2022-07-14
Unincorporated Vic,,,43,323,0,4,0,,13/07/2022,2022-07-14
Unknown,,,225,8679,0,22,0,,13/07/2022,2022-07-14
Wangaratta (RC),VIC186,29187,210,8586,719.5,35,6,Wangaratta,13/07/2022,2022-07-14
Warrnambool (C),VIC179,35181,292,11010,830,71,6,Warrnambool,13/07/2022,2022-07-14
Wellington (S),VIC218,44380,344,12561,775.1,60,6,Wellington,13/07/2022,2022-07-14
West Wimmera (S),VIC232,3841,33,722,859.2,11,6,West Wimmera,13/07/2022,2022-07-14
Whitehorse (C),VIC196,178739,2001,55421,1119.5,361,7,Whitehorse,13/07/2022,2022-07-14
Whittlesea (C),VIC197,230238,1873,84116,813.5,371,6,Whittlesea,13/07/2022,2022-07-14
Wodonga (C),VIC192,42083,401,14226,952.9,92,6,Wodonga,13/07/2022,2022-07-14
Wyndham (C),VIC221,270487,2475,100951,915,468,6,Wyndham,13/07/2022,2022-07-14
Yarra (C),VIC202,101495,881,37248,868,164,6,Yarra,13/07/2022,2022-07-14
Yarra Ranges (S),VIC206,159462,1688,51700,1058.6,321,7,Yarra Ranges,13/07/2022,2022-07-14
Yarriambiack (S),VIC200,6639,53,1421,798.3,12,6,Yarriambiack,13/07/2022,2022-07-14
