LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Overseas,,,12,168,0,0,0,,21/07/2022,2022-07-22
Overseas Traveller,,,0,621,0,0,0,,21/07/2022,2022-07-22
Port Phillip (C),VIC208,115601,955,41013,826.1,155,6,Port Phillip,21/07/2022,2022-07-22
Pyrenees (S),VIC217,7472,97,1916,1298.2,10,7,Pyrenees,21/07/2022,2022-07-22
Queenscliffe (B),VIC238,2940,42,995,1428.6,9,7,Queenscliffe,21/07/2022,2022-07-22
South Gippsland (S),VIC178,29914,379,8265,1267,98,7,South Gippsland,21/07/2022,2022-07-22
Southern Grampians (S),VIC233,16100,214,4587,1329.2,44,7,Southern Grampians,21/07/2022,2022-07-22
Stonnington (C),VIC203,117768,1002,39118,850.8,174,6,Stonnington,21/07/2022,2022-07-22
Strathbogie (S),VIC110,10781,91,2661,844.1,17,6,Strathbogie,21/07/2022,2022-07-22
Surf Coast (S),VIC225,33456,348,13308,1040.2,70,7,Surf Coast,21/07/2022,2022-07-22
Swan Hill (RC),VIC180,20649,184,5949,891.1,42,6,Swan Hill,21/07/2022,2022-07-22
Towong (S),VIC187,6040,50,1380,827.8,4,6,Towong,21/07/2022,2022-07-22
Unincorporated Vic,,,34,377,0,7,0,,21/07/2022,2022-07-22
Unknown,,,246,9000,0,43,0,,21/07/2022,2022-07-22
Wangaratta (RC),VIC186,29187,312,8990,1069,48,7,Wangaratta,21/07/2022,2022-07-22
Warrnambool (C),VIC179,35181,367,11492,1043.2,71,7,Warrnambool,21/07/2022,2022-07-22
Wellington (S),VIC218,44380,373,13071,840.5,65,6,Wellington,21/07/2022,2022-07-22
West Wimmera (S),VIC232,3841,27,757,702.9,4,6,West Wimmera,21/07/2022,2022-07-22
Whitehorse (C),VIC196,178739,2299,58464,1286.2,371,7,Whitehorse,21/07/2022,2022-07-22
Whittlesea (C),VIC197,230238,2481,87322,1077.6,476,7,Whittlesea,21/07/2022,2022-07-22
Wodonga (C),VIC192,42083,596,14980,1416.2,103,7,Wodonga,21/07/2022,2022-07-22
Wyndham (C),VIC221,270487,3166,104874,1170.5,575,7,Wyndham,21/07/2022,2022-07-22
Yarra (C),VIC202,101495,875,38429,862.1,133,6,Yarra,21/07/2022,2022-07-22
Yarra Ranges (S),VIC206,159462,1836,53983,1151.4,313,7,Yarra Ranges,21/07/2022,2022-07-22
Yarriambiack (S),VIC200,6639,68,1493,1024.3,11,7,Yarriambiack,21/07/2022,2022-07-22
