LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Loddon (S),VIC185,7504,37,1766,493.1,2,5,Loddon,07/08/2022,2022-08-08
Macedon Ranges (S),VIC228,50231,406,17459,808.3,52,6,Macedon Ranges,07/08/2022,2022-08-08
Manningham (C),VIC195,127573,774,46121,606.7,92,6,Manningham,07/08/2022,2022-08-08
Mansfield (S),VIC244,9176,49,3129,534,4,6,Mansfield,07/08/2022,2022-08-08
Maribyrnong (C),VIC234,93448,591,37725,632.4,72,6,Maribyrnong,07/08/2022,2022-08-08
Maroondah (C),VIC207,118558,784,45377,661.3,79,6,Maroondah,07/08/2022,2022-08-08
Melbourne (C),VIC132,178955,1001,69183,559.4,96,6,Melbourne,07/08/2022,2022-08-08
Melton (C),VIC237,164895,1294,75363,784.7,184,6,Melton,07/08/2022,2022-08-08
Mildura (RC),VIC222,55777,456,19796,817.5,51,6,Mildura,07/08/2022,2022-08-08
Mitchell (S),VIC211,46082,461,17902,1000.4,49,7,Mitchell,07/08/2022,2022-08-08
Moira (S),VIC190,29925,157,9083,524.6,27,6,Moira,07/08/2022,2022-08-08
Monash (C),VIC210,202847,1278,71868,630,140,6,Monash,07/08/2022,2022-08-08
Moonee Valley (C),VIC121,130294,770,50480,591,109,6,Moonee Valley,07/08/2022,2022-08-08
Moorabool (S),VIC236,35049,232,13140,661.9,21,6,Moorabool,07/08/2022,2022-08-08
Moreland (C),VIC131,185767,1200,75469,646,131,6,Moreland,07/08/2022,2022-08-08
Mornington Peninsula (S),VIC204,167636,917,59013,547,120,6,Mornington Peninsula,07/08/2022,2022-08-08
Mount Alexander (S),VIC105,19754,133,6307,673.3,12,6,Mount Alexander,07/08/2022,2022-08-08
Moyne (S),VIC229,16953,80,5041,471.9,6,5,Moyne,07/08/2022,2022-08-08
Murrindindi (S),VIC250,14570,61,3990,418.7,9,5,Murrindindi,07/08/2022,2022-08-08
Nillumbik (S),VIC216,65094,450,24840,691.3,53,6,Nillumbik,07/08/2022,2022-08-08
Northern Grampians (S),VIC166,11402,108,3576,947.2,16,6,Northern Grampians,07/08/2022,2022-08-08
Overseas,,,9,186,0,2,0,,07/08/2022,2022-08-08
Overseas Traveller,,,0,621,0,0,0,,07/08/2022,2022-08-08
Port Phillip (C),VIC208,115601,607,43298,525.1,57,6,Port Phillip,07/08/2022,2022-08-08
Pyrenees (S),VIC217,7472,45,2122,602.2,4,6,Pyrenees,07/08/2022,2022-08-08
Queenscliffe (B),VIC238,2940,16,1065,544.2,3,6,Queenscliffe,07/08/2022,2022-08-08
South Gippsland (S),VIC178,29914,187,9001,625.1,18,6,South Gippsland,07/08/2022,2022-08-08
Southern Grampians (S),VIC233,16100,121,5015,751.6,15,6,Southern Grampians,07/08/2022,2022-08-08
Stonnington (C),VIC203,117768,645,41419,547.7,55,6,Stonnington,07/08/2022,2022-08-08
Strathbogie (S),VIC110,10781,55,2858,510.2,2,6,Strathbogie,07/08/2022,2022-08-08
Surf Coast (S),VIC225,33456,234,14038,699.4,17,6,Surf Coast,07/08/2022,2022-08-08
Swan Hill (RC),VIC180,20649,90,6352,435.9,17,5,Swan Hill,07/08/2022,2022-08-08
Towong (S),VIC187,6040,32,1483,529.8,4,6,Towong,07/08/2022,2022-08-08
Unincorporated Vic,,,8,416,0,2,0,,07/08/2022,2022-08-08
Unknown,,,166,5612,0,8,0,,07/08/2022,2022-08-08
Wangaratta (RC),VIC186,29187,209,9689,716.1,20,6,Wangaratta,07/08/2022,2022-08-08
Warrnambool (C),VIC179,35181,245,12301,696.4,21,6,Warrnambool,07/08/2022,2022-08-08
Wellington (S),VIC218,44380,257,14025,579.1,25,6,Wellington,07/08/2022,2022-08-08
West Wimmera (S),VIC232,3841,29,846,755,1,6,West Wimmera,07/08/2022,2022-08-08
Whitehorse (C),VIC196,178739,1270,63066,710.5,141,6,Whitehorse,07/08/2022,2022-08-08
Whittlesea (C),VIC197,230238,1501,92874,651.9,162,6,Whittlesea,07/08/2022,2022-08-08
Wodonga (C),VIC192,42083,340,16034,807.9,42,6,Wodonga,07/08/2022,2022-08-08
Wyndham (C),VIC221,270487,2249,112818,831.5,236,6,Wyndham,07/08/2022,2022-08-08
Yarra (C),VIC202,101495,559,40557,550.8,50,6,Yarra,07/08/2022,2022-08-08
Yarra Ranges (S),VIC206,159462,1055,57734,661.6,142,6,Yarra Ranges,07/08/2022,2022-08-08
Yarriambiack (S),VIC200,6639,41,1708,617.6,2,6,Yarriambiack,07/08/2022,2022-08-08
