LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Warrnambool (C),VIC179,35181,339,6662,963.6,51,6,Warrnambool,21/04/2022,2022-04-22
Wellington (S),VIC218,44380,442,6998,995.9,82,6,Wellington,21/04/2022,2022-04-22
West Wimmera (S),VIC232,3841,13,309,338.5,1,5,West Wimmera,21/04/2022,2022-04-22
Whitehorse (C),VIC196,178739,1576,32381,881.7,285,6,Whitehorse,21/04/2022,2022-04-22
Whittlesea (C),VIC197,230238,1741,61055,756.2,285,6,Whittlesea,21/04/2022,2022-04-22
Wodonga (C),VIC192,42083,471,8186,1119.2,71,7,Wodonga,21/04/2022,2022-04-22
Wyndham (C),VIC221,270487,2051,71051,758.3,348,6,Wyndham,21/04/2022,2022-04-22
Yarra (C),VIC202,101495,917,25741,903.5,169,6,Yarra,21/04/2022,2022-04-22
Yarra Ranges (S),VIC206,159462,1433,32302,898.6,209,6,Yarra Ranges,21/04/2022,2022-04-22
Yarriambiack (S),VIC200,6639,35,758,527.2,4,6,Yarriambiack,2022-04-21,2022-04-22
