LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Unknown,,,242,8875,0,31,0,,18/07/2022,2022-07-19
Wangaratta (RC),VIC186,29187,274,8813,938.8,53,6,Wangaratta,18/07/2022,2022-07-19
Warrnambool (C),VIC179,35181,341,11283,969.3,59,6,Warrnambool,18/07/2022,2022-07-19
Wellington (S),VIC218,44380,353,12838,795.4,57,6,Wellington,18/07/2022,2022-07-19
West Wimmera (S),VIC232,3841,29,741,755,5,6,West Wimmera,18/07/2022,2022-07-19
Whitehorse (C),VIC196,178739,2128,57182,1190.6,431,7,Whitehorse,18/07/2022,2022-07-19
Whittlesea (C),VIC197,230238,2237,85915,971.6,391,6,Whittlesea,18/07/2022,2022-07-19
Wodonga (C),VIC192,42083,514,14618,1221.4,93,7,Wodonga,18/07/2022,2022-07-19
Wyndham (C),VIC221,270487,2671,103061,987.5,530,6,Wyndham,18/07/2022,2022-07-19
Yarra (C),VIC202,101495,880,37966,867,164,6,Yarra,18/07/2022,2022-07-19
Yarra Ranges (S),VIC206,159462,1661,52974,1041.6,299,7,Yarra Ranges,18/07/2022,2022-07-19
Yarriambiack (S),VIC200,6639,52,1456,783.3,9,6,Yarriambiack,18/07/2022,2022-07-19
