LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Moira (S),VIC190,29925,286,8698,955.7,41,6,Moira,25/07/2022,2022-07-26
Monash (C),VIC210,202847,2412,68315,1189.1,419,7,Monash,25/07/2022,2022-07-26
Moonee Valley (C),VIC121,130294,1287,48417,987.8,205,6,Moonee Valley,25/07/2022,2022-07-26
Moorabool (S),VIC236,35049,365,12508,1041.4,66,7,Moorabool,25/07/2022,2022-07-26
Moreland (C),VIC131,185767,2014,72314,1084.2,349,7,Moreland,25/07/2022,2022-07-26
Mornington Peninsula (S),VIC204,167636,1538,56535,917.5,295,6,Mornington Peninsula,25/07/2022,2022-07-26
Mount Alexander (S),VIC105,19754,240,5965,1214.9,39,7,Mount Alexander,25/07/2022,2022-07-26
Moyne (S),VIC229,16953,173,4820,1020.5,32,7,Moyne,25/07/2022,2022-07-26
Murrindindi (S),VIC250,14570,137,3785,940.3,31,6,Murrindindi,25/07/2022,2022-07-26
Nillumbik (S),VIC216,65094,799,23725,1227.5,154,7,Nillumbik,25/07/2022,2022-07-26
Northern Grampians (S),VIC166,11402,121,3320,1061.2,21,7,Northern Grampians,25/07/2022,2022-07-26
Overseas,,,14,175,0,0,0,,25/07/2022,2022-07-26
Overseas Traveller,,,0,621,0,0,0,,25/07/2022,2022-07-26
Port Phillip (C),VIC208,115601,977,41614,845.1,179,6,Port Phillip,25/07/2022,2022-07-26
Pyrenees (S),VIC217,7472,100,1979,1338.3,8,7,Pyrenees,25/07/2022,2022-07-26
Queenscliffe (B),VIC238,2940,32,1017,1088.4,4,7,Queenscliffe,25/07/2022,2022-07-26
South Gippsland (S),VIC178,29914,373,8469,1246.9,57,7,South Gippsland,25/07/2022,2022-07-26
Southern Grampians (S),VIC233,16100,241,4739,1496.9,44,7,Southern Grampians,25/07/2022,2022-07-26
Stonnington (C),VIC203,117768,971,39699,824.5,166,6,Stonnington,25/07/2022,2022-07-26
Strathbogie (S),VIC110,10781,104,2725,964.7,23,6,Strathbogie,25/07/2022,2022-07-26
Surf Coast (S),VIC225,33456,317,13486,947.5,49,6,Surf Coast,25/07/2022,2022-07-26
Swan Hill (RC),VIC180,20649,188,6051,910.5,22,6,Swan Hill,25/07/2022,2022-07-26
Towong (S),VIC187,6040,44,1411,728.5,3,6,Towong,25/07/2022,2022-07-26
Unincorporated Vic,,,19,383,0,1,0,,25/07/2022,2022-07-26
Unknown,,,269,9175,0,41,0,,25/07/2022,2022-07-26
Wangaratta (RC),VIC186,29187,279,9155,955.9,52,6,Wangaratta,25/07/2022,2022-07-26
Warrnambool (C),VIC179,35181,353,11691,1003.4,51,7,Warrnambool,25/07/2022,2022-07-26
Wellington (S),VIC218,44380,442,13347,995.9,93,6,Wellington,25/07/2022,2022-07-26
West Wimmera (S),VIC232,3841,37,782,963.3,6,6,West Wimmera,25/07/2022,2022-07-26
Whitehorse (C),VIC196,178739,2187,59795,1223.6,369,7,Whitehorse,25/07/2022,2022-07-26
Whittlesea (C),VIC197,230238,2570,88899,1116.2,441,7,Whittlesea,25/07/2022,2022-07-26
Wodonga (C),VIC192,42083,546,15265,1297.4,88,7,Wodonga,25/07/2022,2022-07-26
Wyndham (C),VIC221,270487,3361,106971,1242.6,613,7,Wyndham,25/07/2022,2022-07-26
Yarra (C),VIC202,101495,841,38945,828.6,160,6,Yarra,25/07/2022,2022-07-26
Yarra Ranges (S),VIC206,159462,1738,55010,1089.9,293,7,Yarra Ranges,25/07/2022,2022-07-26
Yarriambiack (S),VIC200,6639,117,1582,1762.3,24,7,Yarriambiack,25/07/2022,2022-07-26
