LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Mount Alexander (S),VIC105,19754,160,2936,810,38,6,Mount Alexander,25/04/2022,2022-04-26
Moyne (S),VIC229,16953,115,2641,678.3,22,6,Moyne,25/04/2022,2022-04-26
Murrindindi (S),VIC250,14570,99,2158,679.5,23,6,Murrindindi,25/04/2022,2022-04-26
Nillumbik (S),VIC216,65094,521,14249,800.4,82,6,Nillumbik,25/04/2022,2022-04-26
Northern Grampians (S),VIC166,11402,108,1882,947.2,10,6,Northern Grampians,25/04/2022,2022-04-26
Other,,,1,1,0,0,0,,25/04/2022,2022-04-26
Overseas,,,0,78,0,0,0,,25/04/2022,2022-04-26
Overseas Traveller,,,0,621,0,0,0,,25/04/2022,2022-04-26
Port Phillip (C),VIC208,115601,942,28484,814.9,158,6,Port Phillip,25/04/2022,2022-04-26
Pyrenees (S),VIC217,7472,43,1039,575.5,3,6,Pyrenees,25/04/2022,2022-04-26
Queenscliffe (B),VIC238,2940,25,612,850.3,4,6,Queenscliffe,25/04/2022,2022-04-26
South Gippsland (S),VIC178,29914,230,4713,768.9,55,6,South Gippsland,25/04/2022,2022-04-26
Southern Grampians (S),VIC233,16100,138,2493,857.1,19,6,Southern Grampians,25/04/2022,2022-04-26
Stonnington (C),VIC203,117768,898,27155,762.5,148,6,Stonnington,25/04/2022,2022-04-26
Strathbogie (S),VIC110,10781,63,1611,584.4,9,6,Strathbogie,25/04/2022,2022-04-26
Surf Coast (S),VIC225,33456,330,8543,986.4,47,6,Surf Coast,25/04/2022,2022-04-26
Swan Hill (RC),VIC180,20649,110,4152,532.7,25,6,Swan Hill,25/04/2022,2022-04-26
Towong (S),VIC187,6040,27,715,447,4,5,Towong,25/04/2022,2022-04-26
Unincorporated Vic,,,4,106,0,0,0,,25/04/2022,2022-04-26
Unknown,,,86,6670,0,4,0,,25/04/2022,2022-04-26
Wangaratta (RC),VIC186,29187,285,5400,976.5,49,6,Wangaratta,25/04/2022,2022-04-26
Warrnambool (C),VIC179,35181,310,6852,881.2,55,6,Warrnambool,25/04/2022,2022-04-26
Wellington (S),VIC218,44380,426,7258,959.9,83,6,Wellington,25/04/2022,2022-04-26
West Wimmera (S),VIC232,3841,36,340,937.3,7,6,West Wimmera,25/04/2022,2022-04-26
Whitehorse (C),VIC196,178739,1510,33278,844.8,268,6,Whitehorse,25/04/2022,2022-04-26
Whittlesea (C),VIC197,230238,1717,62094,745.8,318,6,Whittlesea,25/04/2022,2022-04-26
Wodonga (C),VIC192,42083,451,8455,1071.7,85,7,Wodonga,25/04/2022,2022-04-26
Wyndham (C),VIC221,270487,1911,72116,706.5,331,6,Wyndham,25/04/2022,2022-04-26
Yarra (C),VIC202,101495,890,26244,876.9,137,6,Yarra,25/04/2022,2022-04-26
Yarra Ranges (S),VIC206,159462,1283,33048,804.6,209,6,Yarra Ranges,25/04/2022,2022-04-26
Yarriambiack (S),VIC200,6639,44,787,662.8,11,6,Yarriambiack,2022-04-25,2022-04-26
