LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Maribyrnong (C),VIC234,93448,770,33340,824,156,6,Maribyrnong,07/07/2022,2022-07-08
Maroondah (C),VIC207,118558,1501,38964,1266,269,7,Maroondah,07/07/2022,2022-07-08
Melbourne (C),VIC132,178955,1616,60977,903,281,6,Melbourne,07/07/2022,2022-07-08
Melton (C),VIC237,164895,1052,66968,638,188,6,Melton,07/07/2022,2022-07-08
Mildura (RC),VIC222,55777,350,16687,627.5,73,6,Mildura,07/07/2022,2022-07-08
Mitchell (S),VIC211,46082,426,15262,924.4,71,6,Mitchell,07/07/2022,2022-07-08
Moira (S),VIC190,29925,168,7949,561.4,22,6,Moira,07/07/2022,2022-07-08
Monash (C),VIC210,202847,1805,61394,889.8,308,6,Monash,07/07/2022,2022-07-08
Moonee Valley (C),VIC121,130294,1053,44838,808.2,184,6,Moonee Valley,07/07/2022,2022-07-08
Moorabool (S),VIC236,35049,247,11538,704.7,46,6,Moorabool,07/07/2022,2022-07-08
Moreland (C),VIC131,185767,1591,66834,856.4,301,6,Moreland,07/07/2022,2022-07-08
Mornington Peninsula (S),VIC204,167636,1330,51995,793.4,234,6,Mornington Peninsula,07/07/2022,2022-07-08
Mount Alexander (S),VIC105,19754,205,5203,1037.8,28,7,Mount Alexander,07/07/2022,2022-07-08
Moyne (S),VIC229,16953,122,4342,719.6,14,6,Moyne,07/07/2022,2022-07-08
Murrindindi (S),VIC250,14570,103,3411,706.9,12,6,Murrindindi,07/07/2022,2022-07-08
Nillumbik (S),VIC216,65094,549,21714,843.4,98,6,Nillumbik,07/07/2022,2022-07-08
Northern Grampians (S),VIC166,11402,75,2860,657.8,8,6,Northern Grampians,07/07/2022,2022-07-08
Overseas,,,16,142,0,3,0,,07/07/2022,2022-07-08
Overseas Traveller,,,0,621,0,0,0,,07/07/2022,2022-07-08
Port Phillip (C),VIC208,115601,874,38822,756,139,6,Port Phillip,07/07/2022,2022-07-08
Pyrenees (S),VIC217,7472,33,1730,441.6,6,5,Pyrenees,07/07/2022,2022-07-08
Queenscliffe (B),VIC238,2940,28,902,952.4,7,6,Queenscliffe,07/07/2022,2022-07-08
South Gippsland (S),VIC178,29914,222,7458,742.1,40,6,South Gippsland,07/07/2022,2022-07-08
Southern Grampians (S),VIC233,16100,92,4213,571.4,20,6,Southern Grampians,07/07/2022,2022-07-08
Stonnington (C),VIC203,117768,885,36964,751.5,139,6,Stonnington,07/07/2022,2022-07-08
Strathbogie (S),VIC110,10781,72,2495,667.8,18,6,Strathbogie,07/07/2022,2022-07-08
Surf Coast (S),VIC225,33456,267,12543,798.1,56,6,Surf Coast,07/07/2022,2022-07-08
Swan Hill (RC),VIC180,20649,133,5583,644.1,19,6,Swan Hill,07/07/2022,2022-07-08
Towong (S),VIC187,6040,41,1269,678.8,3,6,Towong,07/07/2022,2022-07-08
Unincorporated Vic,,,21,281,0,10,0,,07/07/2022,2022-07-08
Unknown,,,238,8471,0,36,0,,07/07/2022,2022-07-08
Wangaratta (RC),VIC186,29187,196,8376,671.5,31,6,Wangaratta,07/07/2022,2022-07-08
Warrnambool (C),VIC179,35181,226,10711,642.4,38,6,Warrnambool,07/07/2022,2022-07-08
Wellington (S),VIC218,44380,294,12232,662.5,47,6,Wellington,07/07/2022,2022-07-08
West Wimmera (S),VIC232,3841,19,693,494.7,8,5,West Wimmera,07/07/2022,2022-07-08
Whitehorse (C),VIC196,178739,1825,53431,1021,326,7,Whitehorse,07/07/2022,2022-07-08
Whittlesea (C),VIC197,230238,1611,82256,699.7,320,6,Whittlesea,07/07/2022,2022-07-08
Wodonga (C),VIC192,42083,336,13824,798.4,48,6,Wodonga,07/07/2022,2022-07-08
Wyndham (C),VIC221,270487,1998,98531,738.7,337,6,Wyndham,07/07/2022,2022-07-08
Yarra (C),VIC202,101495,841,36379,828.6,155,6,Yarra,07/07/2022,2022-07-08
Yarra Ranges (S),VIC206,159462,1498,50052,939.4,283,6,Yarra Ranges,07/07/2022,2022-07-08
Yarriambiack (S),VIC200,6639,45,1375,677.8,10,6,Yarriambiack,07/07/2022,2022-07-08
