LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Greater Geelong (C),VIC215,258934,2990,96717,1154.7,410,7,Greater Geelong,23/07/2022,2022-07-24
Greater Shepparton (C),VIC93,66498,753,22395,1132.4,98,7,Greater Shepparton,23/07/2022,2022-07-24
Hepburn (S),VIC94,15975,175,4259,1095.5,33,7,Hepburn,23/07/2022,2022-07-24
Hindmarsh (S),VIC152,5588,64,1485,1145.3,9,7,Hindmarsh,23/07/2022,2022-07-24
Hobsons Bay (C),VIC235,97751,1045,33934,1069,124,7,Hobsons Bay,23/07/2022,2022-07-24
Horsham (RC),VIC153,19921,255,6426,1280.1,42,7,Horsham,23/07/2022,2022-07-24
Hume (C),VIC198,233471,2115,90660,905.9,313,6,Hume,23/07/2022,2022-07-24
Indigo (S),VIC191,16701,145,4881,868.2,14,6,Indigo,23/07/2022,2022-07-24
Interstate,,,131,5811,0,15,0,,23/07/2022,2022-07-24
Kingston (C),VIC226,165782,1662,58929,1002.5,204,7,Kingston,23/07/2022,2022-07-24
Knox (C),VIC209,164538,2066,57682,1255.6,275,7,Knox,23/07/2022,2022-07-24
Latrobe (C),VIC219,75561,684,25168,905.2,80,6,Latrobe,23/07/2022,2022-07-24
Loddon (S),VIC185,7504,89,1651,1186,12,7,Loddon,23/07/2022,2022-07-24
Macedon Ranges (S),VIC228,50231,570,16207,1134.8,77,7,Macedon Ranges,23/07/2022,2022-07-24
Manningham (C),VIC195,127573,1450,43428,1136.6,213,7,Manningham,23/07/2022,2022-07-24
Mansfield (S),VIC244,9176,67,2956,730.2,8,6,Mansfield,23/07/2022,2022-07-24
Maribyrnong (C),VIC234,93448,982,35764,1050.9,129,7,Maribyrnong,23/07/2022,2022-07-24
Maroondah (C),VIC207,118558,1559,42816,1315,216,7,Maroondah,23/07/2022,2022-07-24
Melbourne (C),VIC132,178955,1880,65478,1050.5,250,7,Melbourne,23/07/2022,2022-07-24
Melton (C),VIC237,164895,1815,71096,1100.7,256,7,Melton,23/07/2022,2022-07-24
Mildura (RC),VIC222,55777,785,18319,1407.4,113,7,Mildura,23/07/2022,2022-07-24
Mitchell (S),VIC211,46082,649,16627,1408.4,77,7,Mitchell,23/07/2022,2022-07-24
Moira (S),VIC190,29925,311,8624,1039.3,33,7,Moira,23/07/2022,2022-07-24
Monash (C),VIC210,202847,2484,67557,1224.6,344,7,Monash,23/07/2022,2022-07-24
Moonee Valley (C),VIC121,130294,1365,48036,1047.6,179,7,Moonee Valley,23/07/2022,2022-07-24
Moorabool (S),VIC236,35049,369,12386,1052.8,32,7,Moorabool,23/07/2022,2022-07-24
Moreland (C),VIC131,185767,2015,71667,1084.7,300,7,Moreland,23/07/2022,2022-07-24
Mornington Peninsula (S),VIC204,167636,1549,56026,924,203,6,Mornington Peninsula,23/07/2022,2022-07-24
Mount Alexander (S),VIC105,19754,245,5899,1240.3,28,7,Mount Alexander,23/07/2022,2022-07-24
Moyne (S),VIC229,16953,179,4763,1055.9,30,7,Moyne,23/07/2022,2022-07-24
Murrindindi (S),VIC250,14570,143,3741,981.5,17,6,Murrindindi,23/07/2022,2022-07-24
Nillumbik (S),VIC216,65094,744,23436,1143,110,7,Nillumbik,23/07/2022,2022-07-24
Northern Grampians (S),VIC166,11402,128,3290,1122.6,17,7,Northern Grampians,23/07/2022,2022-07-24
Overseas,,,12,171,0,3,0,,23/07/2022,2022-07-24
Overseas Traveller,,,0,621,0,0,0,,23/07/2022,2022-07-24
Port Phillip (C),VIC208,115601,983,41307,850.3,136,6,Port Phillip,23/07/2022,2022-07-24
Pyrenees (S),VIC217,7472,102,1942,1365.1,12,7,Pyrenees,23/07/2022,2022-07-24
Queenscliffe (B),VIC238,2940,37,1005,1258.5,4,7,Queenscliffe,23/07/2022,2022-07-24
South Gippsland (S),VIC178,29914,380,8369,1270.3,45,7,South Gippsland,23/07/2022,2022-07-24
Southern Grampians (S),VIC233,16100,231,4663,1434.8,36,7,Southern Grampians,23/07/2022,2022-07-24
Stonnington (C),VIC203,117768,980,39390,832.1,114,6,Stonnington,23/07/2022,2022-07-24
Strathbogie (S),VIC110,10781,90,2682,834.8,6,6,Strathbogie,23/07/2022,2022-07-24
Surf Coast (S),VIC225,33456,329,13398,983.4,40,6,Surf Coast,23/07/2022,2022-07-24
Swan Hill (RC),VIC180,20649,201,6015,973.4,31,6,Swan Hill,23/07/2022,2022-07-24
Towong (S),VIC187,6040,52,1399,860.9,9,6,Towong,23/07/2022,2022-07-24
Unincorporated Vic,,,27,381,0,2,0,,23/07/2022,2022-07-24
Unknown,,,284,9103,0,55,0,,23/07/2022,2022-07-24
Wangaratta (RC),VIC186,29187,299,9062,1024.4,25,7,Wangaratta,23/07/2022,2022-07-24
Warrnambool (C),VIC179,35181,355,11586,1009.1,39,7,Warrnambool,23/07/2022,2022-07-24
Wellington (S),VIC218,44380,423,13204,953.1,62,6,Wellington,23/07/2022,2022-07-24
West Wimmera (S),VIC232,3841,26,765,676.9,4,6,West Wimmera,23/07/2022,2022-07-24
Whitehorse (C),VIC196,178739,2332,59129,1304.7,329,7,Whitehorse,23/07/2022,2022-07-24
Whittlesea (C),VIC197,230238,2604,88078,1131,374,7,Whittlesea,23/07/2022,2022-07-24
Wodonga (C),VIC192,42083,567,15116,1347.3,53,7,Wodonga,23/07/2022,2022-07-24
Wyndham (C),VIC221,270487,3297,105835,1218.9,430,7,Wyndham,23/07/2022,2022-07-24
Yarra (C),VIC202,101495,846,38650,833.5,116,6,Yarra,23/07/2022,2022-07-24
Yarra Ranges (S),VIC206,159462,1830,54475,1147.6,235,7,Yarra Ranges,23/07/2022,2022-07-24
Yarriambiack (S),VIC200,6639,98,1538,1476.1,11,7,Yarriambiack,23/07/2022,2022-07-24
