LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Strathbogie (S),VIC110,10781,51,2429,473.1,8,5,Strathbogie,02/07/2022,2022-07-03
Surf Coast (S),VIC225,33456,343,12319,1025.2,62,7,Surf Coast,02/07/2022,2022-07-03
Swan Hill (RC),VIC180,20649,114,5469,552.1,20,6,Swan Hill,02/07/2022,2022-07-03
Towong (S),VIC187,6040,22,1231,364.2,4,5,Towong,02/07/2022,2022-07-03
Unincorporated Vic,,,29,260,0,2,0,,02/07/2022,2022-07-03
Unknown,,,140,8296,0,21,0,,02/07/2022,2022-07-03
Wangaratta (RC),VIC186,29187,152,8190,520.8,23,6,Wangaratta,02/07/2022,2022-07-03
Warrnambool (C),VIC179,35181,268,10511,761.8,39,6,Warrnambool,02/07/2022,2022-07-03
Wellington (S),VIC218,44380,265,11964,597.1,38,6,Wellington,02/07/2022,2022-07-03
West Wimmera (S),VIC232,3841,25,677,650.9,3,6,West Wimmera,02/07/2022,2022-07-03
Whitehorse (C),VIC196,178739,1664,51900,931,326,6,Whitehorse,02/07/2022,2022-07-03
Whittlesea (C),VIC197,230238,1434,80850,622.8,239,6,Whittlesea,02/07/2022,2022-07-03
Wodonga (C),VIC192,42083,277,13528,658.2,49,6,Wodonga,02/07/2022,2022-07-03
Wyndham (C),VIC221,270487,1755,96759,648.8,298,6,Wyndham,02/07/2022,2022-07-03
Yarra (C),VIC202,101495,693,35635,682.8,100,6,Yarra,02/07/2022,2022-07-03
Yarra Ranges (S),VIC206,159462,1364,48744,855.4,221,6,Yarra Ranges,02/07/2022,2022-07-03
Yarriambiack (S),VIC200,6639,37,1333,557.3,10,6,Yarriambiack,02/07/2022,2022-07-03
