LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Indigo (S),VIC191,16701,113,4544,676.6,18,6,Indigo,10/07/2022,2022-07-11
Interstate,,,138,5619,0,33,0,,10/07/2022,2022-07-11
Kingston (C),VIC226,165782,1446,55510,872.2,207,6,Kingston,10/07/2022,2022-07-11
Knox (C),VIC209,164538,1764,53456,1072.1,275,7,Knox,10/07/2022,2022-07-11
Latrobe (C),VIC219,75561,619,23727,819.2,105,6,Latrobe,10/07/2022,2022-07-11
Loddon (S),VIC185,7504,30,1490,399.8,5,5,Loddon,10/07/2022,2022-07-11
Macedon Ranges (S),VIC228,50231,353,15135,702.8,57,6,Macedon Ranges,10/07/2022,2022-07-11
Manningham (C),VIC195,127573,1264,40402,990.8,195,6,Manningham,10/07/2022,2022-07-11
Mansfield (S),VIC244,9176,82,2799,893.6,15,6,Mansfield,10/07/2022,2022-07-11
Maribyrnong (C),VIC234,93448,861,33724,921.4,120,6,Maribyrnong,10/07/2022,2022-07-11
Maroondah (C),VIC207,118558,1476,39610,1245,221,7,Maroondah,10/07/2022,2022-07-11
Melbourne (C),VIC132,178955,1625,61620,908,208,6,Melbourne,10/07/2022,2022-07-11
Melton (C),VIC237,164895,1135,67492,688.3,166,6,Melton,10/07/2022,2022-07-11
Mildura (RC),VIC222,55777,409,16880,733.3,71,6,Mildura,10/07/2022,2022-07-11
Mitchell (S),VIC211,46082,433,15457,939.6,72,6,Mitchell,10/07/2022,2022-07-11
Moira (S),VIC190,29925,185,8041,618.2,43,6,Moira,10/07/2022,2022-07-11
Monash (C),VIC210,202847,1986,62313,979.1,333,6,Monash,10/07/2022,2022-07-11
Moonee Valley (C),VIC121,130294,1140,45353,874.9,180,6,Moonee Valley,10/07/2022,2022-07-11
Moorabool (S),VIC236,35049,287,11672,818.9,48,6,Moorabool,10/07/2022,2022-07-11
Moreland (C),VIC131,185767,1628,67533,876.4,228,6,Moreland,10/07/2022,2022-07-11
Mornington Peninsula (S),VIC204,167636,1378,52617,822,225,6,Mornington Peninsula,10/07/2022,2022-07-11
Mount Alexander (S),VIC105,19754,248,5361,1255.4,47,7,Mount Alexander,10/07/2022,2022-07-11
Moyne (S),VIC229,16953,137,4409,808.1,22,6,Moyne,10/07/2022,2022-07-11
Murrindindi (S),VIC250,14570,116,3459,796.2,14,6,Murrindindi,10/07/2022,2022-07-11
Nillumbik (S),VIC216,65094,571,21979,877.2,84,6,Nillumbik,10/07/2022,2022-07-11
Northern Grampians (S),VIC166,11402,119,2930,1043.7,18,7,Northern Grampians,10/07/2022,2022-07-11
Overseas,,,19,149,0,4,0,,10/07/2022,2022-07-11
Overseas Traveller,,,0,621,0,0,0,,10/07/2022,2022-07-11
Port Phillip (C),VIC208,115601,946,39218,818.3,138,6,Port Phillip,10/07/2022,2022-07-11
Pyrenees (S),VIC217,7472,47,1754,629,6,6,Pyrenees,10/07/2022,2022-07-11
Queenscliffe (B),VIC238,2940,38,922,1292.5,6,7,Queenscliffe,10/07/2022,2022-07-11
South Gippsland (S),VIC178,29914,267,7589,892.6,55,6,South Gippsland,10/07/2022,2022-07-11
Southern Grampians (S),VIC233,16100,103,4251,639.8,19,6,Southern Grampians,10/07/2022,2022-07-11
Stonnington (C),VIC203,117768,908,37349,771,151,6,Stonnington,10/07/2022,2022-07-11
Strathbogie (S),VIC110,10781,71,2513,658.6,7,6,Strathbogie,10/07/2022,2022-07-11
Surf Coast (S),VIC225,33456,274,12678,819,42,6,Surf Coast,10/07/2022,2022-07-11
Swan Hill (RC),VIC180,20649,138,5638,668.3,15,6,Swan Hill,10/07/2022,2022-07-11
Towong (S),VIC187,6040,37,1283,612.6,5,6,Towong,10/07/2022,2022-07-11
Unincorporated Vic,,,39,307,0,8,0,,10/07/2022,2022-07-11
Unknown,,,270,8577,0,26,0,,10/07/2022,2022-07-11
Wangaratta (RC),VIC186,29187,222,8474,760.6,35,6,Wangaratta,10/07/2022,2022-07-11
Warrnambool (C),VIC179,35181,262,10841,744.7,44,6,Warrnambool,10/07/2022,2022-07-11
Wellington (S),VIC218,44380,311,12366,700.8,38,6,Wellington,10/07/2022,2022-07-11
West Wimmera (S),VIC232,3841,22,704,572.8,2,6,West Wimmera,10/07/2022,2022-07-11
Whitehorse (C),VIC196,178739,1921,54351,1074.8,325,7,Whitehorse,10/07/2022,2022-07-11
Whittlesea (C),VIC197,230238,1783,83078,774.4,286,6,Whittlesea,10/07/2022,2022-07-11
Wodonga (C),VIC192,42083,368,13988,874.5,64,6,Wodonga,10/07/2022,2022-07-11
Wyndham (C),VIC221,270487,2163,99528,799.7,346,6,Wyndham,10/07/2022,2022-07-11
Yarra (C),VIC202,101495,899,36746,885.8,119,6,Yarra,10/07/2022,2022-07-11
Yarra Ranges (S),VIC206,159462,1602,50772,1004.6,263,7,Yarra Ranges,10/07/2022,2022-07-11
Yarriambiack (S),VIC200,6639,42,1390,632.6,3,6,Yarriambiack,10/07/2022,2022-07-11
