LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Swan Hill (RC),VIC180,20649,171,5909,828.1,39,6,Swan Hill,20/07/2022,2022-07-21
Towong (S),VIC187,6040,70,1386,1158.9,10,7,Towong,20/07/2022,2022-07-21
Unincorporated Vic,,,36,369,0,9,0,,20/07/2022,2022-07-21
Unknown,,,252,8961,0,41,0,,20/07/2022,2022-07-21
Wangaratta (RC),VIC186,29187,311,8933,1065.5,64,7,Wangaratta,20/07/2022,2022-07-21
Warrnambool (C),VIC179,35181,353,11420,1003.4,71,7,Warrnambool,20/07/2022,2022-07-21
Wellington (S),VIC218,44380,374,13005,842.7,90,6,Wellington,20/07/2022,2022-07-21
West Wimmera (S),VIC232,3841,26,753,676.9,5,6,West Wimmera,20/07/2022,2022-07-21
Whitehorse (C),VIC196,178739,2283,58092,1277.3,481,7,Whitehorse,20/07/2022,2022-07-21
Whittlesea (C),VIC197,230238,2379,86843,1033.3,490,7,Whittlesea,20/07/2022,2022-07-21
Wodonga (C),VIC192,42083,553,14842,1314.1,111,7,Wodonga,20/07/2022,2022-07-21
Wyndham (C),VIC221,270487,3014,104299,1114.3,672,7,Wyndham,20/07/2022,2022-07-21
Yarra (C),VIC202,101495,885,38297,872,175,6,Yarra,20/07/2022,2022-07-21
Yarra Ranges (S),VIC206,159462,1779,53675,1115.6,342,7,Yarra Ranges,20/07/2022,2022-07-21
Yarriambiack (S),VIC200,6639,63,1482,948.9,12,6,Yarriambiack,20/07/2022,2022-07-21
