postcode,population,active,cases,rate,new,band,data_date,file_processed_date,last7days_new
3063,574,0,206,0,0,0,2022-09-15,2022-09-16,0
3064,75458,120,46969,159,28,4,2022-09-15,2022-09-16,141
3065,10447,8,4917,76.6,0,3,2022-09-15,2022-09-16,10
3066,8512,21,4398,246.7,3,5,2022-09-15,2022-09-16,24
3067,8199,14,4257,170.8,2,4,2022-09-15,2022-09-16,19
3068,18665,20,9361,107.2,3,4,2022-09-15,2022-09-16,28
3070,24567,37,12330,150.6,6,4,2022-09-15,2022-09-16,40
3071,18569,27,9101,145.4,4,4,2022-09-15,2022-09-16,44
3072,32848,49,15383,149.2,6,4,2022-09-15,2022-09-16,61
3073,50479,93,21070,184.2,15,4,2022-09-15,2022-09-16,108
3074,20522,23,7535,112.1,3,4,2022-09-15,2022-09-16,27
3075,22594,28,9094,123.9,6,4,2022-09-15,2022-09-16,33
3076,32395,40,14370,123.5,9,4,2022-09-15,2022-09-16,46
3078,11638,19,5684,163.3,1,4,2022-09-15,2022-09-16,21
3079,15990,30,7222,187.6,5,4,2022-09-15,2022-09-16,33
3081,13424,18,5950,134.1,4,4,2022-09-15,2022-09-16,22
3082,29713,50,11883,168.3,11,4,2022-09-15,2022-09-16,58
3083,31526,41,12843,130.1,10,4,2022-09-15,2022-09-16,48
3084,25514,53,11137,207.7,10,5,2022-09-15,2022-09-16,62
3085,13882,19,5980,136.9,3,4,2022-09-15,2022-09-16,25
3086,908,0,9,0,0,0,2022-09-15,2022-09-16,0
3087,9033,20,3776,221.4,2,5,2022-09-15,2022-09-16,22
3088,26890,62,11619,230.6,10,5,2022-09-15,2022-09-16,65
3089,11739,19,5460,161.9,5,4,2022-09-15,2022-09-16,23
3090,2362,10,1146,423.4,0,5,2022-09-15,2022-09-16,11
3091,1585,0,488,0,0,0,2022-09-15,2022-09-16,0
3093,3891,3,1671,77.1,0,3,2022-09-15,2022-09-16,3
3094,8963,13,3843,145,2,4,2022-09-15,2022-09-16,16
3095,27770,34,12132,122.4,3,4,2022-09-15,2022-09-16,39
3096,1966,3,778,152.6,1,4,2022-09-15,2022-09-16,3
3097,1443,0,540,0,0,0,2022-09-15,2022-09-16,1
3099,4877,8,1856,164,1,4,2022-09-15,2022-09-16,9
3101,24604,32,9743,130.1,7,4,2022-09-15,2022-09-16,34
3102,6634,7,2787,105.5,3,4,2022-09-15,2022-09-16,10
3103,15343,32,5457,208.6,4,5,2022-09-15,2022-09-16,35
3104,20404,25,8083,122.5,4,4,2022-09-15,2022-09-16,29
3105,10877,7,4472,64.4,2,3,2022-09-15,2022-09-16,8
3106,16620,27,6458,162.5,5,4,2022-09-15,2022-09-16,32
3107,13557,34,5578,250.8,7,5,2022-09-15,2022-09-16,40
3108,20823,27,9693,129.7,2,4,2022-09-15,2022-09-16,38
3109,28357,33,11529,116.4,5,4,2022-09-15,2022-09-16,37
3111,12348,8,4927,64.8,0,3,2022-09-15,2022-09-16,10
3113,8460,9,3562,106.4,1,4,2022-09-15,2022-09-16,14
3114,3823,3,1480,78.5,0,3,2022-09-15,2022-09-16,4
3115,3799,16,1475,421.2,3,5,2022-09-15,2022-09-16,20
3116,9872,21,4719,212.7,5,5,2022-09-15,2022-09-16,24
3121,30502,26,14085,85.2,3,3,2022-09-15,2022-09-16,35
3122,23508,38,9332,161.6,8,4,2022-09-15,2022-09-16,41
3123,14319,14,6098,97.8,2,3,2022-09-15,2022-09-16,16
3124,22091,29,8953,131.3,6,4,2022-09-15,2022-09-16,36
3125,15021,24,5832,159.8,4,4,2022-09-15,2022-09-16,28
3126,8060,8,2889,99.3,1,3,2022-09-15,2022-09-16,8
3127,18445,28,7296,151.8,6,4,2022-09-15,2022-09-16,35
3128,19832,46,8486,231.9,9,5,2022-09-15,2022-09-16,55
3129,17374,28,6899,161.2,8,4,2022-09-15,2022-09-16,36
3130,32171,40,13633,124.3,7,4,2022-09-15,2022-09-16,52
3131,22499,35,8924,155.6,4,4,2022-09-15,2022-09-16,49
3132,16148,29,6905,179.6,6,4,2022-09-15,2022-09-16,32
3133,22119,36,8910,162.8,4,4,2022-09-15,2022-09-16,42
3134,32782,82,14298,250.1,16,5,2022-09-15,2022-09-16,94
3135,19954,37,8606,185.4,4,4,2022-09-15,2022-09-16,46
3136,44373,68,18936,153.2,17,4,2022-09-15,2022-09-16,82
3137,13872,38,6152,273.9,10,5,2022-09-15,2022-09-16,38
3138,21964,28,9726,127.5,6,4,2022-09-15,2022-09-16,34
3139,13722,9,5010,65.6,1,3,2022-09-15,2022-09-16,13
3140,16532,32,6953,193.6,3,4,2022-09-15,2022-09-16,38
3141,25149,32,10482,127.2,9,4,2022-09-15,2022-09-16,41
3142,12912,12,4398,92.9,2,3,2022-09-15,2022-09-16,24
3143,9052,7,3619,77.3,0,3,2022-09-15,2022-09-16,8
3144,10885,7,4194,64.3,1,3,2022-09-15,2022-09-16,11
3145,23294,35,9715,150.3,3,4,2022-09-15,2022-09-16,40
3146,25256,35,10549,138.6,10,4,2022-09-15,2022-09-16,42
3147,14634,40,6361,273.3,11,5,2022-09-15,2022-09-16,44
3148,8643,13,3772,150.4,0,4,2022-09-15,2022-09-16,16
3149,33612,56,13627,166.6,11,4,2022-09-15,2022-09-16,79
3150,60082,125,23395,208,23,5,2022-09-15,2022-09-16,144
3151,10269,21,3890,204.5,4,5,2022-09-15,2022-09-16,25
3152,33089,71,13875,214.6,13,5,2022-09-15,2022-09-16,85
3153,20552,37,8865,180,9,4,2022-09-15,2022-09-16,43
3154,4418,9,1933,203.7,0,5,2022-09-15,2022-09-16,11
3155,22193,32,9440,144.2,7,4,2022-09-15,2022-09-16,41
3156,37458,60,15857,160.2,14,4,2022-09-15,2022-09-16,70
3158,6648,5,2940,75.2,0,3,2022-09-15,2022-09-16,6
3159,2652,5,1052,188.5,0,4,2022-09-15,2022-09-16,5
3160,9014,11,3922,122,2,4,2022-09-15,2022-09-16,11
3161,15271,21,7418,137.5,1,4,2022-09-15,2022-09-16,24
3162,17452,30,8084,171.9,5,4,2022-09-15,2022-09-16,32
3163,32355,55,13562,170,8,4,2022-09-15,2022-09-16,63
3164,0,0,0,0,0,0,2022-09-15,2022-09-16,0
3165,27636,40,12881,144.7,8,4,2022-09-15,2022-09-16,45
3166,23759,40,10592,168.4,2,4,2022-09-15,2022-09-16,47
3167,9259,24,4009,259.2,1,5,2022-09-15,2022-09-16,24
3168,20200,45,9414,222.8,12,5,2022-09-15,2022-09-16,51
3169,20122,25,8096,124.2,7,4,2022-09-15,2022-09-16,36
3170,19370,31,8160,160,7,4,2022-09-15,2022-09-16,47
3171,21713,15,7666,69.1,2,3,2022-09-15,2022-09-16,22
3172,23091,34,8692,147.2,8,4,2022-09-15,2022-09-16,38
3173,25785,35,11709,135.7,7,4,2022-09-15,2022-09-16,40
3174,38465,41,14899,106.6,7,4,2022-09-15,2022-09-16,50
3175,53297,58,19615,108.8,10,4,2022-09-15,2022-09-16,68
3177,11305,12,4020,106.1,3,4,2022-09-15,2022-09-16,15
3178,33669,59,13709,175.2,16,4,2022-09-15,2022-09-16,63
3179,6019,23,2631,382.1,1,5,2022-09-15,2022-09-16,27
3180,7462,13,2988,174.2,2,4,2022-09-15,2022-09-16,14
3181,20267,22,9074,108.6,6,4,2022-09-15,2022-09-16,33
3182,23394,39,10317,166.7,13,4,2022-09-15,2022-09-16,47
3183,18491,16,8451,86.5,5,3,2022-09-15,2022-09-16,18
3184,15547,8,6355,51.5,1,3,2022-09-15,2022-09-16,10
3185,12932,18,5767,139.2,5,4,2022-09-15,2022-09-16,21
3186,23258,29,8923,124.7,4,4,2022-09-15,2022-09-16,35
3187,15997,31,6969,193.8,4,4,2022-09-15,2022-09-16,33
3188,18082,19,7415,105.1,4,4,2022-09-15,2022-09-16,22
3189,5894,6,2822,101.8,2,4,2022-09-15,2022-09-16,6
3190,10457,7,5155,66.9,0,3,2022-09-15,2022-09-16,11
3191,10242,14,4444,136.7,4,4,2022-09-15,2022-09-16,22
3192,22292,36,10246,161.5,6,4,2022-09-15,2022-09-16,42
3193,19505,17,7732,87.2,1,3,2022-09-15,2022-09-16,24
3194,12965,14,5467,108,4,4,2022-09-15,2022-09-16,16
3195,35867,61,15839,170.1,12,4,2022-09-15,2022-09-16,67
3196,25329,32,10975,126.3,4,4,2022-09-15,2022-09-16,38
3197,11547,10,4500,86.6,2,3,2022-09-15,2022-09-16,12
3198,16462,28,6877,170.1,4,4,2022-09-15,2022-09-16,37
3199,54299,121,21953,222.8,23,5,2022-09-15,2022-09-16,135
3200,5759,15,2213,260.5,4,5,2022-09-15,2022-09-16,15
3201,20713,35,9033,169,2,4,2022-09-15,2022-09-16,41
3202,2907,5,1141,172,1,4,2022-09-15,2022-09-16,6
3204,30642,57,13613,186,11,4,2022-09-15,2022-09-16,67
3205,10919,15,5014,137.4,4,4,2022-09-15,2022-09-16,18
3206,10366,7,4140,67.5,0,3,2022-09-15,2022-09-16,11
3207,16180,25,7437,154.5,2,4,2022-09-15,2022-09-16,30
3211,1319,2,469,151.6,1,4,2022-09-15,2022-09-16,2
3212,16650,36,8112,216.2,5,5,2022-09-15,2022-09-16,43
3213,4032,0,0,0,0,0,2022-09-15,2022-09-16,0
3214,23960,32,8761,133.6,4,4,2022-09-15,2022-09-16,46
3215,20615,42,8565,203.7,3,5,2022-09-15,2022-09-16,48
3216,56285,85,24633,151,16,4,2022-09-15,2022-09-16,101
3217,6607,51,10499,771.9,10,6,2022-09-15,2022-09-16,60
3218,13438,27,6323,200.9,7,5,2022-09-15,2022-09-16,39
3219,19719,22,7763,111.6,7,4,2022-09-15,2022-09-16,29
3220,16352,20,6895,122.3,3,4,2022-09-15,2022-09-16,21
3221,754,0,280,0,0,0,2022-09-15,2022-09-16,0
3222,14962,39,6552,260.7,2,5,2022-09-15,2022-09-16,44
3223,7401,14,2887,189.2,3,4,2022-09-15,2022-09-16,16
3224,14187,29,5925,204.4,2,5,2022-09-15,2022-09-16,33
3225,4058,5,1952,123.2,0,4,2022-09-15,2022-09-16,6
3226,14161,28,7220,197.7,3,4,2022-09-15,2022-09-16,32
3227,4821,7,2009,145.2,1,4,2022-09-15,2022-09-16,8
3228,17939,39,9729,217.4,8,5,2022-09-15,2022-09-16,45
3230,2548,3,1243,117.7,0,4,2022-09-15,2022-09-16,5
3231,1257,5,643,397.8,0,5,2022-09-15,2022-09-16,5
3232,1111,7,514,630.1,2,6,2022-09-15,2022-09-16,7
3233,2029,0,609,0,0,0,2022-09-15,2022-09-16,0
3234,179,0,0,0,0,0,2022-09-15,2022-09-16,0
3235,380,0,159,0,0,0,2022-09-15,2022-09-16,0
3236,230,0,60,0,0,0,2022-09-15,2022-09-16,0
3237,218,0,48,0,0,0,2022-09-15,2022-09-16,0
3238,219,0,59,0,0,0,2022-09-15,2022-09-16,0
3239,423,0,110,0,0,0,2022-09-15,2022-09-16,0
3240,2026,1,871,49.4,0,2,2022-09-15,2022-09-16,1
3241,2565,7,938,272.9,1,5,2022-09-15,2022-09-16,13
3242,828,1,254,120.8,0,4,2022-09-15,2022-09-16,1
3243,357,0,118,0,0,0,2022-09-15,2022-09-16,0
3249,3204,1,806,31.2,0,2,2022-09-15,2022-09-16,3
3250,12250,9,4196,73.5,1,3,2022-09-15,2022-09-16,11
3251,522,0,138,0,0,0,2022-09-15,2022-09-16,0
3254,307,0,125,0,0,0,2022-09-15,2022-09-16,1
3260,4768,0,1252,0,0,0,2022-09-15,2022-09-16,1
3264,2289,1,722,43.7,0,2,2022-09-15,2022-09-16,1
3265,2614,3,749,114.8,0,4,2022-09-15,2022-09-16,3
3266,3071,2,869,65.1,0,3,2022-09-15,2022-09-16,3
3267,245,0,49,0,0,0,2022-09-15,2022-09-16,0
3268,2601,11,692,422.9,3,5,2022-09-15,2022-09-16,11
3269,729,2,191,274.3,1,5,2022-09-15,2022-09-16,2
3270,251,2,77,796.8,0,6,2022-09-15,2022-09-16,2
3271,193,0,29,0,0,0,2022-09-15,2022-09-16,0
3272,1533,2,401,130.5,0,4,2022-09-15,2022-09-16,2
3273,146,0,25,0,0,0,2022-09-15,2022-09-16,0
3274,242,0,58,0,0,0,2022-09-15,2022-09-16,0
3275,426,1,182,234.7,0,5,2022-09-15,2022-09-16,1
3276,479,0,131,0,0,0,2022-09-15,2022-09-16,0
3277,1922,2,569,104.1,0,4,2022-09-15,2022-09-16,2
3278,315,0,105,0,0,0,2022-09-15,2022-09-16,0
3279,291,0,107,0,0,0,2022-09-15,2022-09-16,0
3280,31568,66,12318,209.1,7,5,2022-09-15,2022-09-16,74
3281,1702,0,683,0,0,0,2022-09-15,2022-09-16,1
3282,2363,5,910,211.6,0,5,2022-09-15,2022-09-16,5
3283,1361,1,439,73.5,0,3,2022-09-15,2022-09-16,1
3284,3437,8,1296,232.8,3,5,2022-09-15,2022-09-16,10
3285,1210,0,409,0,0,0,2022-09-15,2022-09-16,0
3286,564,1,128,177.3,0,4,2022-09-15,2022-09-16,1
3287,436,0,111,0,0,0,2022-09-15,2022-09-16,0
3289,757,0,194,0,0,0,2022-09-15,2022-09-16,0
3292,187,1,24,534.8,0,6,2022-09-15,2022-09-16,1
3293,302,0,56,0,0,0,2022-09-15,2022-09-16,0
3294,954,0,288,0,0,0,2022-09-15,2022-09-16,0
3300,10087,17,3610,168.5,2,4,2022-09-15,2022-09-16,20
3301,1212,0,382,0,0,0,2022-09-15,2022-09-16,0
3302,371,0,101,0,0,0,2022-09-15,2022-09-16,0
3303,338,0,63,0,0,0,2022-09-15,2022-09-16,0
3304,2725,4,662,146.8,2,4,2022-09-15,2022-09-16,4
3305,12815,11,4077,85.8,1,3,2022-09-15,2022-09-16,15
3309,126,0,28,0,0,0,2022-09-15,2022-09-16,0
3310,272,1,52,367.6,0,5,2022-09-15,2022-09-16,2
3311,1696,2,460,117.9,0,4,2022-09-15,2022-09-16,4
3312,1033,0,164,0,0,0,2022-09-15,2022-09-16,1
3314,525,0,166,0,0,0,2022-09-15,2022-09-16,0
3315,1629,3,424,184.2,1,4,2022-09-15,2022-09-16,3
3317,197,0,61,0,0,0,2022-09-15,2022-09-16,0
3318,1265,1,296,79.1,0,3,2022-09-15,2022-09-16,1
3319,345,0,65,0,0,0,2022-09-15,2022-09-16,0
3321,1519,2,663,131.7,0,4,2022-09-15,2022-09-16,2
3322,176,0,53,0,0,0,2022-09-15,2022-09-16,0
3323,88,0,20,0,0,0,2022-09-15,2022-09-16,0
3324,531,0,111,0,0,0,2022-09-15,2022-09-16,0
3325,480,0,92,0,0,0,2022-09-15,2022-09-16,0
3328,1720,5,883,290.7,0,5,2022-09-15,2022-09-16,6
3329,284,0,77,0,0,0,2022-09-15,2022-09-16,0
3330,222,0,49,0,0,0,2022-09-15,2022-09-16,0
3331,5996,6,2862,100.1,1,4,2022-09-15,2022-09-16,6
3332,1013,1,400,98.7,0,3,2022-09-15,2022-09-16,1
3333,827,2,240,241.8,0,5,2022-09-15,2022-09-16,2
3334,566,0,134,0,0,0,2022-09-15,2022-09-16,0
3335,5859,19,4704,324.3,6,5,2022-09-15,2022-09-16,22
3336,0,0,0,0,0,0,2022-09-15,2022-09-16,0
3337,36455,54,16704,148.1,8,4,2022-09-15,2022-09-16,60
3338,23419,80,16147,341.6,13,5,2022-09-15,2022-09-16,104
3340,21123,48,9876,227.2,9,5,2022-09-15,2022-09-16,53
3341,1666,3,592,180.1,0,4,2022-09-15,2022-09-16,4
3342,3440,4,1362,116.3,1,4,2022-09-15,2022-09-16,4
3345,1151,7,465,608.2,0,6,2022-09-15,2022-09-16,7
3350,59147,136,27593,229.9,22,5,2022-09-15,2022-09-16,157
3351,8169,16,3095,195.9,1,4,2022-09-15,2022-09-16,18
3352,16000,40,7057,250,13,5,2022-09-15,2022-09-16,45
3355,13016,34,4649,261.2,8,5,2022-09-15,2022-09-16,38
3356,16322,26,6418,159.3,4,4,2022-09-15,2022-09-16,35
3357,3714,3,1573,80.8,0,3,2022-09-15,2022-09-16,4
3360,765,5,228,653.6,1,6,2022-09-15,2022-09-16,5
3361,680,4,186,588.2,1,6,2022-09-15,2022-09-16,4
3363,3476,5,1110,143.8,3,4,2022-09-15,2022-09-16,5
3364,2149,3,650,139.6,2,4,2022-09-15,2022-09-16,3
3370,1782,0,540,0,0,0,2022-09-15,2022-09-16,0
3371,990,1,256,101,1,4,2022-09-15,2022-09-16,1
3373,2291,3,862,130.9,1,4,2022-09-15,2022-09-16,3
3374,399,0,137,0,0,0,2022-09-15,2022-09-16,0
3375,206,0,98,0,0,0,2022-09-15,2022-09-16,0
3377,9414,15,3164,159.3,3,4,2022-09-15,2022-09-16,17
3378,149,0,36,0,0,0,2022-09-15,2022-09-16,0
3379,801,1,140,124.8,0,4,2022-09-15,2022-09-16,1
3380,6033,6,2301,99.5,1,3,2022-09-15,2022-09-16,7
3381,1211,1,438,82.6,0,3,2022-09-15,2022-09-16,1
3384,547,2,187,365.6,0,5,2022-09-15,2022-09-16,3
3385,517,1,134,193.4,1,4,2022-09-15,2022-09-16,1
3387,315,0,79,0,0,0,2022-09-15,2022-09-16,0
3388,562,0,144,0,0,0,2022-09-15,2022-09-16,0
3390,914,1,271,109.4,0,4,2022-09-15,2022-09-16,1
3391,172,0,18,0,0,0,2022-09-15,2022-09-16,0
3392,581,1,152,172.1,0,4,2022-09-15,2022-09-16,1
3393,2684,4,817,149,2,4,2022-09-15,2022-09-16,5
3395,361,0,80,0,0,0,2022-09-15,2022-09-16,0
3396,738,0,166,0,0,0,2022-09-15,2022-09-16,0
3400,14541,32,5563,220.1,10,5,2022-09-15,2022-09-16,36
3401,4418,3,1469,67.9,0,3,2022-09-15,2022-09-16,4
3407,422,1,123,237,1,5,2022-09-15,2022-09-16,1
3409,937,0,234,0,0,0,2022-09-15,2022-09-16,0
3412,299,0,98,0,0,0,2022-09-15,2022-09-16,0
3413,220,0,33,0,0,0,2022-09-15,2022-09-16,0
3414,1824,1,446,54.8,0,3,2022-09-15,2022-09-16,1
3415,40,0,17,0,0,0,2022-09-15,2022-09-16,0
3418,2771,2,921,72.2,1,3,2022-09-15,2022-09-16,4
3419,806,2,193,248.1,0,5,2022-09-15,2022-09-16,2
3420,277,0,57,0,0,0,2022-09-15,2022-09-16,0
3423,480,1,102,208.3,0,5,2022-09-15,2022-09-16,1
3424,769,1,208,130,0,4,2022-09-15,2022-09-16,1
3427,2761,5,2505,181.1,0,4,2022-09-15,2022-09-16,6
3428,680,3,244,441.2,0,5,2022-09-15,2022-09-16,3
3429,36296,74,15723,203.9,11,5,2022-09-15,2022-09-16,87
3430,322,1,80,310.6,0,5,2022-09-15,2022-09-16,1
3431,3945,7,1654,177.4,1,4,2022-09-15,2022-09-16,7
3432,196,2,47,1020.4,1,7,2022-09-15,2022-09-16,2
3433,216,0,81,0,0,0,2022-09-15,2022-09-16,0
3434,5070,4,2108,78.9,0,3,2022-09-15,2022-09-16,5
3435,2878,3,1083,104.2,1,4,2022-09-15,2022-09-16,3
3437,10445,9,4350,86.2,1,3,2022-09-15,2022-09-16,10
3438,2386,8,1053,335.3,0,5,2022-09-15,2022-09-16,12
3440,2040,3,764,147.1,0,4,2022-09-15,2022-09-16,4
3441,1337,1,489,74.8,0,3,2022-09-15,2022-09-16,1
3442,7463,9,3134,120.6,1,4,2022-09-15,2022-09-16,9
3444,9197,15,3321,163.1,2,4,2022-09-15,2022-09-16,16
3446,1028,2,365,194.6,1,4,2022-09-15,2022-09-16,2
3447,448,2,156,446.4,1,5,2022-09-15,2022-09-16,3
3448,878,4,261,455.6,0,5,2022-09-15,2022-09-16,4
3450,6838,9,2609,131.6,2,4,2022-09-15,2022-09-16,14
3451,5654,12,2005,212.2,1,5,2022-09-15,2022-09-16,13
3453,1725,5,683,289.9,2,5,2022-09-15,2022-09-16,5
3458,1947,0,748,0,0,0,2022-09-15,2022-09-16,0
3460,2566,1,772,39,0,2,2022-09-15,2022-09-16,2
3461,4150,2,1273,48.2,0,2,2022-09-15,2022-09-16,3
3462,1173,0,392,0,0,0,2022-09-15,2022-09-16,0
3463,2454,5,644,203.7,1,5,2022-09-15,2022-09-16,5
3464,1118,6,411,536.7,1,6,2022-09-15,2022-09-16,6
3465,9770,14,2966,143.3,0,4,2022-09-15,2022-09-16,24
3467,1196,0,324,0,0,0,2022-09-15,2022-09-16,0
3468,284,0,50,0,0,0,2022-09-15,2022-09-16,0
3469,278,0,73,0,0,0,2022-09-15,2022-09-16,0
3472,1482,1,322,67.5,0,3,2022-09-15,2022-09-16,1
3475,348,0,76,0,0,0,2022-09-15,2022-09-16,0
3477,824,1,186,121.4,0,4,2022-09-15,2022-09-16,1
3478,2457,1,670,40.7,0,2,2022-09-15,2022-09-16,1
3480,1862,1,490,53.7,0,3,2022-09-15,2022-09-16,1
3482,169,0,26,0,0,0,2022-09-15,2022-09-16,0
3483,888,5,190,563.1,0,6,2022-09-15,2022-09-16,5
3485,302,0,63,0,0,0,2022-09-15,2022-09-16,0
3487,96,0,19,0,0,0,2022-09-15,2022-09-16,0
3488,110,0,26,0,0,0,2022-09-15,2022-09-16,0
3489,53,0,15,0,0,0,2022-09-15,2022-09-16,0
3490,1290,0,316,0,0,0,2022-09-15,2022-09-16,0
3491,133,0,19,0,0,0,2022-09-15,2022-09-16,0
3494,661,0,153,0,0,0,2022-09-15,2022-09-16,0
3496,6224,13,2136,208.9,0,5,2022-09-15,2022-09-16,12
3498,5324,9,2073,169,1,4,2022-09-15,2022-09-16,9
3500,32738,69,13627,210.8,20,5,2022-09-15,2022-09-16,85
3501,1939,6,831,309.4,1,5,2022-09-15,2022-09-16,7
3505,4829,9,1673,186.4,1,4,2022-09-15,2022-09-16,10
3506,37,0,8,0,0,0,2022-09-15,2022-09-16,0
3507,157,0,44,0,0,0,2022-09-15,2022-09-16,0
3509,231,2,55,865.8,0,6,2022-09-15,2022-09-16,2
3512,371,0,99,0,0,0,2022-09-15,2022-09-16,0
3515,1940,7,1057,360.8,2,5,2022-09-15,2022-09-16,8
3516,694,1,223,144.1,0,4,2022-09-15,2022-09-16,1
3517,1416,1,374,70.6,0,3,2022-09-15,2022-09-16,1
3518,1307,1,288,76.5,0,3,2022-09-15,2022-09-16,2
3520,179,0,32,0,0,0,2022-09-15,2022-09-16,0
3521,660,2,258,303,0,5,2022-09-15,2022-09-16,2
3522,334,2,80,598.8,0,6,2022-09-15,2022-09-16,2
3523,3619,9,985,248.7,2,5,2022-09-15,2022-09-16,9
3525,1302,5,320,384,0,5,2022-09-15,2022-09-16,5
3527,785,6,167,764.3,3,6,2022-09-15,2022-09-16,7
3529,120,0,23,0,0,0,2022-09-15,2022-09-16,0
3530,125,0,20,0,0,0,2022-09-15,2022-09-16,0
3531,191,0,62,0,0,0,2022-09-15,2022-09-16,0
3533,779,0,161,0,0,0,2022-09-15,2022-09-16,0
3537,1042,2,246,191.9,0,4,2022-09-15,2022-09-16,2
3540,286,1,64,349.7,0,5,2022-09-15,2022-09-16,1
3542,155,0,29,0,0,0,2022-09-15,2022-09-16,0
3544,249,0,59,0,0,0,2022-09-15,2022-09-16,0
3546,403,1,104,248.1,0,5,2022-09-15,2022-09-16,1
3549,3527,4,1199,113.4,1,4,2022-09-15,2022-09-16,4
3550,40341,74,16000,183.4,8,4,2022-09-15,2022-09-16,87
3551,29564,68,14448,230,8,5,2022-09-15,2022-09-16,73
3555,19688,41,7664,208.2,9,5,2022-09-15,2022-09-16,48
3556,13087,29,5330,221.6,5,5,2022-09-15,2022-09-16,34
3557,785,1,280,127.4,0,4,2022-09-15,2022-09-16,1
3558,916,2,253,218.3,0,5,2022-09-15,2022-09-16,2
3559,545,0,101,0,0,0,2022-09-15,2022-09-16,0
3561,4434,9,1228,203,1,5,2022-09-15,2022-09-16,10
