LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Monash (C),VIC210,202847,443,74999,218.4,99,5,Monash,2022-09-07,2022-09-08
Moonee Valley (C),VIC121,130294,190,52058,145.8,34,4,Moonee Valley,2022-09-07,2022-09-08
Moorabool (S),VIC236,35049,84,13834,239.7,21,5,Moorabool,2022-09-07,2022-09-08
Moreland (C),VIC131,185767,259,77949,139.4,48,4,Moreland,2022-09-07,2022-09-08
Mornington Peninsula (S),VIC204,167636,292,61491,174.2,42,4,Mornington Peninsula,2022-09-07,2022-09-08
Mount Alexander (S),VIC105,19754,46,6624,232.9,7,5,Mount Alexander,2022-09-07,2022-09-08
Moyne (S),VIC229,16953,42,5324,247.7,14,5,Moyne,2022-09-07,2022-09-08
Murrindindi (S),VIC250,14570,15,4149,103,1,4,Murrindindi,2022-09-07,2022-09-08
Nillumbik (S),VIC216,65094,123,25874,189,15,4,Nillumbik,2022-09-07,2022-09-08
Northern Grampians (S),VIC166,11402,28,3845,245.6,4,5,Northern Grampians,2022-09-07,2022-09-08
Overseas,,,3,191,0,0,0,,2022-09-07,2022-09-08
Overseas Traveller,,,0,621,0,0,0,,2022-09-07,2022-09-08
Port Phillip (C),VIC208,115601,162,44641,140.1,27,4,Port Phillip,2022-09-07,2022-09-08
Pyrenees (S),VIC217,7472,7,2208,93.7,2,3,Pyrenees,2022-09-07,2022-09-08
Queenscliffe (B),VIC238,2940,11,1120,374.1,2,5,Queenscliffe,2022-09-07,2022-09-08
South Gippsland (S),VIC178,29914,31,9384,103.6,8,4,South Gippsland,2022-09-07,2022-09-08
Southern Grampians (S),VIC233,16100,24,5251,149.1,8,4,Southern Grampians,2022-09-07,2022-09-08
Stonnington (C),VIC203,117768,148,42759,125.7,24,4,Stonnington,2022-09-07,2022-09-08
Strathbogie (S),VIC110,10781,18,2992,167,1,4,Strathbogie,2022-09-07,2022-09-08
Surf Coast (S),VIC225,33456,68,14614,203.3,17,5,Surf Coast,2022-09-07,2022-09-08
Swan Hill (RC),VIC180,20649,46,6657,222.8,6,5,Swan Hill,2022-09-07,2022-09-08
Towong (S),VIC187,6040,8,1568,132.5,1,4,Towong,2022-09-07,2022-09-08
Unincorporated Vic,,,1,445,0,0,0,,2022-09-07,2022-09-08
Unknown,,,34,5819,0,5,0,,2022-09-07,2022-09-08
Wangaratta (RC),VIC186,29187,68,10233,233,8,5,Wangaratta,2022-09-07,2022-09-08
Warrnambool (C),VIC179,35181,93,12973,264.3,21,5,Warrnambool,2022-09-07,2022-09-08
Wellington (S),VIC218,44380,86,14695,193.8,13,4,Wellington,2022-09-07,2022-09-08
West Wimmera (S),VIC232,3841,11,899,286.4,2,5,West Wimmera,2022-09-07,2022-09-08
Whitehorse (C),VIC196,178739,313,65609,175.1,49,4,Whitehorse,2022-09-07,2022-09-08
Whittlesea (C),VIC197,230238,361,96140,156.8,61,4,Whittlesea,2022-09-07,2022-09-08
Wodonga (C),VIC192,42083,109,16890,259,15,5,Wodonga,2022-09-07,2022-09-08
Wyndham (C),VIC221,270487,594,118017,219.6,114,5,Wyndham,2022-09-07,2022-09-08
Yarra (C),VIC202,101495,126,41770,124.1,27,4,Yarra,2022-09-07,2022-09-08
Yarra Ranges (S),VIC206,159462,242,60074,151.8,34,4,Yarra Ranges,2022-09-07,2022-09-08
Yarriambiack (S),VIC200,6639,6,1788,90.4,1,3,Yarriambiack,2022-09-07,2022-09-08
