postcode,population,active,cases,rate,new,band,data_date,file_processed_date,last7days_new
3075,22594,27,9280,119.5,4,4,2022-11-10,2022-11-11,32
3076,32395,72,14653,222.3,11,5,2022-11-10,2022-11-11,73
3078,11638,57,5924,489.8,7,5,2022-11-10,2022-11-11,63
3079,15990,63,7466,394,11,5,2022-11-10,2022-11-11,75
3081,13424,40,6117,298,9,5,2022-11-10,2022-11-11,48
3082,29713,63,12195,212,10,5,2022-11-10,2022-11-11,65
3083,31526,68,13254,215.7,11,5,2022-11-10,2022-11-11,77
3084,25514,80,11602,313.6,16,5,2022-11-10,2022-11-11,84
3085,13882,41,6207,295.3,4,5,2022-11-10,2022-11-11,49
3086,908,0,8,0,0,0,2022-11-10,2022-11-11,0
3087,9033,23,3903,254.6,2,5,2022-11-10,2022-11-11,25
3088,26890,63,11962,234.3,15,5,2022-11-10,2022-11-11,71
3089,11739,30,5632,255.6,7,5,2022-11-10,2022-11-11,37
3090,2362,6,1167,254,2,5,2022-11-10,2022-11-11,7
3091,1585,1,504,63.1,0,3,2022-11-10,2022-11-11,1
3093,3891,10,1723,257,3,5,2022-11-10,2022-11-11,10
3094,8963,40,3992,446.3,4,5,2022-11-10,2022-11-11,46
3095,27770,101,12517,363.7,16,5,2022-11-10,2022-11-11,106
3096,1966,10,827,508.6,1,6,2022-11-10,2022-11-11,11
3097,1443,3,561,207.9,0,5,2022-11-10,2022-11-11,6
3099,4877,15,1906,307.6,3,5,2022-11-10,2022-11-11,15
3101,24604,92,10108,373.9,13,5,2022-11-10,2022-11-11,103
3102,6634,20,2882,301.5,1,5,2022-11-10,2022-11-11,24
3103,15343,42,5674,273.7,4,5,2022-11-10,2022-11-11,45
3104,20404,39,8337,191.1,6,4,2022-11-10,2022-11-11,44
3105,10877,16,4583,147.1,2,4,2022-11-10,2022-11-11,17
3106,16620,62,6647,373,14,5,2022-11-10,2022-11-11,65
3107,13557,40,5731,295.1,5,5,2022-11-10,2022-11-11,50
3108,20823,71,10025,341,18,5,2022-11-10,2022-11-11,77
3109,28357,74,11881,261,10,5,2022-11-10,2022-11-11,77
3111,12348,26,5062,210.6,5,5,2022-11-10,2022-11-11,29
3113,8460,20,3648,236.4,3,5,2022-11-10,2022-11-11,24
3114,3823,7,1531,183.1,1,4,2022-11-10,2022-11-11,8
3115,3799,9,1523,236.9,1,5,2022-11-10,2022-11-11,9
3116,9872,27,4838,273.5,4,5,2022-11-10,2022-11-11,29
3121,30502,87,14424,285.2,23,5,2022-11-10,2022-11-11,97
3122,23508,89,9654,378.6,12,5,2022-11-10,2022-11-11,92
3123,14319,41,6286,286.3,5,5,2022-11-10,2022-11-11,46
3124,22091,68,9295,307.8,13,5,2022-11-10,2022-11-11,72
3125,15021,41,6049,273,11,5,2022-11-10,2022-11-11,48
3126,8060,16,2975,198.5,2,4,2022-11-10,2022-11-11,16
3127,18445,54,7603,292.8,11,5,2022-11-10,2022-11-11,60
3128,19832,64,8794,322.7,10,5,2022-11-10,2022-11-11,72
3129,17374,47,7140,270.5,11,5,2022-11-10,2022-11-11,58
3130,32171,115,14143,357.5,19,5,2022-11-10,2022-11-11,122
3131,22499,62,9251,275.6,9,5,2022-11-10,2022-11-11,72
3132,16148,49,7121,303.4,12,5,2022-11-10,2022-11-11,52
3133,22119,77,9284,348.1,19,5,2022-11-10,2022-11-11,91
3134,32782,92,14790,280.6,28,5,2022-11-10,2022-11-11,101
3135,19954,59,8899,295.7,9,5,2022-11-10,2022-11-11,62
3136,44373,97,19538,218.6,19,5,2022-11-10,2022-11-11,116
3137,13872,39,6362,281.1,5,5,2022-11-10,2022-11-11,45
3138,21964,60,10017,273.2,7,5,2022-11-10,2022-11-11,66
3139,13722,19,5112,138.5,2,4,2022-11-10,2022-11-11,24
3140,16532,30,7156,181.5,9,4,2022-11-10,2022-11-11,33
3141,25149,89,10808,353.9,11,5,2022-11-10,2022-11-11,102
3142,12912,20,4535,154.9,3,4,2022-11-10,2022-11-11,24
3143,9052,53,3776,585.5,7,6,2022-11-10,2022-11-11,55
3144,10885,38,4322,349.1,4,5,2022-11-10,2022-11-11,40
3145,23294,93,10064,399.2,13,5,2022-11-10,2022-11-11,99
3146,25256,62,10844,245.5,8,5,2022-11-10,2022-11-11,72
3147,14634,36,6567,246,14,5,2022-11-10,2022-11-11,43
3148,8643,25,3890,289.3,2,5,2022-11-10,2022-11-11,26
3149,33612,103,14086,306.4,14,5,2022-11-10,2022-11-11,112
3150,60082,157,24234,261.3,25,5,2022-11-10,2022-11-11,171
3151,10269,50,4032,486.9,15,5,2022-11-10,2022-11-11,53
3152,33089,123,14425,371.7,20,5,2022-11-10,2022-11-11,134
3153,20552,44,9161,214.1,14,5,2022-11-10,2022-11-11,58
3154,4418,14,2020,316.9,5,5,2022-11-10,2022-11-11,20
3155,22193,53,9801,238.8,7,5,2022-11-10,2022-11-11,59
3156,37458,113,16388,301.7,16,5,2022-11-10,2022-11-11,129
3158,6648,22,3028,330.9,0,5,2022-11-10,2022-11-11,27
3159,2652,7,1079,264,1,5,2022-11-10,2022-11-11,7
3160,9014,25,4022,277.3,1,5,2022-11-10,2022-11-11,26
3161,15271,45,7631,294.7,5,5,2022-11-10,2022-11-11,48
3162,17452,57,8275,326.6,8,5,2022-11-10,2022-11-11,62
3163,32355,114,14047,352.3,24,5,2022-11-10,2022-11-11,120
3164,0,0,0,0,0,0,2022-11-10,2022-11-11,0
3165,27636,86,13297,311.2,11,5,2022-11-10,2022-11-11,91
3166,23759,75,10950,315.7,8,5,2022-11-10,2022-11-11,82
3167,9259,24,4099,259.2,5,5,2022-11-10,2022-11-11,26
3168,20200,45,9736,222.8,8,5,2022-11-10,2022-11-11,48
3169,20122,48,8361,238.5,9,5,2022-11-10,2022-11-11,50
3170,19370,50,8417,258.1,8,5,2022-11-10,2022-11-11,55
3171,21713,32,7860,147.4,8,4,2022-11-10,2022-11-11,38
3172,23091,51,8886,220.9,16,5,2022-11-10,2022-11-11,57
3173,25785,56,11972,217.2,9,5,2022-11-10,2022-11-11,58
3174,38465,53,15203,137.8,13,4,2022-11-10,2022-11-11,59
3175,53297,82,20092,153.9,15,4,2022-11-10,2022-11-11,91
3177,11305,11,4092,97.3,2,3,2022-11-10,2022-11-11,11
3178,33669,86,14168,255.4,13,5,2022-11-10,2022-11-11,94
3179,6019,12,2688,199.4,3,4,2022-11-10,2022-11-11,13
3180,7462,26,3099,348.4,5,5,2022-11-10,2022-11-11,28
3181,20267,74,9338,365.1,9,5,2022-11-10,2022-11-11,81
3182,23394,78,10622,333.4,13,5,2022-11-10,2022-11-11,90
3183,18491,59,8665,319.1,11,5,2022-11-10,2022-11-11,63
3184,15547,49,6539,315.2,10,5,2022-11-10,2022-11-11,50
3185,12932,46,5924,355.7,12,5,2022-11-10,2022-11-11,50
3186,23258,66,9166,283.8,19,5,2022-11-10,2022-11-11,73
3187,15997,41,7185,256.3,9,5,2022-11-10,2022-11-11,43
3188,18082,52,7653,287.6,13,5,2022-11-10,2022-11-11,54
3189,5894,16,2892,271.5,4,5,2022-11-10,2022-11-11,17
3190,10457,34,5292,325.1,6,5,2022-11-10,2022-11-11,37
3191,10242,48,4599,468.7,2,5,2022-11-10,2022-11-11,50
3192,22292,68,10550,305,20,5,2022-11-10,2022-11-11,73
3193,19505,82,8027,420.4,12,5,2022-11-10,2022-11-11,91
3194,12965,31,5652,239.1,5,5,2022-11-10,2022-11-11,38
3195,35867,114,16292,317.8,24,5,2022-11-10,2022-11-11,122
3196,25329,62,11249,244.8,9,5,2022-11-10,2022-11-11,71
3197,11547,17,4619,147.2,6,4,2022-11-10,2022-11-11,16
3198,16462,59,7123,358.4,7,5,2022-11-10,2022-11-11,64
3199,54299,102,22615,187.8,15,4,2022-11-10,2022-11-11,111
3200,5759,13,2314,225.7,3,5,2022-11-10,2022-11-11,17
3201,20713,40,9259,193.1,7,4,2022-11-10,2022-11-11,42
3202,2907,7,1176,240.8,0,5,2022-11-10,2022-11-11,6
3204,30642,108,14050,352.5,9,5,2022-11-10,2022-11-11,119
3205,10919,29,5230,265.6,3,5,2022-11-10,2022-11-11,33
3206,10366,26,4247,250.8,3,5,2022-11-10,2022-11-11,33
3207,16180,41,7642,253.4,7,5,2022-11-10,2022-11-11,44
3211,1319,0,478,0,0,0,2022-11-10,2022-11-11,0
3212,16650,46,8394,276.3,5,5,2022-11-10,2022-11-11,49
3213,4032,0,0,0,0,0,2022-11-10,2022-11-11,0
3214,23960,59,9078,246.2,12,5,2022-11-10,2022-11-11,64
3215,20615,45,8838,218.3,8,5,2022-11-10,2022-11-11,49
3216,56285,153,25467,271.8,28,5,2022-11-10,2022-11-11,169
3217,6607,43,10844,650.8,5,6,2022-11-10,2022-11-11,55
3218,13438,35,6510,260.5,7,5,2022-11-10,2022-11-11,46
3219,19719,41,8069,207.9,5,5,2022-11-10,2022-11-11,47
3220,16352,49,7107,299.7,6,5,2022-11-10,2022-11-11,55
3221,754,2,290,265.3,0,5,2022-11-10,2022-11-11,2
3222,14962,41,6767,274,7,5,2022-11-10,2022-11-11,43
3223,7401,28,3057,378.3,4,5,2022-11-10,2022-11-11,32
3224,14187,38,6155,267.9,3,5,2022-11-10,2022-11-11,44
3225,4058,35,2053,862.5,5,6,2022-11-10,2022-11-11,36
3226,14161,100,7541,706.2,18,6,2022-11-10,2022-11-11,101
3227,4821,5,2060,103.7,2,4,2022-11-10,2022-11-11,7
3228,17939,68,10041,379.1,10,5,2022-11-10,2022-11-11,74
3230,2548,6,1273,235.5,2,5,2022-11-10,2022-11-11,9
3231,1257,7,681,556.9,1,6,2022-11-10,2022-11-11,10
3232,1111,4,534,360,0,5,2022-11-10,2022-11-11,4
3233,2029,6,633,295.7,2,5,2022-11-10,2022-11-11,7
3234,179,0,0,0,0,0,2022-11-10,2022-11-11,0
3235,380,1,159,263.2,0,5,2022-11-10,2022-11-11,1
3236,230,2,62,869.6,1,6,2022-11-10,2022-11-11,2
3237,218,2,51,917.4,0,6,2022-11-10,2022-11-11,2
3238,219,0,59,0,0,0,2022-11-10,2022-11-11,0
3239,423,0,111,0,0,0,2022-11-10,2022-11-11,0
3240,2026,2,882,98.7,1,3,2022-11-10,2022-11-11,2
3241,2565,8,960,311.9,4,5,2022-11-10,2022-11-11,9
3242,828,2,257,241.5,0,5,2022-11-10,2022-11-11,2
3243,357,1,122,280.1,0,5,2022-11-10,2022-11-11,1
3249,3204,4,819,124.8,2,4,2022-11-10,2022-11-11,5
3250,12250,26,4313,212.2,5,5,2022-11-10,2022-11-11,27
3251,522,2,141,383.1,0,5,2022-11-10,2022-11-11,2
3254,307,0,127,0,0,0,2022-11-10,2022-11-11,0
3260,4768,2,1300,41.9,0,2,2022-11-10,2022-11-11,3
3264,2289,5,743,218.4,3,5,2022-11-10,2022-11-11,5
3265,2614,8,764,306,1,5,2022-11-10,2022-11-11,10
3266,3071,4,893,130.3,0,4,2022-11-10,2022-11-11,4
3267,245,0,49,0,0,0,2022-11-10,2022-11-11,0
3268,2601,5,715,192.2,1,4,2022-11-10,2022-11-11,5
3269,729,1,196,137.2,0,4,2022-11-10,2022-11-11,1
3270,251,0,79,0,0,0,2022-11-10,2022-11-11,0
3271,193,0,29,0,0,0,2022-11-10,2022-11-11,0
3272,1533,0,404,0,0,0,2022-11-10,2022-11-11,0
3273,146,0,25,0,0,0,2022-11-10,2022-11-11,0
3274,242,0,58,0,0,0,2022-11-10,2022-11-11,0
3275,426,0,185,0,0,0,2022-11-10,2022-11-11,0
3276,479,0,131,0,0,0,2022-11-10,2022-11-11,0
3277,1922,4,586,208.1,1,5,2022-11-10,2022-11-11,5
3278,315,1,108,317.5,0,5,2022-11-10,2022-11-11,1
3279,291,0,108,0,0,0,2022-11-10,2022-11-11,0
3280,31568,121,12877,383.3,11,5,2022-11-10,2022-11-11,128
3281,1702,6,701,352.5,0,5,2022-11-10,2022-11-11,6
3282,2363,3,938,127,0,4,2022-11-10,2022-11-11,3
3283,1361,0,447,0,0,0,2022-11-10,2022-11-11,0
3284,3437,17,1341,494.6,8,5,2022-11-10,2022-11-11,21
3285,1210,3,426,247.9,0,5,2022-11-10,2022-11-11,5
3286,564,2,134,354.6,0,5,2022-11-10,2022-11-11,2
3287,436,0,112,0,0,0,2022-11-10,2022-11-11,0
3289,757,0,200,0,0,0,2022-11-10,2022-11-11,0
3292,187,3,34,1604.3,0,7,2022-11-10,2022-11-11,3
3293,302,1,58,331.1,0,5,2022-11-10,2022-11-11,1
3294,954,1,295,104.8,1,4,2022-11-10,2022-11-11,1
3300,10087,32,3733,317.2,9,5,2022-11-10,2022-11-11,35
3301,1212,2,394,165,1,4,2022-11-10,2022-11-11,5
3302,371,0,101,0,0,0,2022-11-10,2022-11-11,0
3303,338,0,67,0,0,0,2022-11-10,2022-11-11,0
3304,2725,1,679,36.7,0,2,2022-11-10,2022-11-11,0
3305,12815,33,4263,257.5,1,5,2022-11-10,2022-11-11,39
3309,126,0,28,0,0,0,2022-11-10,2022-11-11,0
3310,272,0,56,0,0,0,2022-11-10,2022-11-11,0
3311,1696,3,474,176.9,0,4,2022-11-10,2022-11-11,3
3312,1033,1,170,96.8,0,3,2022-11-10,2022-11-11,2
3314,525,1,167,190.5,1,4,2022-11-10,2022-11-11,1
3315,1629,1,454,61.4,0,3,2022-11-10,2022-11-11,2
3317,197,0,65,0,0,0,2022-11-10,2022-11-11,0
3318,1265,3,306,237.2,2,5,2022-11-10,2022-11-11,3
3319,345,0,65,0,0,0,2022-11-10,2022-11-11,0
3321,1519,1,683,65.8,0,3,2022-11-10,2022-11-11,1
3322,176,0,53,0,0,0,2022-11-10,2022-11-11,0
3323,88,0,21,0,0,0,2022-11-10,2022-11-11,0
3324,531,1,114,188.3,0,4,2022-11-10,2022-11-11,1
3325,480,0,96,0,0,0,2022-11-10,2022-11-11,0
3328,1720,2,914,116.3,1,4,2022-11-10,2022-11-11,2
3329,284,0,77,0,0,0,2022-11-10,2022-11-11,0
3330,222,0,51,0,0,0,2022-11-10,2022-11-11,0
3331,5996,12,2920,200.1,1,5,2022-11-10,2022-11-11,14
3332,1013,3,416,296.2,1,5,2022-11-10,2022-11-11,3
3333,827,2,254,241.8,0,5,2022-11-10,2022-11-11,2
3334,566,1,136,176.7,0,4,2022-11-10,2022-11-11,1
3335,5859,18,4806,307.2,0,5,2022-11-10,2022-11-11,19
3336,0,0,0,0,0,0,2022-11-10,2022-11-11,0
3337,36455,78,17114,214,18,5,2022-11-10,2022-11-11,84
3338,23419,56,16579,239.1,7,5,2022-11-10,2022-11-11,63
3340,21123,45,10199,213,9,5,2022-11-10,2022-11-11,47
3341,1666,6,612,360.1,1,5,2022-11-10,2022-11-11,6
3342,3440,6,1412,174.4,1,4,2022-11-10,2022-11-11,8
3345,1151,4,490,347.5,1,5,2022-11-10,2022-11-11,4
3350,59147,148,28598,250.2,22,5,2022-11-10,2022-11-11,170
3351,8169,13,3183,159.1,6,4,2022-11-10,2022-11-11,17
3352,16000,33,7285,206.2,7,5,2022-11-10,2022-11-11,37
3355,13016,14,4821,107.6,2,4,2022-11-10,2022-11-11,16
3356,16322,26,6637,159.3,3,4,2022-11-10,2022-11-11,30
3357,3714,8,1614,215.4,3,5,2022-11-10,2022-11-11,9
3360,765,1,239,130.7,0,4,2022-11-10,2022-11-11,2
3361,680,1,190,147.1,0,4,2022-11-10,2022-11-11,1
3363,3476,2,1146,57.5,0,3,2022-11-10,2022-11-11,2
3364,2149,0,674,0,0,0,2022-11-10,2022-11-11,0
3370,1782,2,558,112.2,1,4,2022-11-10,2022-11-11,2
3371,990,1,268,101,0,4,2022-11-10,2022-11-11,2
3373,2291,1,886,43.6,0,2,2022-11-10,2022-11-11,1
3374,399,0,142,0,0,0,2022-11-10,2022-11-11,0
3375,206,1,102,485.4,0,5,2022-11-10,2022-11-11,3
3377,9414,23,3294,244.3,4,5,2022-11-10,2022-11-11,26
3378,149,0,36,0,0,0,2022-11-10,2022-11-11,0
3379,801,0,143,0,0,0,2022-11-10,2022-11-11,0
3380,6033,19,2401,314.9,6,5,2022-11-10,2022-11-11,20
3381,1211,2,465,165.2,0,4,2022-11-10,2022-11-11,2
3384,547,2,189,365.6,0,5,2022-11-10,2022-11-11,2
3385,517,0,141,0,0,0,2022-11-10,2022-11-11,0
3387,315,0,79,0,0,0,2022-11-10,2022-11-11,0
3388,562,0,149,0,0,0,2022-11-10,2022-11-11,0
3390,914,1,289,109.4,1,4,2022-11-10,2022-11-11,1
3391,172,0,18,0,0,0,2022-11-10,2022-11-11,0
3392,581,0,163,0,0,0,2022-11-10,2022-11-11,0
3393,2684,0,839,0,0,0,2022-11-10,2022-11-11,0
3395,361,0,80,0,0,0,2022-11-10,2022-11-11,0
3396,738,0,172,0,0,0,2022-11-10,2022-11-11,3
3400,14541,26,5737,178.8,7,4,2022-11-10,2022-11-11,28
3401,4418,5,1526,113.2,0,4,2022-11-10,2022-11-11,5
3407,422,0,128,0,0,0,2022-11-10,2022-11-11,0
3409,937,1,261,106.7,0,4,2022-11-10,2022-11-11,3
3412,299,0,99,0,0,0,2022-11-10,2022-11-11,0
3413,220,0,35,0,0,0,2022-11-10,2022-11-11,0
3414,1824,1,458,54.8,0,3,2022-11-10,2022-11-11,1
3415,40,0,17,0,0,0,2022-11-10,2022-11-11,0
3418,2771,5,970,180.4,1,4,2022-11-10,2022-11-11,5
3419,806,7,207,868.5,3,6,2022-11-10,2022-11-11,7
3420,277,0,61,0,0,0,2022-11-10,2022-11-11,0
3423,480,2,106,416.7,1,5,2022-11-10,2022-11-11,2
3424,769,1,216,130,0,4,2022-11-10,2022-11-11,1
3427,2761,14,2579,507.1,0,6,2022-11-10,2022-11-11,15
3428,680,2,247,294.1,0,5,2022-11-10,2022-11-11,2
3429,36296,101,16232,278.3,24,5,2022-11-10,2022-11-11,111
3430,322,0,80,0,0,0,2022-11-10,2022-11-11,0
3431,3945,10,1703,253.5,1,5,2022-11-10,2022-11-11,11
3432,196,0,50,0,0,0,2022-11-10,2022-11-11,0
3433,216,0,83,0,0,0,2022-11-10,2022-11-11,0
3434,5070,12,2164,236.7,4,5,2022-11-10,2022-11-11,12
3435,2878,3,1106,104.2,0,4,2022-11-10,2022-11-11,3
3437,10445,25,4468,239.3,2,5,2022-11-10,2022-11-11,28
3438,2386,2,1079,83.8,0,3,2022-11-10,2022-11-11,3
3440,2040,6,804,294.1,0,5,2022-11-10,2022-11-11,9
3441,1337,2,496,149.6,0,4,2022-11-10,2022-11-11,2
3442,7463,21,3246,281.4,1,5,2022-11-10,2022-11-11,25
3444,9197,16,3471,174,3,4,2022-11-10,2022-11-11,23
3446,1028,1,375,97.3,1,3,2022-11-10,2022-11-11,1
3447,448,4,168,892.9,2,6,2022-11-10,2022-11-11,4
3448,878,2,273,227.8,0,5,2022-11-10,2022-11-11,2
3450,6838,25,2702,365.6,7,5,2022-11-10,2022-11-11,29
3451,5654,22,2089,389.1,3,5,2022-11-10,2022-11-11,23
3453,1725,3,720,173.9,0,4,2022-11-10,2022-11-11,4
3458,1947,9,784,462.2,3,5,2022-11-10,2022-11-11,11
3460,2566,5,813,194.9,0,4,2022-11-10,2022-11-11,5
3461,4150,8,1322,192.8,1,4,2022-11-10,2022-11-11,9
3462,1173,5,410,426.3,2,5,2022-11-10,2022-11-11,5
3463,2454,11,686,448.2,1,5,2022-11-10,2022-11-11,11
3464,1118,0,419,0,0,0,2022-11-10,2022-11-11,2
3465,9770,23,3053,235.4,3,5,2022-11-10,2022-11-11,28
3467,1196,2,331,167.2,1,4,2022-11-10,2022-11-11,2
3468,284,0,52,0,0,0,2022-11-10,2022-11-11,0
3469,278,0,73,0,0,0,2022-11-10,2022-11-11,0
3472,1482,5,332,337.4,1,5,2022-11-10,2022-11-11,6
3475,348,0,78,0,0,0,2022-11-10,2022-11-11,0
3477,824,1,191,121.4,0,4,2022-11-10,2022-11-11,1
3478,2457,3,694,122.1,2,4,2022-11-10,2022-11-11,5
3480,1862,3,506,161.1,0,4,2022-11-10,2022-11-11,3
3482,169,0,26,0,0,0,2022-11-10,2022-11-11,0
3483,888,0,194,0,0,0,2022-11-10,2022-11-11,0
3485,302,0,63,0,0,0,2022-11-10,2022-11-11,0
3487,96,0,20,0,0,0,2022-11-10,2022-11-11,0
3488,110,0,26,0,0,0,2022-11-10,2022-11-11,0
3489,53,0,15,0,0,0,2022-11-10,2022-11-11,0
3490,1290,0,321,0,0,0,2022-11-10,2022-11-11,0
3491,133,0,19,0,0,0,2022-11-10,2022-11-11,0
3494,661,0,154,0,0,0,2022-11-10,2022-11-11,0
3496,6224,7,2200,112.5,0,4,2022-11-10,2022-11-11,6
3498,5324,5,2127,93.9,1,3,2022-11-10,2022-11-11,6
3500,32738,63,14017,192.4,10,4,2022-11-10,2022-11-11,65
3501,1939,6,852,309.4,1,5,2022-11-10,2022-11-11,6
3505,4829,6,1718,124.2,0,4,2022-11-10,2022-11-11,7
3506,37,0,10,0,0,0,2022-11-10,2022-11-11,0
3507,157,0,45,0,0,0,2022-11-10,2022-11-11,0
3509,231,0,56,0,0,0,2022-11-10,2022-11-11,1
3512,371,0,99,0,0,0,2022-11-10,2022-11-11,0
3515,1940,7,1087,360.8,0,5,2022-11-10,2022-11-11,9
3516,694,1,227,144.1,1,4,2022-11-10,2022-11-11,1
3517,1416,0,412,0,0,0,2022-11-10,2022-11-11,0
3518,1307,0,295,0,0,0,2022-11-10,2022-11-11,0
3520,179,0,32,0,0,0,2022-11-10,2022-11-11,0
3521,660,1,264,151.5,1,4,2022-11-10,2022-11-11,1
3522,334,0,82,0,0,0,2022-11-10,2022-11-11,0
3523,3619,5,1055,138.2,1,4,2022-11-10,2022-11-11,6
3525,1302,1,332,76.8,0,3,2022-11-10,2022-11-11,1
3527,785,0,178,0,0,0,2022-11-10,2022-11-11,0
3529,120,0,23,0,0,0,2022-11-10,2022-11-11,0
3530,125,2,22,1600,0,7,2022-11-10,2022-11-11,2
3531,191,0,62,0,0,0,2022-11-10,2022-11-11,0
3533,779,1,164,128.4,1,4,2022-11-10,2022-11-11,1
3537,1042,0,247,0,0,0,2022-11-10,2022-11-11,0
3540,286,0,65,0,0,0,2022-11-10,2022-11-11,0
3542,155,0,31,0,0,0,2022-11-10,2022-11-11,0
3544,249,0,63,0,0,0,2022-11-10,2022-11-11,0
3546,403,0,107,0,0,0,2022-11-10,2022-11-11,0
3549,3527,0,1205,0,0,0,2022-11-10,2022-11-11,0
3550,40341,150,16652,371.8,39,5,2022-11-10,2022-11-11,157
3551,29564,123,14998,416,19,5,2022-11-10,2022-11-11,139
3555,19688,69,7961,350.5,9,5,2022-11-10,2022-11-11,75
3556,13087,61,5521,466.1,5,5,2022-11-10,2022-11-11,59
3557,785,2,298,254.8,1,5,2022-11-10,2022-11-11,2
3558,916,0,255,0,0,0,2022-11-10,2022-11-11,0
3559,545,1,105,183.5,0,4,2022-11-10,2022-11-11,1
