postcode,population,active,cases,rate,new,band,data_date,file_processed_date,last7days_new
3175,53297,53,19816,99.4,8,3,2022-10-06,2022-10-07,64
3177,11305,7,4040,61.9,0,3,2022-10-06,2022-10-07,7
3178,33669,41,13880,121.8,9,4,2022-10-06,2022-10-07,47
3179,6019,9,2648,149.5,2,4,2022-10-06,2022-10-07,9
3180,7462,14,3027,187.6,2,4,2022-10-06,2022-10-07,16
3181,20267,24,9158,118.4,4,4,2022-10-06,2022-10-07,29
3182,23394,35,10425,149.6,6,4,2022-10-06,2022-10-07,40
3183,18491,23,8499,124.4,3,4,2022-10-06,2022-10-07,24
3184,15547,16,6414,102.9,2,4,2022-10-06,2022-10-07,16
3185,12932,8,5810,61.9,0,3,2022-10-06,2022-10-07,12
3186,23258,31,8997,133.3,6,4,2022-10-06,2022-10-07,37
3187,15997,15,7028,93.8,6,3,2022-10-06,2022-10-07,19
3188,18082,11,7476,60.8,3,3,2022-10-06,2022-10-07,17
3189,5894,5,2844,84.8,0,3,2022-10-06,2022-10-07,8
3190,10457,9,5201,86.1,1,3,2022-10-06,2022-10-07,15
3191,10242,17,4476,166,3,4,2022-10-06,2022-10-07,17
3192,22292,25,10334,112.1,1,4,2022-10-06,2022-10-07,30
3193,19505,12,7794,61.5,2,3,2022-10-06,2022-10-07,17
3194,12965,12,5517,92.6,2,3,2022-10-06,2022-10-07,17
3195,35867,44,16003,122.7,11,4,2022-10-06,2022-10-07,53
3196,25329,37,11064,146.1,5,4,2022-10-06,2022-10-07,43
3197,11547,10,4541,86.6,0,3,2022-10-06,2022-10-07,11
3198,16462,14,6942,85,3,3,2022-10-06,2022-10-07,17
3199,54299,69,22195,127.1,11,4,2022-10-06,2022-10-07,83
3200,5759,7,2245,121.5,1,4,2022-10-06,2022-10-07,11
3201,20713,26,9108,125.5,4,4,2022-10-06,2022-10-07,33
3202,2907,2,1155,68.8,0,3,2022-10-06,2022-10-07,1
3204,30642,23,13723,75.1,5,3,2022-10-06,2022-10-07,27
3205,10919,21,5074,192.3,6,4,2022-10-06,2022-10-07,23
3206,10366,2,4161,19.3,0,1,2022-10-06,2022-10-07,4
3207,16180,16,7502,98.9,1,3,2022-10-06,2022-10-07,19
3211,1319,1,471,75.8,0,3,2022-10-06,2022-10-07,1
3212,16650,32,8228,192.2,3,4,2022-10-06,2022-10-07,39
3213,4032,0,0,0,0,0,2022-10-06,2022-10-07,0
3214,23960,34,8895,141.9,6,4,2022-10-06,2022-10-07,47
3215,20615,29,8658,140.7,2,4,2022-10-06,2022-10-07,32
3216,56285,74,24959,131.5,11,4,2022-10-06,2022-10-07,95
3217,6607,37,10651,560,4,6,2022-10-06,2022-10-07,50
3218,13438,17,6388,126.5,4,4,2022-10-06,2022-10-07,18
3219,19719,33,7871,167.4,5,4,2022-10-06,2022-10-07,39
3220,16352,23,6956,140.7,6,4,2022-10-06,2022-10-07,27
3221,754,2,284,265.3,1,5,2022-10-06,2022-10-07,2
3222,14962,15,6626,100.3,1,4,2022-10-06,2022-10-07,19
3223,7401,16,2951,216.2,1,5,2022-10-06,2022-10-07,19
3224,14187,25,6014,176.2,1,4,2022-10-06,2022-10-07,29
3225,4058,10,1979,246.4,3,5,2022-10-06,2022-10-07,11
3226,14161,37,7324,261.3,9,5,2022-10-06,2022-10-07,41
3227,4821,3,2024,62.2,0,3,2022-10-06,2022-10-07,5
3228,17939,24,9821,133.8,3,4,2022-10-06,2022-10-07,35
3230,2548,1,1247,39.2,0,2,2022-10-06,2022-10-07,2
3231,1257,1,659,79.6,0,3,2022-10-06,2022-10-07,6
3232,1111,3,525,270,0,5,2022-10-06,2022-10-07,3
3233,2029,1,617,49.3,1,2,2022-10-06,2022-10-07,3
3234,179,0,0,0,0,0,2022-10-06,2022-10-07,0
3235,380,0,156,0,0,0,2022-10-06,2022-10-07,0
3236,230,0,60,0,0,0,2022-10-06,2022-10-07,0
3237,218,0,48,0,0,0,2022-10-06,2022-10-07,0
3238,219,0,59,0,0,0,2022-10-06,2022-10-07,0
3239,423,0,111,0,1,0,2022-10-06,2022-10-07,1
3240,2026,1,873,49.4,0,2,2022-10-06,2022-10-07,1
3241,2565,2,943,78,1,3,2022-10-06,2022-10-07,3
3242,828,0,254,0,0,0,2022-10-06,2022-10-07,0
3243,357,1,119,280.1,0,5,2022-10-06,2022-10-07,1
3249,3204,2,808,62.4,0,3,2022-10-06,2022-10-07,2
3250,12250,13,4242,106.1,4,4,2022-10-06,2022-10-07,16
3251,522,0,138,0,0,0,2022-10-06,2022-10-07,0
3254,307,0,127,0,0,0,2022-10-06,2022-10-07,1
3260,4768,7,1267,146.8,1,4,2022-10-06,2022-10-07,9
3264,2289,1,726,43.7,1,2,2022-10-06,2022-10-07,2
3265,2614,0,753,0,0,0,2022-10-06,2022-10-07,0
3266,3071,1,875,32.6,0,2,2022-10-06,2022-10-07,3
3267,245,0,49,0,0,0,2022-10-06,2022-10-07,0
3268,2601,0,709,0,0,0,2022-10-06,2022-10-07,0
3269,729,1,193,137.2,0,4,2022-10-06,2022-10-07,1
3270,251,0,79,0,0,0,2022-10-06,2022-10-07,0
3271,193,0,29,0,0,0,2022-10-06,2022-10-07,0
3272,1533,1,402,65.2,0,3,2022-10-06,2022-10-07,1
3273,146,0,25,0,0,0,2022-10-06,2022-10-07,0
3274,242,0,58,0,0,0,2022-10-06,2022-10-07,0
3275,426,1,183,234.7,1,5,2022-10-06,2022-10-07,1
3276,479,0,131,0,0,0,2022-10-06,2022-10-07,0
3277,1922,1,572,52,0,3,2022-10-06,2022-10-07,1
3278,315,0,105,0,0,0,2022-10-06,2022-10-07,0
3279,291,0,107,0,0,0,2022-10-06,2022-10-07,0
3280,31568,52,12468,164.7,7,4,2022-10-06,2022-10-07,60
3281,1702,2,687,117.5,1,4,2022-10-06,2022-10-07,3
3282,2363,2,920,84.6,0,3,2022-10-06,2022-10-07,2
3283,1361,0,441,0,0,0,2022-10-06,2022-10-07,0
3284,3437,2,1308,58.2,0,3,2022-10-06,2022-10-07,2
3285,1210,2,412,165.3,0,4,2022-10-06,2022-10-07,2
3286,564,0,129,0,0,0,2022-10-06,2022-10-07,0
3287,436,0,111,0,0,0,2022-10-06,2022-10-07,0
3289,757,0,196,0,0,0,2022-10-06,2022-10-07,0
3292,187,0,24,0,0,0,2022-10-06,2022-10-07,0
3293,302,0,55,0,0,0,2022-10-06,2022-10-07,0
3294,954,1,291,104.8,0,4,2022-10-06,2022-10-07,1
3300,10087,10,3646,99.1,2,3,2022-10-06,2022-10-07,13
3301,1212,0,382,0,0,0,2022-10-06,2022-10-07,0
3302,371,0,101,0,0,0,2022-10-06,2022-10-07,0
3303,338,0,63,0,0,0,2022-10-06,2022-10-07,0
3304,2725,2,669,73.4,0,3,2022-10-06,2022-10-07,2
3305,12815,16,4146,124.9,1,4,2022-10-06,2022-10-07,19
3309,126,0,28,0,0,0,2022-10-06,2022-10-07,0
3310,272,0,55,0,0,0,2022-10-06,2022-10-07,0
3311,1696,2,467,117.9,1,4,2022-10-06,2022-10-07,5
3312,1033,2,166,193.6,0,4,2022-10-06,2022-10-07,2
3314,525,0,166,0,0,0,2022-10-06,2022-10-07,0
3315,1629,0,428,0,0,0,2022-10-06,2022-10-07,0
3317,197,2,63,1015.2,0,7,2022-10-06,2022-10-07,2
3318,1265,0,297,0,0,0,2022-10-06,2022-10-07,0
3319,345,0,65,0,0,0,2022-10-06,2022-10-07,0
3321,1519,2,670,131.7,0,4,2022-10-06,2022-10-07,2
3322,176,0,53,0,0,0,2022-10-06,2022-10-07,0
3323,88,0,20,0,0,0,2022-10-06,2022-10-07,0
3324,531,0,111,0,0,0,2022-10-06,2022-10-07,0
3325,480,0,93,0,0,0,2022-10-06,2022-10-07,1
3328,1720,2,906,116.3,2,4,2022-10-06,2022-10-07,3
3329,284,0,77,0,0,0,2022-10-06,2022-10-07,0
3330,222,0,49,0,0,0,2022-10-06,2022-10-07,0
3331,5996,10,2883,166.8,2,4,2022-10-06,2022-10-07,10
3332,1013,0,407,0,0,0,2022-10-06,2022-10-07,0
3333,827,2,247,241.8,0,5,2022-10-06,2022-10-07,2
3334,566,0,135,0,0,0,2022-10-06,2022-10-07,0
3335,5859,9,4741,153.6,1,4,2022-10-06,2022-10-07,11
3336,0,0,0,0,0,0,2022-10-06,2022-10-07,0
3337,36455,38,16845,104.2,5,4,2022-10-06,2022-10-07,47
3338,23419,44,16334,187.9,5,4,2022-10-06,2022-10-07,51
3340,21123,35,10045,165.7,7,4,2022-10-06,2022-10-07,37
3341,1666,1,599,60,0,3,2022-10-06,2022-10-07,2
3342,3440,5,1388,145.3,2,4,2022-10-06,2022-10-07,8
3345,1151,1,472,86.9,0,3,2022-10-06,2022-10-07,1
3350,59147,100,27943,169.1,9,4,2022-10-06,2022-10-07,119
3351,8169,7,3125,85.7,0,3,2022-10-06,2022-10-07,11
3352,16000,32,7149,200,4,5,2022-10-06,2022-10-07,37
3355,13016,15,4716,115.2,1,4,2022-10-06,2022-10-07,19
3356,16322,14,6502,85.8,2,3,2022-10-06,2022-10-07,21
3357,3714,1,1581,26.9,0,2,2022-10-06,2022-10-07,1
3360,765,1,232,130.7,0,4,2022-10-06,2022-10-07,2
3361,680,0,187,0,0,0,2022-10-06,2022-10-07,0
3363,3476,2,1129,57.5,1,3,2022-10-06,2022-10-07,3
3364,2149,1,661,46.5,1,2,2022-10-06,2022-10-07,1
3370,1782,1,548,56.1,1,3,2022-10-06,2022-10-07,1
3371,990,1,257,101,0,4,2022-10-06,2022-10-07,1
3373,2291,3,875,130.9,0,4,2022-10-06,2022-10-07,4
3374,399,0,139,0,0,0,2022-10-06,2022-10-07,1
3375,206,0,98,0,0,0,2022-10-06,2022-10-07,0
3377,9414,2,3190,21.2,0,2,2022-10-06,2022-10-07,4
3378,149,0,36,0,0,0,2022-10-06,2022-10-07,0
3379,801,0,143,0,0,0,2022-10-06,2022-10-07,0
3380,6033,10,2340,165.8,1,4,2022-10-06,2022-10-07,13
3381,1211,1,444,82.6,0,3,2022-10-06,2022-10-07,1
3384,547,0,187,0,0,0,2022-10-06,2022-10-07,0
3385,517,0,139,0,0,0,2022-10-06,2022-10-07,0
3387,315,0,79,0,0,0,2022-10-06,2022-10-07,0
3388,562,0,145,0,0,0,2022-10-06,2022-10-07,0
3390,914,2,276,218.8,0,5,2022-10-06,2022-10-07,2
3391,172,0,18,0,0,0,2022-10-06,2022-10-07,0
3392,581,3,159,516.4,0,6,2022-10-06,2022-10-07,3
3393,2684,1,827,37.3,0,2,2022-10-06,2022-10-07,1
3395,361,0,80,0,0,0,2022-10-06,2022-10-07,0
3396,738,1,168,135.5,0,4,2022-10-06,2022-10-07,1
3400,14541,16,5632,110,5,4,2022-10-06,2022-10-07,20
3401,4418,5,1492,113.2,0,4,2022-10-06,2022-10-07,6
3407,422,1,128,237,0,5,2022-10-06,2022-10-07,1
3409,937,0,235,0,0,0,2022-10-06,2022-10-07,0
3412,299,0,98,0,0,0,2022-10-06,2022-10-07,0
3413,220,0,33,0,0,0,2022-10-06,2022-10-07,0
3414,1824,1,451,54.8,0,3,2022-10-06,2022-10-07,1
3415,40,0,17,0,0,0,2022-10-06,2022-10-07,0
3418,2771,13,945,469.1,1,5,2022-10-06,2022-10-07,13
3419,806,1,196,124.1,0,4,2022-10-06,2022-10-07,1
3420,277,2,61,722,0,6,2022-10-06,2022-10-07,2
3423,480,0,104,0,0,0,2022-10-06,2022-10-07,0
3424,769,1,211,130,0,4,2022-10-06,2022-10-07,1
3427,2761,5,2535,181.1,0,4,2022-10-06,2022-10-07,5
3428,680,0,244,0,0,0,2022-10-06,2022-10-07,0
3429,36296,47,15908,129.5,8,4,2022-10-06,2022-10-07,58
3430,322,0,80,0,0,0,2022-10-06,2022-10-07,0
3431,3945,9,1676,228.1,3,5,2022-10-06,2022-10-07,10
3432,196,0,47,0,0,0,2022-10-06,2022-10-07,0
3433,216,0,83,0,0,0,2022-10-06,2022-10-07,0
3434,5070,11,2137,217,2,5,2022-10-06,2022-10-07,12
3435,2878,2,1091,69.5,0,3,2022-10-06,2022-10-07,2
3437,10445,8,4393,76.6,0,3,2022-10-06,2022-10-07,9
3438,2386,2,1063,83.8,0,3,2022-10-06,2022-10-07,2
3440,2040,3,779,147.1,0,4,2022-10-06,2022-10-07,5
3441,1337,0,492,0,0,0,2022-10-06,2022-10-07,0
3442,7463,13,3180,174.2,1,4,2022-10-06,2022-10-07,13
3444,9197,21,3398,228.3,2,5,2022-10-06,2022-10-07,25
3446,1028,2,369,194.6,0,4,2022-10-06,2022-10-07,2
3447,448,1,159,223.2,1,5,2022-10-06,2022-10-07,1
3448,878,2,270,227.8,0,5,2022-10-06,2022-10-07,2
3450,6838,3,2627,43.9,0,2,2022-10-06,2022-10-07,4
3451,5654,2,2027,35.4,2,2,2022-10-06,2022-10-07,3
3453,1725,5,703,289.9,2,5,2022-10-06,2022-10-07,10
3458,1947,2,756,102.7,0,4,2022-10-06,2022-10-07,2
3460,2566,6,786,233.8,1,5,2022-10-06,2022-10-07,8
3461,4150,7,1294,168.7,2,4,2022-10-06,2022-10-07,8
3462,1173,1,394,85.3,0,3,2022-10-06,2022-10-07,1
3463,2454,5,658,203.7,0,5,2022-10-06,2022-10-07,6
3464,1118,0,413,0,0,0,2022-10-06,2022-10-07,0
3465,9770,7,2997,71.6,0,3,2022-10-06,2022-10-07,9
3467,1196,2,326,167.2,0,4,2022-10-06,2022-10-07,2
3468,284,0,50,0,0,0,2022-10-06,2022-10-07,0
3469,278,0,73,0,0,0,2022-10-06,2022-10-07,0
3472,1482,1,325,67.5,0,3,2022-10-06,2022-10-07,1
3475,348,0,77,0,0,0,2022-10-06,2022-10-07,0
3477,824,0,187,0,0,0,2022-10-06,2022-10-07,0
3478,2457,3,686,122.1,0,4,2022-10-06,2022-10-07,4
3480,1862,3,503,161.1,0,4,2022-10-06,2022-10-07,4
3482,169,0,26,0,0,0,2022-10-06,2022-10-07,0
3483,888,1,194,112.6,0,4,2022-10-06,2022-10-07,2
3485,302,0,63,0,0,0,2022-10-06,2022-10-07,0
3487,96,0,19,0,0,0,2022-10-06,2022-10-07,0
3488,110,0,26,0,0,0,2022-10-06,2022-10-07,0
3489,53,0,15,0,0,0,2022-10-06,2022-10-07,0
3490,1290,1,317,77.5,0,3,2022-10-06,2022-10-07,1
3491,133,0,19,0,0,0,2022-10-06,2022-10-07,0
3494,661,0,154,0,0,0,2022-10-06,2022-10-07,1
3496,6224,12,2166,192.8,4,4,2022-10-06,2022-10-07,12
3498,5324,8,2094,150.3,1,4,2022-10-06,2022-10-07,10
3500,32738,44,13783,134.4,2,4,2022-10-06,2022-10-07,50
3501,1939,0,838,0,0,0,2022-10-06,2022-10-07,0
3505,4829,6,1688,124.2,1,4,2022-10-06,2022-10-07,6
3506,37,2,10,5405.4,2,7,2022-10-06,2022-10-07,2
3507,157,1,45,636.9,0,6,2022-10-06,2022-10-07,1
3509,231,0,55,0,0,0,2022-10-06,2022-10-07,0
3512,371,0,99,0,0,0,2022-10-06,2022-10-07,0
3515,1940,1,1068,51.5,0,3,2022-10-06,2022-10-07,1
3516,694,1,224,144.1,0,4,2022-10-06,2022-10-07,1
3517,1416,1,407,70.6,0,3,2022-10-06,2022-10-07,1
3518,1307,1,293,76.5,0,3,2022-10-06,2022-10-07,1
3520,179,0,32,0,0,0,2022-10-06,2022-10-07,0
3521,660,0,260,0,0,0,2022-10-06,2022-10-07,1
3522,334,0,81,0,1,0,2022-10-06,2022-10-07,1
3523,3619,3,1035,82.9,2,3,2022-10-06,2022-10-07,7
3525,1302,0,330,0,0,0,2022-10-06,2022-10-07,0
3527,785,0,175,0,0,0,2022-10-06,2022-10-07,1
3529,120,0,23,0,0,0,2022-10-06,2022-10-07,0
3530,125,0,20,0,0,0,2022-10-06,2022-10-07,0
3531,191,0,62,0,0,0,2022-10-06,2022-10-07,0
3533,779,0,163,0,0,0,2022-10-06,2022-10-07,0
3537,1042,2,247,191.9,0,4,2022-10-06,2022-10-07,2
3540,286,0,65,0,0,0,2022-10-06,2022-10-07,0
3542,155,2,31,1290.3,0,7,2022-10-06,2022-10-07,2
3544,249,0,63,0,0,0,2022-10-06,2022-10-07,0
3546,403,1,106,248.1,0,5,2022-10-06,2022-10-07,2
3549,3527,0,1205,0,0,0,2022-10-06,2022-10-07,0
3550,40341,46,16227,114,5,4,2022-10-06,2022-10-07,62
3551,29564,52,14628,175.9,5,4,2022-10-06,2022-10-07,61
3555,19688,19,7749,96.5,3,3,2022-10-06,2022-10-07,23
3556,13087,25,5381,191,5,4,2022-10-06,2022-10-07,23
3557,785,3,286,382.2,1,5,2022-10-06,2022-10-07,4
3558,916,0,253,0,0,0,2022-10-06,2022-10-07,0
3559,545,0,103,0,0,0,2022-10-06,2022-10-07,0
3561,4434,3,1242,67.7,0,3,2022-10-06,2022-10-07,3
