postcode,population,active,cases,rate,new,band,data_date,file_processed_date,last7days_new
3158,6648,6,2957,90.3,1,3,2022-09-29,2022-09-30,9
3159,2652,6,1058,226.2,0,5,2022-09-29,2022-09-30,7
3160,9014,12,3940,133.1,2,4,2022-09-29,2022-09-30,13
3161,15271,21,7468,137.5,3,4,2022-09-29,2022-09-30,23
3162,17452,14,8113,80.2,3,3,2022-09-29,2022-09-30,15
3163,32355,43,13671,132.9,9,4,2022-09-29,2022-09-30,48
3164,0,0,0,0,0,0,2022-09-29,2022-09-30,0
3165,27636,45,12975,162.8,7,4,2022-09-29,2022-09-30,56
3166,23759,37,10690,155.7,3,4,2022-09-29,2022-09-30,46
3167,9259,7,4024,75.6,0,3,2022-09-29,2022-09-30,7
3168,20200,39,9505,193.1,4,4,2022-09-29,2022-09-30,41
3169,20122,37,8165,183.9,9,4,2022-09-29,2022-09-30,37
3170,19370,26,8216,134.2,4,4,2022-09-29,2022-09-30,26
3171,21713,33,7726,152,2,4,2022-09-29,2022-09-30,38
3172,23091,28,8749,121.3,6,4,2022-09-29,2022-09-30,34
3173,25785,38,11781,147.4,4,4,2022-09-29,2022-09-30,42
3174,38465,39,14982,101.4,3,4,2022-09-29,2022-09-30,45
3175,53297,59,19751,110.7,8,4,2022-09-29,2022-09-30,65
3177,11305,13,4034,115,1,4,2022-09-29,2022-09-30,13
3178,33669,58,13832,172.3,9,4,2022-09-29,2022-09-30,70
3179,6019,5,2639,83.1,1,3,2022-09-29,2022-09-30,5
3180,7462,9,3013,120.6,1,4,2022-09-29,2022-09-30,12
3181,20267,27,9133,133.2,1,4,2022-09-29,2022-09-30,32
3182,23394,30,10387,128.2,4,4,2022-09-29,2022-09-30,36
3183,18491,13,8476,70.3,2,3,2022-09-29,2022-09-30,17
3184,15547,18,6395,115.8,5,4,2022-09-29,2022-09-30,21
3185,12932,16,5798,123.7,0,4,2022-09-29,2022-09-30,16
3186,23258,15,8961,64.5,2,3,2022-09-29,2022-09-30,17
3187,15997,16,7011,100,3,4,2022-09-29,2022-09-30,19
3188,18082,24,7462,132.7,9,4,2022-09-29,2022-09-30,25
3189,5894,3,2836,50.9,1,3,2022-09-29,2022-09-30,5
3190,10457,17,5186,162.6,4,4,2022-09-29,2022-09-30,17
3191,10242,7,4461,68.3,2,3,2022-09-29,2022-09-30,8
3192,22292,25,10304,112.1,5,4,2022-09-29,2022-09-30,33
3193,19505,21,7781,107.7,5,4,2022-09-29,2022-09-30,22
3194,12965,8,5499,61.7,1,3,2022-09-29,2022-09-30,9
3195,35867,55,15950,153.3,8,4,2022-09-29,2022-09-30,63
3196,25329,22,11025,86.9,0,3,2022-09-29,2022-09-30,27
3197,11547,17,4529,147.2,1,4,2022-09-29,2022-09-30,17
3198,16462,18,6926,109.3,1,4,2022-09-29,2022-09-30,25
3199,54299,66,22113,121.5,7,4,2022-09-29,2022-09-30,81
3200,5759,4,2233,69.5,0,3,2022-09-29,2022-09-30,5
3201,20713,15,9080,72.4,2,3,2022-09-29,2022-09-30,19
3202,2907,7,1154,240.8,0,5,2022-09-29,2022-09-30,7
3204,30642,33,13697,107.7,1,4,2022-09-29,2022-09-30,36
3205,10919,16,5052,146.5,1,4,2022-09-29,2022-09-30,17
3206,10366,7,4157,67.5,1,3,2022-09-29,2022-09-30,7
3207,16180,22,7483,136,3,4,2022-09-29,2022-09-30,26
3211,1319,0,470,0,0,0,2022-09-29,2022-09-30,0
3212,16650,41,8190,246.2,11,5,2022-09-29,2022-09-30,45
3213,4032,0,0,0,0,0,2022-09-29,2022-09-30,0
3214,23960,34,8846,141.9,4,4,2022-09-29,2022-09-30,40
3215,20615,31,8631,150.4,7,4,2022-09-29,2022-09-30,35
3216,56285,101,24873,179.4,27,4,2022-09-29,2022-09-30,124
3217,6607,54,10596,817.3,11,6,2022-09-29,2022-09-30,57
3218,13438,18,6369,133.9,2,4,2022-09-29,2022-09-30,21
3219,19719,28,7835,142,7,4,2022-09-29,2022-09-30,31
3220,16352,15,6928,91.7,3,3,2022-09-29,2022-09-30,17
3221,754,2,282,265.3,0,5,2022-09-29,2022-09-30,2
3222,14962,23,6608,153.7,2,4,2022-09-29,2022-09-30,26
3223,7401,20,2932,270.2,2,5,2022-09-29,2022-09-30,24
3224,14187,21,5985,148,4,4,2022-09-29,2022-09-30,23
3225,4058,10,1969,246.4,0,5,2022-09-29,2022-09-30,10
3226,14161,36,7285,254.2,7,5,2022-09-29,2022-09-30,41
3227,4821,2,2020,41.5,0,2,2022-09-29,2022-09-30,2
3228,17939,23,9788,128.2,3,4,2022-09-29,2022-09-30,29
3230,2548,0,1244,0,0,0,2022-09-29,2022-09-30,1
3231,1257,6,653,477.3,1,5,2022-09-29,2022-09-30,8
3232,1111,4,523,360,0,5,2022-09-29,2022-09-30,4
3233,2029,3,612,147.9,0,4,2022-09-29,2022-09-30,3
3234,179,0,0,0,0,0,2022-09-29,2022-09-30,0
3235,380,0,156,0,0,0,2022-09-29,2022-09-30,0
3236,230,0,60,0,0,0,2022-09-29,2022-09-30,0
3237,218,0,48,0,0,0,2022-09-29,2022-09-30,0
3238,219,0,59,0,0,0,2022-09-29,2022-09-30,0
3239,423,0,110,0,0,0,2022-09-29,2022-09-30,0
3240,2026,1,872,49.4,0,2,2022-09-29,2022-09-30,1
3241,2565,0,941,0,0,0,2022-09-29,2022-09-30,2
3242,828,0,254,0,0,0,2022-09-29,2022-09-30,0
3243,357,0,118,0,0,0,2022-09-29,2022-09-30,0
3249,3204,0,806,0,0,0,2022-09-29,2022-09-30,0
3250,12250,13,4224,106.1,3,4,2022-09-29,2022-09-30,15
3251,522,0,138,0,0,0,2022-09-29,2022-09-30,0
3254,307,1,126,325.7,0,5,2022-09-29,2022-09-30,1
3260,4768,5,1258,104.9,0,4,2022-09-29,2022-09-30,5
3264,2289,1,724,43.7,0,2,2022-09-29,2022-09-30,1
3265,2614,0,753,0,0,0,2022-09-29,2022-09-30,1
3266,3071,2,872,65.1,1,3,2022-09-29,2022-09-30,3
3267,245,0,49,0,0,0,2022-09-29,2022-09-30,0
3268,2601,4,709,153.8,0,4,2022-09-29,2022-09-30,4
3269,729,1,192,137.2,0,4,2022-09-29,2022-09-30,1
3270,251,2,79,796.8,0,6,2022-09-29,2022-09-30,2
3271,193,0,29,0,0,0,2022-09-29,2022-09-30,0
3272,1533,0,401,0,0,0,2022-09-29,2022-09-30,0
3273,146,0,25,0,0,0,2022-09-29,2022-09-30,0
3274,242,0,58,0,0,0,2022-09-29,2022-09-30,0
3275,426,0,182,0,0,0,2022-09-29,2022-09-30,0
3276,479,0,131,0,0,0,2022-09-29,2022-09-30,0
3277,1922,0,571,0,0,0,2022-09-29,2022-09-30,0
3278,315,0,105,0,0,0,2022-09-29,2022-09-30,0
3279,291,0,107,0,0,0,2022-09-29,2022-09-30,0
3280,31568,44,12408,139.4,2,4,2022-09-29,2022-09-30,51
3281,1702,1,684,58.8,0,3,2022-09-29,2022-09-30,1
3282,2363,5,921,211.6,0,5,2022-09-29,2022-09-30,5
3283,1361,1,441,73.5,0,3,2022-09-29,2022-09-30,2
3284,3437,3,1306,87.3,0,3,2022-09-29,2022-09-30,4
3285,1210,0,410,0,0,0,2022-09-29,2022-09-30,0
3286,564,1,129,177.3,0,4,2022-09-29,2022-09-30,1
3287,436,0,111,0,0,0,2022-09-29,2022-09-30,0
3289,757,1,196,132.1,0,4,2022-09-29,2022-09-30,1
3292,187,0,24,0,0,0,2022-09-29,2022-09-30,0
3293,302,0,55,0,0,0,2022-09-29,2022-09-30,0
3294,954,0,290,0,0,0,2022-09-29,2022-09-30,0
3300,10087,5,3635,49.6,0,2,2022-09-29,2022-09-30,7
3301,1212,0,382,0,0,0,2022-09-29,2022-09-30,0
3302,371,0,101,0,0,0,2022-09-29,2022-09-30,0
3303,338,0,63,0,0,0,2022-09-29,2022-09-30,0
3304,2725,4,667,146.8,0,4,2022-09-29,2022-09-30,3
3305,12815,25,4128,195.1,3,4,2022-09-29,2022-09-30,28
3309,126,0,28,0,0,0,2022-09-29,2022-09-30,0
3310,272,2,55,735.3,0,6,2022-09-29,2022-09-30,2
3311,1696,0,462,0,0,0,2022-09-29,2022-09-30,1
3312,1033,0,164,0,0,0,2022-09-29,2022-09-30,0
3314,525,0,166,0,0,0,2022-09-29,2022-09-30,0
3315,1629,0,428,0,0,0,2022-09-29,2022-09-30,0
3317,197,0,61,0,0,0,2022-09-29,2022-09-30,0
3318,1265,0,297,0,0,0,2022-09-29,2022-09-30,0
3319,345,0,65,0,0,0,2022-09-29,2022-09-30,0
3321,1519,0,668,0,0,0,2022-09-29,2022-09-30,1
3322,176,0,53,0,0,0,2022-09-29,2022-09-30,0
3323,88,0,20,0,0,0,2022-09-29,2022-09-30,0
3324,531,0,111,0,0,0,2022-09-29,2022-09-30,0
3325,480,0,92,0,0,0,2022-09-29,2022-09-30,0
3328,1720,9,903,523.3,0,6,2022-09-29,2022-09-30,13
3329,284,0,77,0,0,0,2022-09-29,2022-09-30,0
3330,222,0,49,0,0,0,2022-09-29,2022-09-30,0
3331,5996,6,2875,100.1,2,4,2022-09-29,2022-09-30,8
3332,1013,3,407,296.2,0,5,2022-09-29,2022-09-30,3
3333,827,3,244,362.8,0,5,2022-09-29,2022-09-30,4
3334,566,1,135,176.7,0,4,2022-09-29,2022-09-30,1
3335,5859,9,4730,153.6,0,4,2022-09-29,2022-09-30,13
3336,0,0,0,0,0,0,2022-09-29,2022-09-30,0
3337,36455,38,16799,104.2,7,4,2022-09-29,2022-09-30,47
3338,23419,48,16284,205,10,5,2022-09-29,2022-09-30,65
3340,21123,56,10007,265.1,8,5,2022-09-29,2022-09-30,70
3341,1666,2,597,120,0,4,2022-09-29,2022-09-30,2
3342,3440,6,1380,174.4,0,4,2022-09-29,2022-09-30,7
3345,1151,3,471,260.6,1,5,2022-09-29,2022-09-30,3
3350,59147,104,27837,175.8,18,4,2022-09-29,2022-09-30,124
3351,8169,6,3115,73.4,0,3,2022-09-29,2022-09-30,6
3352,16000,27,7112,168.8,6,4,2022-09-29,2022-09-30,30
3355,13016,18,4700,138.3,0,4,2022-09-29,2022-09-30,25
3356,16322,20,6484,122.5,4,4,2022-09-29,2022-09-30,24
3357,3714,4,1581,107.7,4,4,2022-09-29,2022-09-30,4
3360,765,1,230,130.7,0,4,2022-09-29,2022-09-30,1
3361,680,1,187,147.1,0,4,2022-09-29,2022-09-30,1
3363,3476,9,1126,258.9,1,5,2022-09-29,2022-09-30,9
3364,2149,6,660,279.2,0,5,2022-09-29,2022-09-30,7
3370,1782,3,548,168.4,0,4,2022-09-29,2022-09-30,3
3371,990,0,256,0,0,0,2022-09-29,2022-09-30,0
3373,2291,2,871,87.3,0,3,2022-09-29,2022-09-30,3
3374,399,1,138,250.6,0,5,2022-09-29,2022-09-30,1
3375,206,0,98,0,0,0,2022-09-29,2022-09-30,0
3377,9414,9,3185,95.6,2,3,2022-09-29,2022-09-30,11
3378,149,0,36,0,0,0,2022-09-29,2022-09-30,0
3379,801,2,143,249.7,0,5,2022-09-29,2022-09-30,2
3380,6033,12,2329,198.9,5,4,2022-09-29,2022-09-30,12
3381,1211,3,443,247.7,0,5,2022-09-29,2022-09-30,3
3384,547,0,187,0,0,0,2022-09-29,2022-09-30,0
3385,517,4,139,773.7,0,6,2022-09-29,2022-09-30,4
3387,315,0,79,0,0,0,2022-09-29,2022-09-30,0
3388,562,0,145,0,0,0,2022-09-29,2022-09-30,1
3390,914,2,274,218.8,0,5,2022-09-29,2022-09-30,2
3391,172,0,18,0,0,0,2022-09-29,2022-09-30,0
3392,581,2,156,344.2,0,5,2022-09-29,2022-09-30,2
3393,2684,3,826,111.8,1,4,2022-09-29,2022-09-30,3
3395,361,0,80,0,0,0,2022-09-29,2022-09-30,0
3396,738,0,167,0,0,0,2022-09-29,2022-09-30,0
3400,14541,16,5615,110,2,4,2022-09-29,2022-09-30,19
3401,4418,10,1486,226.3,0,5,2022-09-29,2022-09-30,13
3407,422,4,127,947.9,2,6,2022-09-29,2022-09-30,4
3409,937,1,235,106.7,0,4,2022-09-29,2022-09-30,1
3412,299,0,98,0,0,0,2022-09-29,2022-09-30,0
3413,220,0,33,0,0,0,2022-09-29,2022-09-30,0
3414,1824,2,450,109.6,0,4,2022-09-29,2022-09-30,2
3415,40,0,17,0,0,0,2022-09-29,2022-09-30,0
3418,2771,9,933,324.8,2,5,2022-09-29,2022-09-30,11
3419,806,0,195,0,0,0,2022-09-29,2022-09-30,0
3420,277,2,59,722,0,6,2022-09-29,2022-09-30,2
3423,480,1,104,208.3,0,5,2022-09-29,2022-09-30,2
3424,769,0,210,0,0,0,2022-09-29,2022-09-30,0
3427,2761,12,2529,434.6,1,5,2022-09-29,2022-09-30,12
3428,680,0,244,0,0,0,2022-09-29,2022-09-30,0
3429,36296,47,15847,129.5,8,4,2022-09-29,2022-09-30,52
3430,322,0,80,0,0,0,2022-09-29,2022-09-30,0
3431,3945,6,1667,152.1,0,4,2022-09-29,2022-09-30,8
3432,196,0,47,0,0,0,2022-09-29,2022-09-30,0
3433,216,0,83,0,0,0,2022-09-29,2022-09-30,0
3434,5070,6,2124,118.3,2,4,2022-09-29,2022-09-30,6
3435,2878,3,1088,104.2,0,4,2022-09-29,2022-09-30,3
3437,10445,20,4384,191.5,4,4,2022-09-29,2022-09-30,22
3438,2386,2,1061,83.8,1,3,2022-09-29,2022-09-30,2
3440,2040,4,774,196.1,0,4,2022-09-29,2022-09-30,5
3441,1337,1,492,74.8,1,3,2022-09-29,2022-09-30,1
3442,7463,16,3168,214.4,2,5,2022-09-29,2022-09-30,15
3444,9197,21,3373,228.3,1,5,2022-09-29,2022-09-30,31
3446,1028,3,368,291.8,1,5,2022-09-29,2022-09-30,3
3447,448,1,158,223.2,0,5,2022-09-29,2022-09-30,1
3448,878,2,268,227.8,1,5,2022-09-29,2022-09-30,2
3450,6838,6,2627,87.7,1,3,2022-09-29,2022-09-30,7
3451,5654,4,2024,70.7,0,3,2022-09-29,2022-09-30,7
3453,1725,3,693,173.9,3,4,2022-09-29,2022-09-30,4
3458,1947,4,754,205.4,1,5,2022-09-29,2022-09-30,5
3460,2566,2,779,77.9,1,3,2022-09-29,2022-09-30,3
3461,4150,5,1284,120.5,2,4,2022-09-29,2022-09-30,6
3462,1173,1,393,85.3,0,3,2022-09-29,2022-09-30,1
3463,2454,4,652,163,1,4,2022-09-29,2022-09-30,4
3464,1118,1,413,89.4,0,3,2022-09-29,2022-09-30,1
3465,9770,6,2988,61.4,0,3,2022-09-29,2022-09-30,7
3467,1196,0,324,0,0,0,2022-09-29,2022-09-30,0
3468,284,0,50,0,0,0,2022-09-29,2022-09-30,0
3469,278,0,73,0,0,0,2022-09-29,2022-09-30,0
3472,1482,1,323,67.5,0,3,2022-09-29,2022-09-30,1
3475,348,1,77,287.4,0,5,2022-09-29,2022-09-30,1
3477,824,0,187,0,0,0,2022-09-29,2022-09-30,0
3478,2457,5,682,203.5,0,5,2022-09-29,2022-09-30,5
3480,1862,4,499,214.8,3,5,2022-09-29,2022-09-30,5
3482,169,0,26,0,0,0,2022-09-29,2022-09-30,0
3483,888,1,192,112.6,0,4,2022-09-29,2022-09-30,1
3485,302,0,63,0,0,0,2022-09-29,2022-09-30,0
3487,96,0,19,0,0,0,2022-09-29,2022-09-30,0
3488,110,0,26,0,0,0,2022-09-29,2022-09-30,0
3489,53,0,15,0,0,0,2022-09-29,2022-09-30,0
3490,1290,0,316,0,0,0,2022-09-29,2022-09-30,0
3491,133,0,19,0,0,0,2022-09-29,2022-09-30,0
3494,661,0,153,0,0,0,2022-09-29,2022-09-30,0
3496,6224,7,2153,112.5,1,4,2022-09-29,2022-09-30,11
3498,5324,4,2085,75.1,0,3,2022-09-29,2022-09-30,6
3500,32738,52,13738,158.8,5,4,2022-09-29,2022-09-30,60
3501,1939,0,838,0,0,0,2022-09-29,2022-09-30,1
3505,4829,2,1682,41.4,1,2,2022-09-29,2022-09-30,2
3506,37,0,8,0,0,0,2022-09-29,2022-09-30,0
3507,157,0,44,0,0,0,2022-09-29,2022-09-30,0
3509,231,0,55,0,0,0,2022-09-29,2022-09-30,0
3512,371,0,99,0,0,0,2022-09-29,2022-09-30,0
3515,1940,8,1068,412.4,0,5,2022-09-29,2022-09-30,9
3516,694,0,223,0,0,0,2022-09-29,2022-09-30,0
3517,1416,7,406,494.4,0,5,2022-09-29,2022-09-30,7
3518,1307,0,292,0,0,0,2022-09-29,2022-09-30,0
3520,179,0,32,0,0,0,2022-09-29,2022-09-30,0
3521,660,0,259,0,0,0,2022-09-29,2022-09-30,1
3522,334,0,80,0,0,0,2022-09-29,2022-09-30,0
3523,3619,15,1030,414.5,1,5,2022-09-29,2022-09-30,34
3525,1302,7,330,537.6,1,6,2022-09-29,2022-09-30,7
3527,785,3,174,382.2,0,5,2022-09-29,2022-09-30,3
3529,120,0,23,0,0,0,2022-09-29,2022-09-30,0
3530,125,0,20,0,0,0,2022-09-29,2022-09-30,0
3531,191,0,62,0,0,0,2022-09-29,2022-09-30,0
3533,779,2,163,256.7,1,5,2022-09-29,2022-09-30,2
3537,1042,0,246,0,0,0,2022-09-29,2022-09-30,0
3540,286,0,65,0,0,0,2022-09-29,2022-09-30,1
3542,155,0,29,0,0,0,2022-09-29,2022-09-30,0
3544,249,4,63,1606.4,1,7,2022-09-29,2022-09-30,4
3546,403,0,104,0,0,0,2022-09-29,2022-09-30,0
3549,3527,2,1205,56.7,1,3,2022-09-29,2022-09-30,3
3550,40341,64,16181,158.6,11,4,2022-09-29,2022-09-30,85
3551,29564,74,14574,250.3,13,5,2022-09-29,2022-09-30,81
3555,19688,37,7730,187.9,6,4,2022-09-29,2022-09-30,41
3556,13087,25,5362,191,1,4,2022-09-29,2022-09-30,25
3557,785,1,283,127.4,1,4,2022-09-29,2022-09-30,1
3558,916,0,253,0,0,0,2022-09-29,2022-09-30,0
3559,545,0,103,0,0,0,2022-09-29,2022-09-30,0
3561,4434,5,1240,112.8,1,4,2022-09-29,2022-09-30,5
