LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Stonnington (C),VIC203,117768,773,32873,656.4,151,6,Stonnington,01/06/2022,2022-06-02
Strathbogie (S),VIC110,10781,76,2208,704.9,13,6,Strathbogie,01/06/2022,2022-06-02
Surf Coast (S),VIC225,33456,320,10702,956.5,71,6,Surf Coast,01/06/2022,2022-06-02
Swan Hill (RC),VIC180,20649,113,5029,547.2,15,6,Swan Hill,01/06/2022,2022-06-02
Towong (S),VIC187,6040,42,1086,695.4,8,6,Towong,01/06/2022,2022-06-02
Unincorporated Vic,,,4,138,0,1,0,,01/06/2022,2022-06-02
Unknown,,,132,7693,0,15,0,,01/06/2022,2022-06-02
Wangaratta (RC),VIC186,29187,273,7252,935.3,47,6,Wangaratta,01/06/2022,2022-06-02
Warrnambool (C),VIC179,35181,266,9512,756.1,49,6,Warrnambool,01/06/2022,2022-06-02
Wellington (S),VIC218,44380,493,10243,1110.9,101,7,Wellington,01/06/2022,2022-06-02
West Wimmera (S),VIC232,3841,32,578,833.1,11,6,West Wimmera,01/06/2022,2022-06-02
Whitehorse (C),VIC196,178739,1732,44818,969,295,6,Whitehorse,01/06/2022,2022-06-02
Whittlesea (C),VIC197,230238,1591,74156,691,286,6,Whittlesea,01/06/2022,2022-06-02
Wodonga (C),VIC192,42083,464,11938,1102.6,68,7,Wodonga,01/06/2022,2022-06-02
Wyndham (C),VIC221,270487,2293,88670,847.7,435,6,Wyndham,01/06/2022,2022-06-02
Yarra (C),VIC202,101495,825,32182,812.8,149,6,Yarra,01/06/2022,2022-06-02
Yarra Ranges (S),VIC206,159462,1453,42801,911.2,243,6,Yarra Ranges,01/06/2022,2022-06-02
Yarriambiack (S),VIC200,6639,56,1088,843.5,7,6,Yarriambiack,01/06/2022,2022-06-02
