LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Monash (C),VIC210,202847,2357,49768,1162,331,7,Monash,21/05/2022,2022-05-22
Moonee Valley (C),VIC121,130294,1390,38002,1066.8,155,7,Moonee Valley,21/05/2022,2022-05-22
Moorabool (S),VIC236,35049,576,9593,1643.4,73,7,Moorabool,21/05/2022,2022-05-22
Moreland (C),VIC131,185767,2027,56472,1091.2,229,7,Moreland,21/05/2022,2022-05-22
Mornington Peninsula (S),VIC204,167636,1843,43283,1099.4,241,7,Mornington Peninsula,21/05/2022,2022-05-22
Mount Alexander (S),VIC105,19754,228,4012,1154.2,27,7,Mount Alexander,21/05/2022,2022-05-22
Moyne (S),VIC229,16953,287,3470,1692.9,36,7,Moyne,21/05/2022,2022-05-22
Murrindindi (S),VIC250,14570,110,2661,755,26,6,Murrindindi,21/05/2022,2022-05-22
Nillumbik (S),VIC216,65094,912,17555,1401.1,111,7,Nillumbik,21/05/2022,2022-05-22
Northern Grampians (S),VIC166,11402,113,2318,991.1,15,6,Northern Grampians,21/05/2022,2022-05-22
Overseas,,,2,89,0,0,0,,21/05/2022,2022-05-22
Overseas Traveller,,,0,621,0,0,0,,21/05/2022,2022-05-22
Port Phillip (C),VIC208,115601,983,32594,850.3,133,6,Port Phillip,21/05/2022,2022-05-22
Pyrenees (S),VIC217,7472,108,1357,1445.4,14,7,Pyrenees,21/05/2022,2022-05-22
Queenscliffe (B),VIC238,2940,21,722,714.3,2,6,Queenscliffe,21/05/2022,2022-05-22
South Gippsland (S),VIC178,29914,324,5890,1083.1,52,7,South Gippsland,21/05/2022,2022-05-22
Southern Grampians (S),VIC233,16100,207,3241,1285.7,20,7,Southern Grampians,21/05/2022,2022-05-22
Stonnington (C),VIC203,117768,978,31431,830.4,140,6,Stonnington,21/05/2022,2022-05-22
Strathbogie (S),VIC110,10781,139,2046,1289.3,18,7,Strathbogie,21/05/2022,2022-05-22
Surf Coast (S),VIC225,33456,386,10078,1153.8,50,7,Surf Coast,21/05/2022,2022-05-22
Swan Hill (RC),VIC180,20649,173,4799,837.8,20,6,Swan Hill,21/05/2022,2022-05-22
Towong (S),VIC187,6040,106,990,1755,14,7,Towong,21/05/2022,2022-05-22
Unincorporated Vic,,,6,128,0,2,0,,21/05/2022,2022-05-22
Unknown,,,187,7414,0,20,0,,21/05/2022,2022-05-22
Wangaratta (RC),VIC186,29187,406,6677,1391,59,7,Wangaratta,21/05/2022,2022-05-22
Warrnambool (C),VIC179,35181,483,8922,1372.9,35,7,Warrnambool,21/05/2022,2022-05-22
Wellington (S),VIC218,44380,614,9298,1383.5,94,7,Wellington,21/05/2022,2022-05-22
West Wimmera (S),VIC232,3841,62,519,1614.2,16,7,West Wimmera,21/05/2022,2022-05-22
Whitehorse (C),VIC196,178739,2138,41636,1196.2,284,7,Whitehorse,21/05/2022,2022-05-22
Whittlesea (C),VIC197,230238,2195,70965,953.4,262,6,Whittlesea,21/05/2022,2022-05-22
Wodonga (C),VIC192,42083,683,10988,1623,79,7,Wodonga,21/05/2022,2022-05-22
Wyndham (C),VIC221,270487,3396,84204,1255.5,415,7,Wyndham,21/05/2022,2022-05-22
Yarra (C),VIC202,101495,1071,30502,1055.2,125,7,Yarra,21/05/2022,2022-05-22
Yarra Ranges (S),VIC206,159462,1862,40058,1167.7,240,7,Yarra Ranges,21/05/2022,2022-05-22
Yarriambiack (S),VIC200,6639,68,984,1024.3,10,7,Yarriambiack,21/05/2022,2022-05-22
