LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Unincorporated Vic,,,6,126,0,0,0,,20/05/2022,2022-05-21
Unknown,,,210,7377,0,28,0,,20/05/2022,2022-05-21
Wangaratta (RC),VIC186,29187,411,6619,1408.2,56,7,Wangaratta,20/05/2022,2022-05-21
Warrnambool (C),VIC179,35181,542,8887,1540.6,86,7,Warrnambool,20/05/2022,2022-05-21
Wellington (S),VIC218,44380,587,9204,1322.7,97,7,Wellington,20/05/2022,2022-05-21
West Wimmera (S),VIC232,3841,52,503,1353.8,5,7,West Wimmera,20/05/2022,2022-05-21
Whitehorse (C),VIC196,178739,2153,41354,1204.5,344,7,Whitehorse,20/05/2022,2022-05-21
Whittlesea (C),VIC197,230238,2271,70705,986.4,344,6,Whittlesea,20/05/2022,2022-05-21
Wodonga (C),VIC192,42083,688,10909,1634.9,104,7,Wodonga,20/05/2022,2022-05-21
Wyndham (C),VIC221,270487,3473,83795,1284,511,7,Wyndham,20/05/2022,2022-05-21
Yarra (C),VIC202,101495,1084,30382,1068,193,7,Yarra,20/05/2022,2022-05-21
Yarra Ranges (S),VIC206,159462,1891,39819,1185.9,303,7,Yarra Ranges,20/05/2022,2022-05-21
Yarriambiack (S),VIC200,6639,67,974,1009.2,16,7,Yarriambiack,20/05/2022,2022-05-21
