LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Greater Shepparton (C),VIC93,66498,407,18586,612,65,6,Greater Shepparton,09/06/2022,2022-06-10
Hepburn (S),VIC94,15975,118,3431,738.7,22,6,Hepburn,09/06/2022,2022-06-10
Hindmarsh (S),VIC152,5588,50,1200,894.8,4,6,Hindmarsh,09/06/2022,2022-06-10
Hobsons Bay (C),VIC235,97751,766,28508,783.6,106,6,Hobsons Bay,09/06/2022,2022-06-10
Horsham (RC),VIC153,19921,197,5112,988.9,37,6,Horsham,09/06/2022,2022-06-10
Hume (C),VIC198,233471,1236,80633,529.4,194,6,Hume,09/06/2022,2022-06-10
Indigo (S),VIC191,16701,159,4011,952,29,6,Indigo,09/06/2022,2022-06-10
Interstate,,,99,5247,0,41,0,,09/06/2022,2022-06-10
Kingston (C),VIC226,165782,1150,49789,693.7,196,6,Kingston,09/06/2022,2022-06-10
Knox (C),VIC209,164538,1324,46734,804.7,217,6,Knox,09/06/2022,2022-06-10
Latrobe (C),VIC219,75561,590,21136,780.8,89,6,Latrobe,09/06/2022,2022-06-10
Loddon (S),VIC185,7504,47,1320,626.3,9,6,Loddon,09/06/2022,2022-06-10
Macedon Ranges (S),VIC228,50231,369,13539,734.6,46,6,Macedon Ranges,09/06/2022,2022-06-10
Manningham (C),VIC195,127573,1080,35363,846.6,178,6,Manningham,09/06/2022,2022-06-10
Mansfield (S),VIC244,9176,80,2442,871.8,10,6,Mansfield,09/06/2022,2022-06-10
Maribyrnong (C),VIC234,93448,736,30448,787.6,114,6,Maribyrnong,09/06/2022,2022-06-10
Maroondah (C),VIC207,118558,1051,33791,886.5,182,6,Maroondah,09/06/2022,2022-06-10
Melbourne (C),VIC132,178955,1119,55354,625.3,185,6,Melbourne,09/06/2022,2022-06-10
Melton (C),VIC237,164895,1230,62862,745.9,251,6,Melton,09/06/2022,2022-06-10
Mildura (RC),VIC222,55777,301,15228,539.6,46,6,Mildura,09/06/2022,2022-06-10
Mitchell (S),VIC211,46082,356,13796,772.5,45,6,Mitchell,09/06/2022,2022-06-10
Moira (S),VIC190,29925,211,7380,705.1,28,6,Moira,09/06/2022,2022-06-10
Monash (C),VIC210,202847,1576,55112,776.9,245,6,Monash,09/06/2022,2022-06-10
Moonee Valley (C),VIC121,130294,894,41093,686.1,138,6,Moonee Valley,09/06/2022,2022-06-10
Moorabool (S),VIC236,35049,276,10605,787.5,52,6,Moorabool,09/06/2022,2022-06-10
Moreland (C),VIC131,185767,1257,60945,676.7,207,6,Moreland,09/06/2022,2022-06-10
Mornington Peninsula (S),VIC204,167636,949,47046,566.1,162,6,Mornington Peninsula,09/06/2022,2022-06-10
Mount Alexander (S),VIC105,19754,147,4542,744.2,26,6,Mount Alexander,09/06/2022,2022-06-10
Moyne (S),VIC229,16953,133,3849,784.5,19,6,Moyne,09/06/2022,2022-06-10
Murrindindi (S),VIC250,14570,78,3017,535.3,15,6,Murrindindi,09/06/2022,2022-06-10
Nillumbik (S),VIC216,65094,567,19487,871,81,6,Nillumbik,09/06/2022,2022-06-10
Northern Grampians (S),VIC166,11402,101,2580,885.8,17,6,Northern Grampians,09/06/2022,2022-06-10
Overseas,,,4,112,0,0,0,,09/06/2022,2022-06-10
Overseas Traveller,,,0,621,0,0,0,,09/06/2022,2022-06-10
Port Phillip (C),VIC208,115601,858,35261,742.2,146,6,Port Phillip,09/06/2022,2022-06-10
Pyrenees (S),VIC217,7472,77,1576,1030.5,11,7,Pyrenees,09/06/2022,2022-06-10
Queenscliffe (B),VIC238,2940,26,789,884.4,3,6,Queenscliffe,09/06/2022,2022-06-10
South Gippsland (S),VIC178,29914,211,6670,705.4,42,6,South Gippsland,09/06/2022,2022-06-10
Southern Grampians (S),VIC233,16100,166,3791,1031.1,20,7,Southern Grampians,09/06/2022,2022-06-10
Stonnington (C),VIC203,117768,685,33716,581.7,97,6,Stonnington,09/06/2022,2022-06-10
Strathbogie (S),VIC110,10781,40,2265,371,7,5,Strathbogie,09/06/2022,2022-06-10
Surf Coast (S),VIC225,33456,398,11163,1189.6,78,7,Surf Coast,09/06/2022,2022-06-10
Swan Hill (RC),VIC180,20649,103,5154,498.8,12,5,Swan Hill,09/06/2022,2022-06-10
Towong (S),VIC187,6040,41,1133,678.8,7,6,Towong,09/06/2022,2022-06-10
Unincorporated Vic,,,14,156,0,2,0,,09/06/2022,2022-06-10
Unknown,,,156,7928,0,19,0,,09/06/2022,2022-06-10
Wangaratta (RC),VIC186,29187,267,7558,914.8,45,6,Wangaratta,09/06/2022,2022-06-10
Warrnambool (C),VIC179,35181,195,9746,554.3,45,6,Warrnambool,09/06/2022,2022-06-10
Wellington (S),VIC218,44380,467,10798,1052.3,58,7,Wellington,09/06/2022,2022-06-10
West Wimmera (S),VIC232,3841,26,614,676.9,7,6,West Wimmera,09/06/2022,2022-06-10
Whitehorse (C),VIC196,178739,1519,46644,849.8,281,6,Whitehorse,09/06/2022,2022-06-10
Whittlesea (C),VIC197,230238,1510,75954,655.8,224,6,Whittlesea,09/06/2022,2022-06-10
Wodonga (C),VIC192,42083,442,12476,1050.3,63,7,Wodonga,09/06/2022,2022-06-10
Wyndham (C),VIC221,270487,1913,90911,707.2,322,6,Wyndham,09/06/2022,2022-06-10
Yarra (C),VIC202,101495,779,33112,767.5,105,6,Yarra,09/06/2022,2022-06-10
Yarra Ranges (S),VIC206,159462,1320,44457,827.8,210,6,Yarra Ranges,09/06/2022,2022-06-10
Yarriambiack (S),VIC200,6639,100,1202,1506.3,19,7,Yarriambiack,09/06/2022,2022-06-10
