LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Monash (C),VIC210,202847,1282,58089,632,211,6,Monash,25/06/2022,2022-06-26
Moonee Valley (C),VIC121,130294,822,42955,630.9,113,6,Moonee Valley,25/06/2022,2022-06-26
Moorabool (S),VIC236,35049,186,11037,530.7,19,6,Moorabool,25/06/2022,2022-06-26
Moreland (C),VIC131,185767,1322,63880,711.6,181,6,Moreland,25/06/2022,2022-06-26
Mornington Peninsula (S),VIC204,167636,1080,49490,644.3,149,6,Mornington Peninsula,25/06/2022,2022-06-26
Mount Alexander (S),VIC105,19754,142,4850,718.8,15,6,Mount Alexander,25/06/2022,2022-06-26
Moyne (S),VIC229,16953,84,4118,495.5,13,5,Moyne,25/06/2022,2022-06-26
Murrindindi (S),VIC250,14570,72,3215,494.2,9,5,Murrindindi,25/06/2022,2022-06-26
Nillumbik (S),VIC216,65094,399,20624,613,48,6,Nillumbik,25/06/2022,2022-06-26
Northern Grampians (S),VIC166,11402,54,2705,473.6,11,5,Northern Grampians,25/06/2022,2022-06-26
Overseas,,,2,120,0,2,0,,25/06/2022,2022-06-26
Overseas Traveller,,,0,621,0,0,0,,25/06/2022,2022-06-26
Port Phillip (C),VIC208,115601,760,37082,657.4,88,6,Port Phillip,25/06/2022,2022-06-26
Pyrenees (S),VIC217,7472,32,1659,428.3,1,5,Pyrenees,25/06/2022,2022-06-26
Queenscliffe (B),VIC238,2940,28,849,952.4,5,6,Queenscliffe,25/06/2022,2022-06-26
South Gippsland (S),VIC178,29914,171,7069,571.6,17,6,South Gippsland,25/06/2022,2022-06-26
Southern Grampians (S),VIC233,16100,80,4013,496.9,14,5,Southern Grampians,25/06/2022,2022-06-26
Stonnington (C),VIC203,117768,633,35300,537.5,79,6,Stonnington,25/06/2022,2022-06-26
Strathbogie (S),VIC110,10781,29,2369,269,4,5,Strathbogie,25/06/2022,2022-06-26
Surf Coast (S),VIC225,33456,322,11917,962.5,47,6,Surf Coast,25/06/2022,2022-06-26
Swan Hill (RC),VIC180,20649,76,5345,368.1,5,5,Swan Hill,25/06/2022,2022-06-26
Towong (S),VIC187,6040,21,1205,347.7,0,5,Towong,25/06/2022,2022-06-26
Unincorporated Vic,,,36,225,0,3,0,,25/06/2022,2022-06-26
Unknown,,,117,8146,0,13,0,,25/06/2022,2022-06-26
Wangaratta (RC),VIC186,29187,153,8013,524.2,17,6,Wangaratta,25/06/2022,2022-06-26
Warrnambool (C),VIC179,35181,181,10208,514.5,25,6,Warrnambool,25/06/2022,2022-06-26
Wellington (S),VIC218,44380,304,11656,685,34,6,Wellington,25/06/2022,2022-06-26
West Wimmera (S),VIC232,3841,22,644,572.8,0,6,West Wimmera,25/06/2022,2022-06-26
Whitehorse (C),VIC196,178739,1388,50054,776.6,215,6,Whitehorse,25/06/2022,2022-06-26
Whittlesea (C),VIC197,230238,1318,79211,572.5,174,6,Whittlesea,25/06/2022,2022-06-26
Wodonga (C),VIC192,42083,247,13216,586.9,36,6,Wodonga,25/06/2022,2022-06-26
Wyndham (C),VIC221,270487,1677,94811,620,231,6,Wyndham,25/06/2022,2022-06-26
Yarra (C),VIC202,101495,757,34825,745.8,104,6,Yarra,25/06/2022,2022-06-26
Yarra Ranges (S),VIC206,159462,1157,47233,725.6,181,6,Yarra Ranges,25/06/2022,2022-06-26
Yarriambiack (S),VIC200,6639,43,1292,647.7,2,6,Yarriambiack,25/06/2022,2022-06-26
