LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Stonnington (C),VIC203,117768,638,34875,541.7,114,6,Stonnington,21/06/2022,2022-06-22
Strathbogie (S),VIC110,10781,46,2353,426.7,8,5,Strathbogie,21/06/2022,2022-06-22
Surf Coast (S),VIC225,33456,277,11685,828,73,6,Surf Coast,21/06/2022,2022-06-22
Swan Hill (RC),VIC180,20649,83,5292,402,11,5,Swan Hill,21/06/2022,2022-06-22
Towong (S),VIC187,6040,34,1197,562.9,10,6,Towong,21/06/2022,2022-06-22
Unincorporated Vic,,,32,202,0,6,0,,21/06/2022,2022-06-22
Unknown,,,103,8058,0,10,0,,21/06/2022,2022-06-22
Wangaratta (RC),VIC186,29187,149,7915,510.5,25,6,Wangaratta,21/06/2022,2022-06-22
Warrnambool (C),VIC179,35181,190,10075,540.1,43,6,Warrnambool,21/06/2022,2022-06-22
Wellington (S),VIC218,44380,310,11480,698.5,53,6,Wellington,21/06/2022,2022-06-22
West Wimmera (S),VIC232,3841,13,630,338.5,7,5,West Wimmera,21/06/2022,2022-06-22
Whitehorse (C),VIC196,178739,1312,49127,734,217,6,Whitehorse,21/06/2022,2022-06-22
Whittlesea (C),VIC197,230238,1388,78394,602.9,229,6,Whittlesea,21/06/2022,2022-06-22
Wodonga (C),VIC192,42083,330,13063,784.2,48,6,Wodonga,21/06/2022,2022-06-22
Wyndham (C),VIC221,270487,1638,93765,605.6,317,6,Wyndham,21/06/2022,2022-06-22
Yarra (C),VIC202,101495,693,34351,682.8,146,6,Yarra,21/06/2022,2022-06-22
Yarra Ranges (S),VIC206,159462,1068,46485,669.8,192,6,Yarra Ranges,21/06/2022,2022-06-22
Yarriambiack (S),VIC200,6639,42,1265,632.6,9,6,Yarriambiack,21/06/2022,2022-06-22
