LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Melton (C),VIC237,164895,883,64224,535.5,144,6,Melton,20/06/2022,2022-06-21
Mildura (RC),VIC222,55777,313,15749,561.2,66,6,Mildura,20/06/2022,2022-06-21
Mitchell (S),VIC211,46082,279,14220,605.4,39,6,Mitchell,20/06/2022,2022-06-21
Moira (S),VIC190,29925,131,7574,437.8,21,5,Moira,20/06/2022,2022-06-21
Monash (C),VIC210,202847,1213,57016,598,208,6,Monash,20/06/2022,2022-06-21
Moonee Valley (C),VIC121,130294,745,42270,571.8,135,6,Moonee Valley,20/06/2022,2022-06-21
Moorabool (S),VIC236,35049,193,10889,550.7,39,6,Moorabool,20/06/2022,2022-06-21
Moreland (C),VIC131,185767,1149,62753,618.5,205,6,Moreland,20/06/2022,2022-06-21
Mornington Peninsula (S),VIC204,167636,970,48595,578.6,190,6,Mornington Peninsula,20/06/2022,2022-06-21
Mount Alexander (S),VIC105,19754,131,4728,663.2,20,6,Mount Alexander,20/06/2022,2022-06-21
Moyne (S),VIC229,16953,116,4036,684.2,10,6,Moyne,20/06/2022,2022-06-21
Murrindindi (S),VIC250,14570,91,3162,624.6,12,6,Murrindindi,20/06/2022,2022-06-21
Nillumbik (S),VIC216,65094,494,20294,758.9,74,6,Nillumbik,20/06/2022,2022-06-21
Northern Grampians (S),VIC166,11402,46,2662,403.4,7,5,Northern Grampians,20/06/2022,2022-06-21
Overseas,,,1,120,0,0,0,,20/06/2022,2022-06-21
Overseas Traveller,,,0,621,0,0,0,,20/06/2022,2022-06-21
Port Phillip (C),VIC208,115601,760,36465,657.4,143,6,Port Phillip,20/06/2022,2022-06-21
Pyrenees (S),VIC217,7472,36,1636,481.8,4,5,Pyrenees,20/06/2022,2022-06-21
Queenscliffe (B),VIC238,2940,17,817,578.2,2,6,Queenscliffe,20/06/2022,2022-06-21
South Gippsland (S),VIC178,29914,148,6918,494.8,26,5,South Gippsland,20/06/2022,2022-06-21
Southern Grampians (S),VIC233,16100,94,3939,583.9,9,6,Southern Grampians,20/06/2022,2022-06-21
Stonnington (C),VIC203,117768,650,34757,551.9,112,6,Stonnington,20/06/2022,2022-06-21
Strathbogie (S),VIC110,10781,51,2345,473.1,6,5,Strathbogie,20/06/2022,2022-06-21
Surf Coast (S),VIC225,33456,255,11613,762.2,45,6,Surf Coast,20/06/2022,2022-06-21
Swan Hill (RC),VIC180,20649,87,5281,421.3,20,5,Swan Hill,20/06/2022,2022-06-21
Towong (S),VIC187,6040,28,1187,463.6,4,5,Towong,20/06/2022,2022-06-21
Unincorporated Vic,,,27,196,0,4,0,,20/06/2022,2022-06-21
Unknown,,,98,8030,0,10,0,,20/06/2022,2022-06-21
Wangaratta (RC),VIC186,29187,154,7890,527.6,33,6,Wangaratta,20/06/2022,2022-06-21
Warrnambool (C),VIC179,35181,205,10034,582.7,24,6,Warrnambool,20/06/2022,2022-06-21
Wellington (S),VIC218,44380,319,11431,718.8,61,6,Wellington,20/06/2022,2022-06-21
West Wimmera (S),VIC232,3841,6,623,156.2,1,4,West Wimmera,20/06/2022,2022-06-21
Whitehorse (C),VIC196,178739,1354,48909,757.5,257,6,Whitehorse,20/06/2022,2022-06-21
Whittlesea (C),VIC197,230238,1419,78168,616.3,250,6,Whittlesea,20/06/2022,2022-06-21
Wodonga (C),VIC192,42083,342,13015,812.7,52,6,Wodonga,20/06/2022,2022-06-21
Wyndham (C),VIC221,270487,1610,93455,595.2,308,6,Wyndham,20/06/2022,2022-06-21
Yarra (C),VIC202,101495,691,34210,680.8,124,6,Yarra,20/06/2022,2022-06-21
Yarra Ranges (S),VIC206,159462,1102,46295,691.1,202,6,Yarra Ranges,20/06/2022,2022-06-21
Yarriambiack (S),VIC200,6639,42,1256,632.6,9,6,Yarriambiack,20/06/2022,2022-06-21
