LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Manningham (C),VIC195,127573,857,36574,671.8,123,6,Manningham,18/06/2022,2022-06-19
Mansfield (S),VIC244,9176,57,2533,621.2,3,6,Mansfield,18/06/2022,2022-06-19
Maribyrnong (C),VIC234,93448,616,31278,659.2,83,6,Maribyrnong,18/06/2022,2022-06-19
Maroondah (C),VIC207,118558,888,35025,749,148,6,Maroondah,18/06/2022,2022-06-19
Melbourne (C),VIC132,178955,1034,56641,577.8,137,6,Melbourne,18/06/2022,2022-06-19
Melton (C),VIC237,164895,912,63981,553.1,121,6,Melton,18/06/2022,2022-06-19
Mildura (RC),VIC222,55777,289,15635,518.1,45,6,Mildura,18/06/2022,2022-06-19
Mitchell (S),VIC211,46082,287,14145,622.8,30,6,Mitchell,18/06/2022,2022-06-19
Moira (S),VIC190,29925,124,7533,414.4,8,5,Moira,18/06/2022,2022-06-19
Monash (C),VIC210,202847,1167,56629,575.3,169,6,Monash,18/06/2022,2022-06-19
Moonee Valley (C),VIC121,130294,724,42028,555.7,97,6,Moonee Valley,18/06/2022,2022-06-19
Moorabool (S),VIC236,35049,190,10825,542.1,29,6,Moorabool,18/06/2022,2022-06-19
Moreland (C),VIC131,185767,1095,62400,589.4,136,6,Moreland,18/06/2022,2022-06-19
Mornington Peninsula (S),VIC204,167636,943,48281,562.5,121,6,Mornington Peninsula,18/06/2022,2022-06-19
Mount Alexander (S),VIC105,19754,130,4696,658.1,12,6,Mount Alexander,18/06/2022,2022-06-19
Moyne (S),VIC229,16953,129,4010,760.9,13,6,Moyne,18/06/2022,2022-06-19
Murrindindi (S),VIC250,14570,70,3124,480.4,15,5,Murrindindi,18/06/2022,2022-06-19
Nillumbik (S),VIC216,65094,522,20175,801.9,69,6,Nillumbik,18/06/2022,2022-06-19
Northern Grampians (S),VIC166,11402,52,2652,456.1,4,5,Northern Grampians,18/06/2022,2022-06-19
Overseas,,,7,122,0,3,0,,18/06/2022,2022-06-19
Overseas Traveller,,,0,621,0,0,0,,18/06/2022,2022-06-19
Port Phillip (C),VIC208,115601,717,36214,620.2,87,6,Port Phillip,18/06/2022,2022-06-19
Pyrenees (S),VIC217,7472,45,1626,602.2,4,6,Pyrenees,18/06/2022,2022-06-19
Queenscliffe (B),VIC238,2940,18,812,612.2,1,6,Queenscliffe,18/06/2022,2022-06-19
South Gippsland (S),VIC178,29914,155,6869,518.2,24,6,South Gippsland,18/06/2022,2022-06-19
Southern Grampians (S),VIC233,16100,104,3914,646,14,6,Southern Grampians,18/06/2022,2022-06-19
Stonnington (C),VIC203,117768,626,34554,531.6,79,6,Stonnington,18/06/2022,2022-06-19
Strathbogie (S),VIC110,10781,54,2335,500.9,3,6,Strathbogie,18/06/2022,2022-06-19
Surf Coast (S),VIC225,33456,274,11544,819,38,6,Surf Coast,18/06/2022,2022-06-19
Swan Hill (RC),VIC180,20649,87,5253,421.3,10,5,Swan Hill,18/06/2022,2022-06-19
Towong (S),VIC187,6040,32,1182,529.8,5,6,Towong,18/06/2022,2022-06-19
Unincorporated Vic,,,25,184,0,9,0,,18/06/2022,2022-06-19
Unknown,,,133,8046,0,27,0,,18/06/2022,2022-06-19
Wangaratta (RC),VIC186,29187,180,7834,616.7,8,6,Wangaratta,18/06/2022,2022-06-19
Warrnambool (C),VIC179,35181,199,9988,565.6,29,6,Warrnambool,18/06/2022,2022-06-19
Wellington (S),VIC218,44380,308,11232,694,47,6,Wellington,18/06/2022,2022-06-19
West Wimmera (S),VIC232,3841,11,622,286.4,1,5,West Wimmera,18/06/2022,2022-06-19
Whitehorse (C),VIC196,178739,1383,48479,773.8,176,6,Whitehorse,18/06/2022,2022-06-19
Whittlesea (C),VIC197,230238,1381,77744,599.8,198,6,Whittlesea,18/06/2022,2022-06-19
Wodonga (C),VIC192,42083,335,12920,796,34,6,Wodonga,18/06/2022,2022-06-19
Wyndham (C),VIC221,270487,1561,92960,577.1,192,6,Wyndham,18/06/2022,2022-06-19
Yarra (C),VIC202,101495,649,34004,639.4,98,6,Yarra,18/06/2022,2022-06-19
Yarra Ranges (S),VIC206,159462,1091,45954,684.2,152,6,Yarra Ranges,18/06/2022,2022-06-19
Yarriambiack (S),VIC200,6639,39,1242,587.4,6,6,Yarriambiack,18/06/2022,2022-06-19
