LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Southern Grampians (S),VIC233,16100,83,3998,515.5,10,6,Southern Grampians,24/06/2022,2022-06-25
Stonnington (C),VIC203,117768,644,35218,546.8,93,6,Stonnington,24/06/2022,2022-06-25
Strathbogie (S),VIC110,10781,29,2365,269,5,5,Strathbogie,24/06/2022,2022-06-25
Surf Coast (S),VIC225,33456,311,11873,929.6,55,6,Surf Coast,24/06/2022,2022-06-25
Swan Hill (RC),VIC180,20649,82,5340,397.1,9,5,Swan Hill,24/06/2022,2022-06-25
Towong (S),VIC187,6040,25,1205,413.9,2,5,Towong,24/06/2022,2022-06-25
Unincorporated Vic,,,39,222,0,8,0,,24/06/2022,2022-06-25
Unknown,,,108,8121,0,19,0,,24/06/2022,2022-06-25
Wangaratta (RC),VIC186,29187,150,7997,513.9,22,6,Wangaratta,24/06/2022,2022-06-25
Warrnambool (C),VIC179,35181,188,10183,534.4,25,6,Warrnambool,24/06/2022,2022-06-25
Wellington (S),VIC218,44380,299,11622,673.7,48,6,Wellington,24/06/2022,2022-06-25
West Wimmera (S),VIC232,3841,23,645,598.8,4,6,West Wimmera,24/06/2022,2022-06-25
Whitehorse (C),VIC196,178739,1359,49841,760.3,247,6,Whitehorse,24/06/2022,2022-06-25
Whittlesea (C),VIC197,230238,1334,79039,579.4,169,6,Whittlesea,24/06/2022,2022-06-25
Wodonga (C),VIC192,42083,256,13181,608.3,35,6,Wodonga,24/06/2022,2022-06-25
Wyndham (C),VIC221,270487,1641,94582,606.7,267,6,Wyndham,24/06/2022,2022-06-25
Yarra (C),VIC202,101495,749,34720,738,110,6,Yarra,24/06/2022,2022-06-25
Yarra Ranges (S),VIC206,159462,1101,47053,690.4,180,6,Yarra Ranges,24/06/2022,2022-06-25
Yarriambiack (S),VIC200,6639,46,1289,692.9,7,6,Yarriambiack,24/06/2022,2022-06-25
