LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Greater Shepparton (C),VIC93,66498,372,19110,559.4,52,6,Greater Shepparton,19/06/2022,2022-06-20
Hepburn (S),VIC94,15975,90,3568,563.4,17,6,Hepburn,19/06/2022,2022-06-20
Hindmarsh (S),VIC152,5588,43,1258,769.5,6,6,Hindmarsh,19/06/2022,2022-06-20
Hobsons Bay (C),VIC235,97751,542,29310,554.5,78,6,Hobsons Bay,19/06/2022,2022-06-20
Horsham (RC),VIC153,19921,191,5393,958.8,19,6,Horsham,19/06/2022,2022-06-20
Hume (C),VIC198,233471,1099,82298,470.7,140,5,Hume,19/06/2022,2022-06-20
Indigo (S),VIC191,16701,135,4206,808.3,14,6,Indigo,19/06/2022,2022-06-20
Interstate,,,59,5313,0,18,0,,19/06/2022,2022-06-20
Kingston (C),VIC226,165782,945,51173,570,128,6,Kingston,19/06/2022,2022-06-20
Knox (C),VIC209,164538,1229,48508,746.9,181,6,Knox,19/06/2022,2022-06-20
Latrobe (C),VIC219,75561,480,21841,635.2,80,6,Latrobe,19/06/2022,2022-06-20
Loddon (S),VIC185,7504,48,1388,639.7,5,6,Loddon,19/06/2022,2022-06-20
Macedon Ranges (S),VIC228,50231,332,13990,660.9,44,6,Macedon Ranges,19/06/2022,2022-06-20
Manningham (C),VIC195,127573,842,36685,660,116,6,Manningham,19/06/2022,2022-06-20
Mansfield (S),VIC244,9176,57,2540,621.2,7,6,Mansfield,19/06/2022,2022-06-20
Maribyrnong (C),VIC234,93448,595,31336,636.7,63,6,Maribyrnong,19/06/2022,2022-06-20
Maroondah (C),VIC207,118558,877,35140,739.7,116,6,Maroondah,19/06/2022,2022-06-20
Melbourne (C),VIC132,178955,1040,56795,581.2,157,6,Melbourne,19/06/2022,2022-06-20
Melton (C),VIC237,164895,899,64079,545.2,102,6,Melton,19/06/2022,2022-06-20
Mildura (RC),VIC222,55777,298,15683,534.3,48,6,Mildura,19/06/2022,2022-06-20
Mitchell (S),VIC211,46082,289,14181,627.1,38,6,Mitchell,19/06/2022,2022-06-20
Moira (S),VIC190,29925,123,7553,411,20,5,Moira,19/06/2022,2022-06-20
Monash (C),VIC210,202847,1200,56810,591.6,180,6,Monash,19/06/2022,2022-06-20
Moonee Valley (C),VIC121,130294,738,42133,566.4,109,6,Moonee Valley,19/06/2022,2022-06-20
Moorabool (S),VIC236,35049,189,10850,539.2,25,6,Moorabool,19/06/2022,2022-06-20
Moreland (C),VIC131,185767,1099,62547,591.6,153,6,Moreland,19/06/2022,2022-06-20
Mornington Peninsula (S),VIC204,167636,941,48404,561.3,123,6,Mornington Peninsula,19/06/2022,2022-06-20
Mount Alexander (S),VIC105,19754,127,4708,642.9,13,6,Mount Alexander,19/06/2022,2022-06-20
Moyne (S),VIC229,16953,127,4026,749.1,15,6,Moyne,19/06/2022,2022-06-20
Murrindindi (S),VIC250,14570,88,3150,604,26,6,Murrindindi,19/06/2022,2022-06-20
Nillumbik (S),VIC216,65094,501,20216,769.7,47,6,Nillumbik,19/06/2022,2022-06-20
Northern Grampians (S),VIC166,11402,49,2656,429.7,4,5,Northern Grampians,19/06/2022,2022-06-20
Overseas,,,3,120,0,0,0,,19/06/2022,2022-06-20
Overseas Traveller,,,0,621,0,0,0,,19/06/2022,2022-06-20
Port Phillip (C),VIC208,115601,737,36324,637.5,112,6,Port Phillip,19/06/2022,2022-06-20
Pyrenees (S),VIC217,7472,47,1631,629,5,6,Pyrenees,19/06/2022,2022-06-20
Queenscliffe (B),VIC238,2940,18,815,612.2,3,6,Queenscliffe,19/06/2022,2022-06-20
South Gippsland (S),VIC178,29914,146,6892,488.1,23,5,South Gippsland,19/06/2022,2022-06-20
Southern Grampians (S),VIC233,16100,102,3930,633.5,15,6,Southern Grampians,19/06/2022,2022-06-20
Stonnington (C),VIC203,117768,639,34642,542.6,85,6,Stonnington,19/06/2022,2022-06-20
Strathbogie (S),VIC110,10781,54,2340,500.9,5,6,Strathbogie,19/06/2022,2022-06-20
Surf Coast (S),VIC225,33456,251,11566,750.2,23,6,Surf Coast,19/06/2022,2022-06-20
Swan Hill (RC),VIC180,20649,90,5261,435.9,9,5,Swan Hill,19/06/2022,2022-06-20
Towong (S),VIC187,6040,30,1183,496.7,1,5,Towong,19/06/2022,2022-06-20
Unincorporated Vic,,,28,190,0,6,0,,19/06/2022,2022-06-20
Unknown,,,109,8033,0,5,0,,19/06/2022,2022-06-20
Wangaratta (RC),VIC186,29187,157,7856,537.9,23,6,Wangaratta,19/06/2022,2022-06-20
Warrnambool (C),VIC179,35181,202,10010,574.2,23,6,Warrnambool,19/06/2022,2022-06-20
Wellington (S),VIC218,44380,338,11385,761.6,144,6,Wellington,19/06/2022,2022-06-20
West Wimmera (S),VIC232,3841,10,622,260.3,0,5,West Wimmera,19/06/2022,2022-06-20
Whitehorse (C),VIC196,178739,1337,48656,748,185,6,Whitehorse,19/06/2022,2022-06-20
Whittlesea (C),VIC197,230238,1383,77922,600.7,182,6,Whittlesea,19/06/2022,2022-06-20
Wodonga (C),VIC192,42083,337,12963,800.8,42,6,Wodonga,19/06/2022,2022-06-20
Wyndham (C),VIC221,270487,1542,93148,570.1,194,6,Wyndham,19/06/2022,2022-06-20
Yarra (C),VIC202,101495,666,34091,656.2,88,6,Yarra,19/06/2022,2022-06-20
Yarra Ranges (S),VIC206,159462,1084,46099,679.8,149,6,Yarra Ranges,19/06/2022,2022-06-20
Yarriambiack (S),VIC200,6639,40,1247,602.5,5,6,Yarriambiack,19/06/2022,2022-06-20
