LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Melton (C),VIC237,164895,1758,37395,1066.1,290,7,Melton,16/02/2022,2022-02-17
Mildura (RC),VIC222,55777,689,6325,1235.3,129,7,Mildura,16/02/2022,2022-02-17
Mitchell (S),VIC211,46082,532,6121,1154.5,108,7,Mitchell,16/02/2022,2022-02-17
Moira (S),VIC190,29925,230,3487,768.6,27,6,Moira,16/02/2022,2022-02-17
Monash (C),VIC210,202847,1249,24781,615.7,214,6,Monash,16/02/2022,2022-02-17
Moonee Valley (C),VIC121,130294,941,21962,722.2,173,6,Moonee Valley,16/02/2022,2022-02-17
Moorabool (S),VIC236,35049,396,4898,1129.8,64,7,Moorabool,16/02/2022,2022-02-17
Moreland (C),VIC131,185767,1224,32473,658.9,211,6,Moreland,16/02/2022,2022-02-17
Mornington Peninsula (S),VIC204,167636,1220,22390,727.8,193,6,Mornington Peninsula,16/02/2022,2022-02-17
Mount Alexander (S),VIC105,19754,118,1572,597.3,18,6,Mount Alexander,16/02/2022,2022-02-17
Moyne (S),VIC229,16953,73,1424,430.6,10,5,Moyne,16/02/2022,2022-02-17
Murrindindi (S),VIC250,14570,89,1171,610.8,14,6,Murrindindi,16/02/2022,2022-02-17
Nillumbik (S),VIC216,65094,541,8385,831.1,92,6,Nillumbik,16/02/2022,2022-02-17
Northern Grampians (S),VIC166,11402,106,1167,929.7,19,6,Northern Grampians,16/02/2022,2022-02-17
Overseas,,,0,77,0,0,0,,16/02/2022,2022-02-17
Overseas Traveller,,,0,621,0,0,0,,16/02/2022,2022-02-17
Port Phillip (C),VIC208,115601,655,18836,566.6,145,6,Port Phillip,16/02/2022,2022-02-17
Pyrenees (S),VIC217,7472,50,576,669.2,11,6,Pyrenees,16/02/2022,2022-02-17
Queenscliffe (B),VIC238,2940,12,378,408.2,0,5,Queenscliffe,16/02/2022,2022-02-17
South Gippsland (S),VIC178,29914,123,2296,411.2,21,5,South Gippsland,16/02/2022,2022-02-17
Southern Grampians (S),VIC233,16100,129,1390,801.2,20,6,Southern Grampians,16/02/2022,2022-02-17
Stonnington (C),VIC203,117768,557,17514,473,110,5,Stonnington,16/02/2022,2022-02-17
Strathbogie (S),VIC110,10781,59,910,547.3,7,6,Strathbogie,16/02/2022,2022-02-17
Surf Coast (S),VIC225,33456,220,4736,657.6,32,6,Surf Coast,16/02/2022,2022-02-17
Swan Hill (RC),VIC180,20649,232,2420,1123.5,30,7,Swan Hill,16/02/2022,2022-02-17
Towong (S),VIC187,6040,36,331,596,4,6,Towong,16/02/2022,2022-02-17
Unincorporated Vic,,,1,67,0,0,0,,16/02/2022,2022-02-17
Unknown,,,135,5175,0,14,0,,16/02/2022,2022-02-17
Wangaratta (RC),VIC186,29187,301,2669,1031.3,39,7,Wangaratta,16/02/2022,2022-02-17
Warrnambool (C),VIC179,35181,213,4028,605.4,38,6,Warrnambool,16/02/2022,2022-02-17
Wellington (S),VIC218,44380,451,3672,1016.2,82,7,Wellington,16/02/2022,2022-02-17
West Wimmera (S),VIC232,3841,15,164,390.5,0,5,West Wimmera,16/02/2022,2022-02-17
Whitehorse (C),VIC196,178739,1086,18370,607.6,201,6,Whitehorse,16/02/2022,2022-02-17
Whittlesea (C),VIC197,230238,2242,42779,973.8,361,6,Whittlesea,16/02/2022,2022-02-17
Wodonga (C),VIC192,42083,338,4588,803.2,59,6,Wodonga,16/02/2022,2022-02-17
Wyndham (C),VIC221,270487,2149,53295,794.5,357,6,Wyndham,16/02/2022,2022-02-17
Yarra (C),VIC202,101495,434,17170,427.6,86,5,Yarra,16/02/2022,2022-02-17
Yarra Ranges (S),VIC206,159462,1527,18546,957.6,239,6,Yarra Ranges,16/02/2022,2022-02-17
Yarriambiack (S),VIC200,6639,71,374,1069.4,8,7,Yarriambiack,16/02/2022,2022-02-17
