LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Hepburn (S),VIC94,15975,46,529,287.9,8,5,Hepburn,29/01/2022,2022-01-30
Hindmarsh (S),VIC152,5588,33,227,590.6,2,6,Hindmarsh,29/01/2022,2022-01-30
Hobsons Bay (C),VIC235,97751,551,8703,563.7,52,6,Hobsons Bay,29/01/2022,2022-01-30
Horsham (RC),VIC153,19921,135,788,677.7,18,6,Horsham,29/01/2022,2022-01-30
Hume (C),VIC198,233471,1912,36334,818.9,262,6,Hume,29/01/2022,2022-01-30
Indigo (S),VIC191,16701,48,598,287.4,5,5,Indigo,29/01/2022,2022-01-30
Interstate,,,99,3343,0,36,0,,29/01/2022,2022-01-30
Kingston (C),VIC226,165782,557,12572,336,96,5,Kingston,29/01/2022,2022-01-30
Knox (C),VIC209,164538,619,8803,376.2,77,5,Knox,29/01/2022,2022-01-30
Latrobe (C),VIC219,75561,386,4846,510.8,57,6,Latrobe,29/01/2022,2022-01-30
Loddon (S),VIC185,7504,22,162,293.2,10,5,Loddon,29/01/2022,2022-01-30
Macedon Ranges (S),VIC228,50231,209,2651,416.1,26,5,Macedon Ranges,29/01/2022,2022-01-30
Manningham (C),VIC195,127573,744,9359,583.2,92,6,Manningham,29/01/2022,2022-01-30
Mansfield (S),VIC244,9176,18,389,196.2,3,4,Mansfield,29/01/2022,2022-01-30
Maribyrnong (C),VIC234,93448,578,10869,618.5,53,6,Maribyrnong,29/01/2022,2022-01-30
Maroondah (C),VIC207,118558,569,6870,479.9,83,5,Maroondah,29/01/2022,2022-01-30
Melbourne (C),VIC132,178955,756,21087,422.5,90,5,Melbourne,29/01/2022,2022-01-30
Melton (C),VIC237,164895,1619,25087,981.8,195,6,Melton,29/01/2022,2022-01-30
Mildura (RC),VIC222,55777,275,3246,493,41,5,Mildura,29/01/2022,2022-01-30
Mitchell (S),VIC211,46082,175,2817,379.8,18,5,Mitchell,29/01/2022,2022-01-30
Moira (S),VIC190,29925,80,1678,267.3,10,5,Moira,29/01/2022,2022-01-30
Monash (C),VIC210,202847,593,13037,292.3,93,5,Monash,29/01/2022,2022-01-30
Moonee Valley (C),VIC121,130294,751,13739,576.4,104,6,Moonee Valley,29/01/2022,2022-01-30
Moorabool (S),VIC236,35049,216,2582,616.3,31,6,Moorabool,29/01/2022,2022-01-30
Moreland (C),VIC131,185767,1055,20993,567.9,129,6,Moreland,29/01/2022,2022-01-30
Mornington Peninsula (S),VIC204,167636,650,11382,387.7,86,5,Mornington Peninsula,29/01/2022,2022-01-30
Mount Alexander (S),VIC105,19754,51,743,258.2,14,5,Mount Alexander,29/01/2022,2022-01-30
Moyne (S),VIC229,16953,64,764,377.5,12,5,Moyne,29/01/2022,2022-01-30
Murrindindi (S),VIC250,14570,24,529,164.7,2,4,Murrindindi,29/01/2022,2022-01-30
Nillumbik (S),VIC216,65094,299,4224,459.3,34,5,Nillumbik,29/01/2022,2022-01-30
Northern Grampians (S),VIC166,11402,78,547,684.1,12,6,Northern Grampians,29/01/2022,2022-01-30
Overseas,,,3,68,0,0,0,,29/01/2022,2022-01-30
Overseas Traveller,,,0,621,0,0,0,,29/01/2022,2022-01-30
Port Phillip (C),VIC208,115601,407,12376,352.1,58,5,Port Phillip,29/01/2022,2022-01-30
Pyrenees (S),VIC217,7472,49,256,655.8,13,6,Pyrenees,29/01/2022,2022-01-30
Queenscliffe (B),VIC238,2940,8,201,272.1,2,5,Queenscliffe,29/01/2022,2022-01-30
South Gippsland (S),VIC178,29914,115,1132,384.4,11,5,South Gippsland,29/01/2022,2022-01-30
Southern Grampians (S),VIC233,16100,102,774,633.5,12,6,Southern Grampians,29/01/2022,2022-01-30
Stonnington (C),VIC203,117768,391,11016,332,52,5,Stonnington,29/01/2022,2022-01-30
Strathbogie (S),VIC110,10781,17,361,157.7,1,4,Strathbogie,29/01/2022,2022-01-30
Surf Coast (S),VIC225,33456,195,2111,582.9,32,6,Surf Coast,29/01/2022,2022-01-30
Swan Hill (RC),VIC180,20649,56,1094,271.2,5,5,Swan Hill,29/01/2022,2022-01-30
Towong (S),VIC187,6040,11,148,182.1,1,4,Towong,29/01/2022,2022-01-30
Unincorporated Vic,,,0,33,0,0,0,,29/01/2022,2022-01-30
Unknown,,,266,4169,0,37,0,,29/01/2022,2022-01-30
Wangaratta (RC),VIC186,29187,103,1265,352.9,8,5,Wangaratta,29/01/2022,2022-01-30
Warrnambool (C),VIC179,35181,141,2211,400.8,16,5,Warrnambool,29/01/2022,2022-01-30
Wellington (S),VIC218,44380,166,1643,374,21,5,Wellington,29/01/2022,2022-01-30
West Wimmera (S),VIC232,3841,6,74,156.2,1,4,West Wimmera,29/01/2022,2022-01-30
Whitehorse (C),VIC196,178739,638,9506,356.9,77,5,Whitehorse,29/01/2022,2022-01-30
Whittlesea (C),VIC197,230238,2139,27084,929,305,6,Whittlesea,29/01/2022,2022-01-30
Wodonga (C),VIC192,42083,154,2282,365.9,18,5,Wodonga,29/01/2022,2022-01-30
Wyndham (C),VIC221,270487,2408,34789,890.2,224,6,Wyndham,29/01/2022,2022-01-30
Yarra (C),VIC202,101495,387,11169,381.3,50,5,Yarra,29/01/2022,2022-01-30
Yarra Ranges (S),VIC206,159462,810,8581,508,100,6,Yarra Ranges,29/01/2022,2022-01-30
Yarriambiack (S),VIC200,6639,26,140,391.6,6,5,Yarriambiack,29/01/2022,2022-01-30
