LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
South Gippsland (S),VIC178,29914,84,1150,280.8,4,5,South Gippsland,31/01/2022,2022-02-01
Southern Grampians (S),VIC233,16100,101,812,627.3,18,6,Southern Grampians,31/01/2022,2022-02-01
Stonnington (C),VIC203,117768,307,11100,260.7,36,5,Stonnington,31/01/2022,2022-02-01
Strathbogie (S),VIC110,10781,16,368,148.4,4,4,Strathbogie,31/01/2022,2022-02-01
Surf Coast (S),VIC225,33456,164,2152,490.2,18,5,Surf Coast,31/01/2022,2022-02-01
Swan Hill (RC),VIC180,20649,47,1101,227.6,4,5,Swan Hill,31/01/2022,2022-02-01
Towong (S),VIC187,6040,8,148,132.5,0,4,Towong,31/01/2022,2022-02-01
Unincorporated Vic,,,0,33,0,0,0,,31/01/2022,2022-02-01
Unknown,,,259,4227,0,60,0,,31/01/2022,2022-02-01
Wangaratta (RC),VIC186,29187,86,1284,294.7,10,5,Wangaratta,31/01/2022,2022-02-01
Warrnambool (C),VIC179,35181,103,2237,292.8,14,5,Warrnambool,31/01/2022,2022-02-01
Wellington (S),VIC218,44380,119,1647,268.1,3,5,Wellington,31/01/2022,2022-02-01
West Wimmera (S),VIC232,3841,4,75,104.1,0,4,West Wimmera,31/01/2022,2022-02-01
Whitehorse (C),VIC196,178739,593,9678,331.8,59,5,Whitehorse,31/01/2022,2022-02-01
Whittlesea (C),VIC197,230238,1943,27578,843.9,289,6,Whittlesea,31/01/2022,2022-02-01
Wodonga (C),VIC192,42083,142,2315,337.4,13,5,Wodonga,31/01/2022,2022-02-01
Wyndham (C),VIC221,270487,2117,35386,782.7,306,6,Wyndham,31/01/2022,2022-02-01
Yarra (C),VIC202,101495,371,11284,365.5,68,5,Yarra,31/01/2022,2022-02-01
Yarra Ranges (S),VIC206,159462,722,8760,452.8,102,5,Yarra Ranges,31/01/2022,2022-02-01
Yarriambiack (S),VIC200,6639,22,148,331.4,3,5,Yarriambiack,31/01/2022,2022-02-01
