LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Mansfield (S),VIC244,9176,75,912,817.3,9,6,Mansfield,25/02/2022,2022-02-26
Maribyrnong (C),VIC234,93448,483,16810,516.9,71,6,Maribyrnong,25/02/2022,2022-02-26
Maroondah (C),VIC207,118558,720,15392,607.3,104,6,Maroondah,25/02/2022,2022-02-26
Melbourne (C),VIC132,178955,826,30918,461.6,128,5,Melbourne,25/02/2022,2022-02-26
Melton (C),VIC237,164895,1405,39315,852.1,195,6,Melton,25/02/2022,2022-02-26
Mildura (RC),VIC222,55777,697,7262,1249.6,116,7,Mildura,25/02/2022,2022-02-26
Mitchell (S),VIC211,46082,416,6709,902.7,55,6,Mitchell,25/02/2022,2022-02-26
Moira (S),VIC190,29925,157,3721,524.6,21,6,Moira,25/02/2022,2022-02-26
Monash (C),VIC210,202847,1131,26214,557.6,199,6,Monash,25/02/2022,2022-02-26
Moonee Valley (C),VIC121,130294,712,22982,546.5,98,6,Moonee Valley,25/02/2022,2022-02-26
Moorabool (S),VIC236,35049,315,5331,898.7,45,6,Moorabool,25/02/2022,2022-02-26
Moreland (C),VIC131,185767,929,33768,500.1,142,6,Moreland,25/02/2022,2022-02-26
Mornington Peninsula (S),VIC204,167636,957,23650,570.9,140,6,Mornington Peninsula,25/02/2022,2022-02-26
Mount Alexander (S),VIC105,19754,102,1682,516.4,17,6,Mount Alexander,25/02/2022,2022-02-26
Moyne (S),VIC229,16953,66,1522,389.3,6,5,Moyne,25/02/2022,2022-02-26
Murrindindi (S),VIC250,14570,72,1265,494.2,9,5,Murrindindi,25/02/2022,2022-02-26
Nillumbik (S),VIC216,65094,400,8931,614.5,54,6,Nillumbik,25/02/2022,2022-02-26
Northern Grampians (S),VIC166,11402,40,1227,350.8,6,5,Northern Grampians,25/02/2022,2022-02-26
Overseas,,,1,79,0,0,0,,25/02/2022,2022-02-26
Overseas Traveller,,,0,621,0,0,0,,25/02/2022,2022-02-26
Port Phillip (C),VIC208,115601,661,19720,571.8,114,6,Port Phillip,25/02/2022,2022-02-26
Pyrenees (S),VIC217,7472,39,627,521.9,7,6,Pyrenees,25/02/2022,2022-02-26
Queenscliffe (B),VIC238,2940,13,395,442.2,3,5,Queenscliffe,25/02/2022,2022-02-26
South Gippsland (S),VIC178,29914,153,2495,511.5,22,6,South Gippsland,25/02/2022,2022-02-26
Southern Grampians (S),VIC233,16100,72,1495,447.2,9,5,Southern Grampians,25/02/2022,2022-02-26
Stonnington (C),VIC203,117768,503,18170,427.1,89,5,Stonnington,25/02/2022,2022-02-26
Strathbogie (S),VIC110,10781,39,964,361.7,3,5,Strathbogie,25/02/2022,2022-02-26
Surf Coast (S),VIC225,33456,176,4985,526.1,35,6,Surf Coast,25/02/2022,2022-02-26
Swan Hill (RC),VIC180,20649,144,2656,697.4,12,6,Swan Hill,25/02/2022,2022-02-26
Towong (S),VIC187,6040,14,347,231.8,3,5,Towong,25/02/2022,2022-02-26
Unincorporated Vic,,,1,69,0,0,0,,25/02/2022,2022-02-26
Unknown,,,156,5163,0,15,0,,25/02/2022,2022-02-26
Wangaratta (RC),VIC186,29187,234,3011,801.7,37,6,Wangaratta,25/02/2022,2022-02-26
Warrnambool (C),VIC179,35181,153,4231,434.9,19,5,Warrnambool,25/02/2022,2022-02-26
Wellington (S),VIC218,44380,303,4094,682.7,39,6,Wellington,25/02/2022,2022-02-26
West Wimmera (S),VIC232,3841,5,170,130.2,1,4,West Wimmera,25/02/2022,2022-02-26
Whitehorse (C),VIC196,178739,899,19580,503,149,6,Whitehorse,25/02/2022,2022-02-26
Whittlesea (C),VIC197,230238,1763,45156,765.7,235,6,Whittlesea,25/02/2022,2022-02-26
Wodonga (C),VIC192,42083,277,4962,658.2,27,6,Wodonga,25/02/2022,2022-02-26
Wyndham (C),VIC221,270487,1624,55486,600.4,214,6,Wyndham,25/02/2022,2022-02-26
Yarra (C),VIC202,101495,433,17754,426.6,61,5,Yarra,25/02/2022,2022-02-26
Yarra Ranges (S),VIC206,159462,1267,20286,794.5,153,6,Yarra Ranges,25/02/2022,2022-02-26
Yarriambiack (S),VIC200,6639,37,430,557.3,8,6,Yarriambiack,25/02/2022,2022-02-26
