LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Greater Dandenong (C),VIC247,168201,696,30533,413.8,113,5,Greater Dandenong,23/02/2022,2022-02-24
Greater Geelong (C),VIC215,258934,1613,35171,622.9,238,6,Greater Geelong,23/02/2022,2022-02-24
Greater Shepparton (C),VIC93,66498,501,10052,753.4,59,6,Greater Shepparton,23/02/2022,2022-02-24
Hepburn (S),VIC94,15975,74,1189,463.2,10,5,Hepburn,23/02/2022,2022-02-24
Hindmarsh (S),VIC152,5588,14,378,250.5,4,5,Hindmarsh,23/02/2022,2022-02-24
Hobsons Bay (C),VIC235,97751,415,14756,424.5,73,5,Hobsons Bay,23/02/2022,2022-02-24
Horsham (RC),VIC153,19921,286,1820,1435.7,40,7,Horsham,23/02/2022,2022-02-24
Hume (C),VIC198,233471,1637,54723,701.2,240,6,Hume,23/02/2022,2022-02-24
Indigo (S),VIC191,16701,74,1342,443.1,13,5,Indigo,23/02/2022,2022-02-24
Interstate,,,61,4016,0,15,0,,23/02/2022,2022-02-24
Kingston (C),VIC226,165782,1098,24819,662.3,182,6,Kingston,23/02/2022,2022-02-24
Knox (C),VIC209,164538,1059,20668,643.6,182,6,Knox,23/02/2022,2022-02-24
Latrobe (C),VIC219,75561,644,9721,852.3,93,6,Latrobe,23/02/2022,2022-02-24
Loddon (S),VIC185,7504,9,353,119.9,0,4,Loddon,23/02/2022,2022-02-24
Macedon Ranges (S),VIC228,50231,240,5588,477.8,36,5,Macedon Ranges,23/02/2022,2022-02-24
Manningham (C),VIC195,127573,649,16656,508.7,129,6,Manningham,23/02/2022,2022-02-24
Mansfield (S),VIC244,9176,75,891,817.3,5,6,Mansfield,23/02/2022,2022-02-24
Maribyrnong (C),VIC234,93448,451,16653,482.6,71,5,Maribyrnong,23/02/2022,2022-02-24
Maroondah (C),VIC207,118558,774,15191,652.8,117,6,Maroondah,23/02/2022,2022-02-24
Melbourne (C),VIC132,178955,724,30638,404.6,127,5,Melbourne,23/02/2022,2022-02-24
Melton (C),VIC237,164895,1386,38862,840.5,224,6,Melton,23/02/2022,2022-02-24
Mildura (RC),VIC222,55777,655,7029,1174.3,122,7,Mildura,23/02/2022,2022-02-24
Mitchell (S),VIC211,46082,446,6606,967.8,60,6,Mitchell,23/02/2022,2022-02-24
Moira (S),VIC190,29925,174,3670,581.5,24,6,Moira,23/02/2022,2022-02-24
Monash (C),VIC210,202847,1022,25826,503.8,147,6,Monash,23/02/2022,2022-02-24
Moonee Valley (C),VIC121,130294,756,22768,580.2,131,6,Moonee Valley,23/02/2022,2022-02-24
Moorabool (S),VIC236,35049,339,5251,967.2,37,6,Moorabool,23/02/2022,2022-02-24
Moreland (C),VIC131,185767,916,33467,493.1,144,5,Moreland,23/02/2022,2022-02-24
Mornington Peninsula (S),VIC204,167636,938,23377,559.5,173,6,Mornington Peninsula,23/02/2022,2022-02-24
Mount Alexander (S),VIC105,19754,103,1655,521.4,10,6,Mount Alexander,23/02/2022,2022-02-24
Moyne (S),VIC229,16953,69,1505,407,14,5,Moyne,23/02/2022,2022-02-24
Murrindindi (S),VIC250,14570,67,1242,459.8,9,5,Murrindindi,23/02/2022,2022-02-24
Nillumbik (S),VIC216,65094,403,8809,619.1,70,6,Nillumbik,23/02/2022,2022-02-24
Northern Grampians (S),VIC166,11402,42,1216,368.4,7,5,Northern Grampians,23/02/2022,2022-02-24
Overseas,,,2,79,0,1,0,,23/02/2022,2022-02-24
Overseas Traveller,,,0,621,0,0,0,,23/02/2022,2022-02-24
Port Phillip (C),VIC208,115601,618,19499,534.6,94,6,Port Phillip,23/02/2022,2022-02-24
Pyrenees (S),VIC217,7472,29,607,388.1,2,5,Pyrenees,23/02/2022,2022-02-24
Queenscliffe (B),VIC238,2940,11,391,374.1,3,5,Queenscliffe,23/02/2022,2022-02-24
South Gippsland (S),VIC178,29914,148,2457,494.8,34,5,South Gippsland,23/02/2022,2022-02-24
Southern Grampians (S),VIC233,16100,75,1475,465.8,11,5,Southern Grampians,23/02/2022,2022-02-24
Stonnington (C),VIC203,117768,479,18020,406.7,81,5,Stonnington,23/02/2022,2022-02-24
Strathbogie (S),VIC110,10781,37,951,343.2,2,5,Strathbogie,23/02/2022,2022-02-24
Surf Coast (S),VIC225,33456,183,4926,547,29,6,Surf Coast,23/02/2022,2022-02-24
Swan Hill (RC),VIC180,20649,177,2622,857.2,20,6,Swan Hill,23/02/2022,2022-02-24
Towong (S),VIC187,6040,13,343,215.2,1,5,Towong,23/02/2022,2022-02-24
Unincorporated Vic,,,1,69,0,0,0,,23/02/2022,2022-02-24
Unknown,,,139,5098,0,20,0,,23/02/2022,2022-02-24
Wangaratta (RC),VIC186,29187,275,2955,942.2,55,6,Wangaratta,23/02/2022,2022-02-24
Warrnambool (C),VIC179,35181,162,4198,460.5,30,5,Warrnambool,23/02/2022,2022-02-24
Wellington (S),VIC218,44380,329,4011,741.3,49,6,Wellington,23/02/2022,2022-02-24
West Wimmera (S),VIC232,3841,5,169,130.2,2,4,West Wimmera,23/02/2022,2022-02-24
Whitehorse (C),VIC196,178739,866,19276,484.5,139,5,Whitehorse,23/02/2022,2022-02-24
Whittlesea (C),VIC197,230238,1791,44662,777.9,293,6,Whittlesea,23/02/2022,2022-02-24
Wodonga (C),VIC192,42083,302,4901,717.6,55,6,Wodonga,23/02/2022,2022-02-24
Wyndham (C),VIC221,270487,1715,55063,634,268,6,Wyndham,23/02/2022,2022-02-24
Yarra (C),VIC202,101495,428,17621,421.7,68,5,Yarra,23/02/2022,2022-02-24
Yarra Ranges (S),VIC206,159462,1309,19953,820.9,216,6,Yarra Ranges,23/02/2022,2022-02-24
Yarriambiack (S),VIC200,6639,42,420,632.6,12,6,Yarriambiack,23/02/2022,2022-02-24
