LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Towong (S),VIC187,6040,30,292,496.7,5,5,Towong,09/02/2022,2022-02-10
Unincorporated Vic,,,2,65,0,1,0,,09/02/2022,2022-02-10
Unknown,,,62,4960,0,28,0,,09/02/2022,2022-02-10
Wangaratta (RC),VIC186,29187,262,2347,897.7,40,6,Wangaratta,09/02/2022,2022-02-10
Warrnambool (C),VIC179,35181,307,3794,872.6,38,6,Warrnambool,09/02/2022,2022-02-10
Wellington (S),VIC218,44380,416,3174,937.4,72,6,Wellington,09/02/2022,2022-02-10
West Wimmera (S),VIC232,3841,30,145,781,6,6,West Wimmera,09/02/2022,2022-02-10
Whitehorse (C),VIC196,178739,1080,17196,604.2,219,6,Whitehorse,09/02/2022,2022-02-10
Whittlesea (C),VIC197,230238,2385,40416,1035.9,472,7,Whittlesea,09/02/2022,2022-02-10
Wodonga (C),VIC192,42083,411,4230,976.6,63,6,Wodonga,09/02/2022,2022-02-10
Wyndham (C),VIC221,270487,2526,51086,933.9,384,6,Wyndham,09/02/2022,2022-02-10
Yarra (C),VIC202,101495,561,16725,552.7,84,6,Yarra,09/02/2022,2022-02-10
Yarra Ranges (S),VIC206,159462,1498,16875,939.4,287,6,Yarra Ranges,09/02/2022,2022-02-10
Yarriambiack (S),VIC200,6639,58,298,873.6,14,6,Yarriambiack,09/02/2022,2022-02-10
