LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Moyne (S),VIC229,16953,68,1462,401.1,8,5,Moyne,20/02/2022,2022-02-21
Murrindindi (S),VIC250,14570,78,1202,535.3,7,6,Murrindindi,20/02/2022,2022-02-21
Nillumbik (S),VIC216,65094,446,8616,685.2,62,6,Nillumbik,20/02/2022,2022-02-21
Northern Grampians (S),VIC166,11402,65,1197,570.1,10,6,Northern Grampians,20/02/2022,2022-02-21
Overseas,,,3,81,0,2,0,,20/02/2022,2022-02-21
Overseas Traveller,,,0,621,0,0,0,,20/02/2022,2022-02-21
Port Phillip (C),VIC208,115601,640,19176,553.6,77,6,Port Phillip,20/02/2022,2022-02-21
Pyrenees (S),VIC217,7472,42,595,562.1,5,6,Pyrenees,20/02/2022,2022-02-21
Queenscliffe (B),VIC238,2940,5,381,170.1,2,4,Queenscliffe,20/02/2022,2022-02-21
South Gippsland (S),VIC178,29914,123,2373,411.2,17,5,South Gippsland,20/02/2022,2022-02-21
Southern Grampians (S),VIC233,16100,93,1434,577.6,7,6,Southern Grampians,20/02/2022,2022-02-21
Stonnington (C),VIC203,117768,505,17766,428.8,58,5,Stonnington,20/02/2022,2022-02-21
Strathbogie (S),VIC110,10781,39,930,361.7,3,5,Strathbogie,20/02/2022,2022-02-21
Surf Coast (S),VIC225,33456,197,4850,588.8,24,6,Surf Coast,20/02/2022,2022-02-21
Swan Hill (RC),VIC180,20649,229,2546,1109,34,7,Swan Hill,20/02/2022,2022-02-21
Towong (S),VIC187,6040,22,341,364.2,5,5,Towong,20/02/2022,2022-02-21
Unincorporated Vic,,,1,69,0,0,0,,20/02/2022,2022-02-21
Unknown,,,159,5064,0,7,0,,20/02/2022,2022-02-21
Wangaratta (RC),VIC186,29187,305,2834,1045,36,7,Wangaratta,20/02/2022,2022-02-21
Warrnambool (C),VIC179,35181,185,4123,525.9,29,6,Warrnambool,20/02/2022,2022-02-21
Wellington (S),VIC218,44380,392,3843,883.3,40,6,Wellington,20/02/2022,2022-02-21
West Wimmera (S),VIC232,3841,6,165,156.2,0,4,West Wimmera,20/02/2022,2022-02-21
Whitehorse (C),VIC196,178739,996,18889,557.2,130,6,Whitehorse,20/02/2022,2022-02-21
Whittlesea (C),VIC197,230238,1967,43778,854.3,229,6,Whittlesea,20/02/2022,2022-02-21
Wodonga (C),VIC192,42083,299,4755,710.5,43,6,Wodonga,20/02/2022,2022-02-21
Wyndham (C),VIC221,270487,1882,54216,695.8,194,6,Wyndham,20/02/2022,2022-02-21
Yarra (C),VIC202,101495,462,17414,455.2,63,5,Yarra,20/02/2022,2022-02-21
Yarra Ranges (S),VIC206,159462,1427,19303,894.9,185,6,Yarra Ranges,20/02/2022,2022-02-21
Yarriambiack (S),VIC200,6639,53,398,798.3,9,6,Yarriambiack,20/02/2022,2022-02-21
