LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Warrnambool (C),VIC179,35181,217,3921,616.8,30,6,Warrnambool,13/02/2022,2022-02-14
Wellington (S),VIC218,44380,454,3435,1023,56,7,Wellington,13/02/2022,2022-02-14
West Wimmera (S),VIC232,3841,30,161,781,6,6,West Wimmera,13/02/2022,2022-02-14
Whitehorse (C),VIC196,178739,1134,17854,634.4,150,6,Whitehorse,13/02/2022,2022-02-14
Whittlesea (C),VIC197,230238,2396,41698,1040.7,284,7,Whittlesea,13/02/2022,2022-02-14
Wodonga (C),VIC192,42083,377,4436,895.8,60,6,Wodonga,13/02/2022,2022-02-14
Wyndham (C),VIC221,270487,2430,52285,898.4,272,6,Wyndham,13/02/2022,2022-02-14
Yarra (C),VIC202,101495,476,16964,469,45,5,Yarra,13/02/2022,2022-02-14
Yarra Ranges (S),VIC206,159462,1588,17803,995.8,232,6,Yarra Ranges,13/02/2022,2022-02-14
Yarriambiack (S),VIC200,6639,74,336,1114.6,4,7,Yarriambiack,13/02/2022,2022-02-14
