LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Mornington Peninsula (S),VIC204,167636,1423,20817,848.9,230,6,Mornington Peninsula,08/02/2022,2022-02-09
Mount Alexander (S),VIC105,19754,135,1446,683.4,27,6,Mount Alexander,08/02/2022,2022-02-09
Moyne (S),VIC229,16953,143,1335,843.5,22,6,Moyne,08/02/2022,2022-02-09
Murrindindi (S),VIC250,14570,104,1066,713.8,24,6,Murrindindi,08/02/2022,2022-02-09
Nillumbik (S),VIC216,65094,608,7686,934,147,6,Nillumbik,08/02/2022,2022-02-09
Northern Grampians (S),VIC166,11402,109,1015,956,24,6,Northern Grampians,08/02/2022,2022-02-09
Overseas,,,2,77,0,0,0,,08/02/2022,2022-02-09
Overseas Traveller,,,0,621,0,0,0,,08/02/2022,2022-02-09
Port Phillip (C),VIC208,115601,710,18025,614.2,124,6,Port Phillip,08/02/2022,2022-02-09
Pyrenees (S),VIC217,7472,66,519,883.3,12,6,Pyrenees,08/02/2022,2022-02-09
Queenscliffe (B),VIC238,2940,15,355,510.2,5,6,Queenscliffe,08/02/2022,2022-02-09
South Gippsland (S),VIC178,29914,282,2106,942.7,49,6,South Gippsland,08/02/2022,2022-02-09
Southern Grampians (S),VIC233,16100,120,1224,745.3,25,6,Southern Grampians,08/02/2022,2022-02-09
Stonnington (C),VIC203,117768,601,16845,510.3,97,6,Stonnington,08/02/2022,2022-02-09
Strathbogie (S),VIC110,10781,83,841,769.9,16,6,Strathbogie,08/02/2022,2022-02-09
Surf Coast (S),VIC225,33456,299,4438,893.7,54,6,Surf Coast,08/02/2022,2022-02-09
Swan Hill (RC),VIC180,20649,172,2073,833,33,6,Swan Hill,08/02/2022,2022-02-09
Towong (S),VIC187,6040,31,287,513.2,8,6,Towong,08/02/2022,2022-02-09
Unincorporated Vic,,,1,64,0,0,0,,08/02/2022,2022-02-09
Unknown,,,115,4945,0,77,0,,08/02/2022,2022-02-09
Wangaratta (RC),VIC186,29187,271,2310,928.5,46,6,Wangaratta,08/02/2022,2022-02-09
Warrnambool (C),VIC179,35181,351,3760,997.7,42,6,Warrnambool,08/02/2022,2022-02-09
Wellington (S),VIC218,44380,413,3106,930.6,84,6,Wellington,08/02/2022,2022-02-09
West Wimmera (S),VIC232,3841,26,139,676.9,5,6,West Wimmera,08/02/2022,2022-02-09
Whitehorse (C),VIC196,178739,1108,16974,619.9,220,6,Whitehorse,08/02/2022,2022-02-09
Whittlesea (C),VIC197,230238,2371,39962,1029.8,417,7,Whittlesea,08/02/2022,2022-02-09
Wodonga (C),VIC192,42083,433,4167,1028.9,74,7,Wodonga,08/02/2022,2022-02-09
Wyndham (C),VIC221,270487,2690,50697,994.5,476,6,Wyndham,08/02/2022,2022-02-09
Yarra (C),VIC202,101495,599,16648,590.2,94,6,Yarra,08/02/2022,2022-02-09
Yarra Ranges (S),VIC206,159462,1510,16595,946.9,256,6,Yarra Ranges,08/02/2022,2022-02-09
Yarriambiack (S),VIC200,6639,59,284,888.7,13,6,Yarriambiack,08/02/2022,2022-02-09
