LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Kingston (C),VIC226,165782,1354,22396,816.7,198,6,Kingston,10/02/2022,2022-02-11
Knox (C),VIC209,164538,1320,18350,802.2,227,6,Knox,10/02/2022,2022-02-11
Latrobe (C),VIC219,75561,863,8437,1142.1,142,7,Latrobe,10/02/2022,2022-02-11
Loddon (S),VIC185,7504,24,321,319.8,4,5,Loddon,10/02/2022,2022-02-11
Macedon Ranges (S),VIC228,50231,421,5059,838.1,61,6,Macedon Ranges,10/02/2022,2022-02-11
Manningham (C),VIC195,127573,856,15187,671,169,6,Manningham,10/02/2022,2022-02-11
Mansfield (S),VIC244,9176,52,758,566.7,16,6,Mansfield,10/02/2022,2022-02-11
Maribyrnong (C),VIC234,93448,627,15713,671,97,6,Maribyrnong,10/02/2022,2022-02-11
Maroondah (C),VIC207,118558,1096,13345,924.4,159,6,Maroondah,10/02/2022,2022-02-11
Melbourne (C),VIC132,178955,974,29287,544.3,155,6,Melbourne,10/02/2022,2022-02-11
Melton (C),VIC237,164895,2035,35814,1234.1,342,7,Melton,10/02/2022,2022-02-11
Mildura (RC),VIC222,55777,609,5662,1091.8,104,7,Mildura,10/02/2022,2022-02-11
Mitchell (S),VIC211,46082,547,5662,1187,95,7,Mitchell,10/02/2022,2022-02-11
Moira (S),VIC190,29925,303,3288,1012.5,49,7,Moira,10/02/2022,2022-02-11
Monash (C),VIC210,202847,1308,23629,644.8,173,6,Monash,10/02/2022,2022-02-11
Moonee Valley (C),VIC121,130294,981,21127,752.9,135,6,Moonee Valley,10/02/2022,2022-02-11
Moorabool (S),VIC236,35049,394,4540,1124.1,75,7,Moorabool,10/02/2022,2022-02-11
Moreland (C),VIC131,185767,1403,31391,755.2,201,6,Moreland,10/02/2022,2022-02-11
Mornington Peninsula (S),VIC204,167636,1396,21275,832.8,223,6,Mornington Peninsula,10/02/2022,2022-02-11
Mount Alexander (S),VIC105,19754,118,1476,597.3,17,6,Mount Alexander,10/02/2022,2022-02-11
Moyne (S),VIC229,16953,115,1356,678.3,13,6,Moyne,10/02/2022,2022-02-11
Murrindindi (S),VIC250,14570,97,1093,665.8,15,6,Murrindindi,10/02/2022,2022-02-11
Nillumbik (S),VIC216,65094,644,7891,989.3,87,6,Nillumbik,10/02/2022,2022-02-11
Northern Grampians (S),VIC166,11402,140,1075,1227.9,34,7,Northern Grampians,10/02/2022,2022-02-11
Overseas,,,2,79,0,1,0,,10/02/2022,2022-02-11
Overseas Traveller,,,0,621,0,0,0,,10/02/2022,2022-02-11
Port Phillip (C),VIC208,115601,723,18257,625.4,112,6,Port Phillip,10/02/2022,2022-02-11
Pyrenees (S),VIC217,7472,57,532,762.8,8,6,Pyrenees,10/02/2022,2022-02-11
Queenscliffe (B),VIC238,2940,19,365,646.3,3,6,Queenscliffe,10/02/2022,2022-02-11
South Gippsland (S),VIC178,29914,266,2185,889.2,30,6,South Gippsland,10/02/2022,2022-02-11
Southern Grampians (S),VIC233,16100,124,1268,770.2,19,6,Southern Grampians,10/02/2022,2022-02-11
Stonnington (C),VIC203,117768,583,17031,495,100,5,Stonnington,10/02/2022,2022-02-11
Strathbogie (S),VIC110,10781,61,849,565.8,7,6,Strathbogie,10/02/2022,2022-02-11
Surf Coast (S),VIC225,33456,288,4536,860.8,47,6,Surf Coast,10/02/2022,2022-02-11
Swan Hill (RC),VIC180,20649,238,2189,1152.6,75,7,Swan Hill,10/02/2022,2022-02-11
Towong (S),VIC187,6040,27,295,447,3,5,Towong,10/02/2022,2022-02-11
Unincorporated Vic,,,1,65,0,0,0,,10/02/2022,2022-02-11
Unknown,,,138,5000,0,22,0,,10/02/2022,2022-02-11
Wangaratta (RC),VIC186,29187,264,2398,904.5,51,6,Wangaratta,10/02/2022,2022-02-11
Warrnambool (C),VIC179,35181,293,3831,832.8,40,6,Warrnambool,10/02/2022,2022-02-11
Wellington (S),VIC218,44380,453,3271,1020.7,100,7,Wellington,10/02/2022,2022-02-11
West Wimmera (S),VIC232,3841,31,150,807.1,5,6,West Wimmera,10/02/2022,2022-02-11
Whitehorse (C),VIC196,178739,1125,17399,629.4,207,6,Whitehorse,10/02/2022,2022-02-11
Whittlesea (C),VIC197,230238,2444,40795,1061.5,392,7,Whittlesea,10/02/2022,2022-02-11
Wodonga (C),VIC192,42083,397,4277,943.4,55,6,Wodonga,10/02/2022,2022-02-11
Wyndham (C),VIC221,270487,2564,51425,947.9,354,6,Wyndham,10/02/2022,2022-02-11
Yarra (C),VIC202,101495,550,16806,541.9,84,6,Yarra,10/02/2022,2022-02-11
Yarra Ranges (S),VIC206,159462,1540,17135,965.7,260,6,Yarra Ranges,10/02/2022,2022-02-11
Yarriambiack (S),VIC200,6639,63,309,948.9,11,6,Yarriambiack,10/02/2022,2022-02-11
