LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Greater Dandenong (C),VIC247,168201,1250,28468,743.2,188,6,Greater Dandenong,07/02/2022,2022-02-08
Greater Geelong (C),VIC215,258934,2592,30210,1001,487,7,Greater Geelong,07/02/2022,2022-02-08
Greater Shepparton (C),VIC93,66498,854,8561,1284.2,146,7,Greater Shepparton,07/02/2022,2022-02-08
Hepburn (S),VIC94,15975,92,976,575.9,14,6,Hepburn,07/02/2022,2022-02-08
Hindmarsh (S),VIC152,5588,33,328,590.6,7,6,Hindmarsh,07/02/2022,2022-02-08
Hobsons Bay (C),VIC235,97751,735,13481,751.9,108,6,Hobsons Bay,07/02/2022,2022-02-08
Horsham (RC),VIC153,19921,147,1283,737.9,24,6,Horsham,07/02/2022,2022-02-08
Hume (C),VIC198,233471,2538,50154,1087.1,438,7,Hume,07/02/2022,2022-02-08
Indigo (S),VIC191,16701,93,1119,556.9,18,6,Indigo,07/02/2022,2022-02-08
Interstate,,,128,3830,0,32,0,,07/02/2022,2022-02-08
Kingston (C),VIC226,165782,1353,21727,816.1,203,6,Kingston,07/02/2022,2022-02-08
Knox (C),VIC209,164538,1380,17688,838.7,206,6,Knox,07/02/2022,2022-02-08
Latrobe (C),VIC219,75561,841,8003,1113,153,7,Latrobe,07/02/2022,2022-02-08
Loddon (S),VIC185,7504,26,306,346.5,1,5,Loddon,07/02/2022,2022-02-08
Macedon Ranges (S),VIC228,50231,447,4876,889.9,76,6,Macedon Ranges,07/02/2022,2022-02-08
Manningham (C),VIC195,127573,886,14764,694.5,149,6,Manningham,07/02/2022,2022-02-08
Mansfield (S),VIC244,9176,71,739,773.8,9,6,Mansfield,07/02/2022,2022-02-08
Maribyrnong (C),VIC234,93448,642,15408,687,121,6,Maribyrnong,07/02/2022,2022-02-08
Maroondah (C),VIC207,118558,1082,12802,912.6,178,6,Maroondah,07/02/2022,2022-02-08
Melbourne (C),VIC132,178955,994,28826,555.4,169,6,Melbourne,07/02/2022,2022-02-08
Melton (C),VIC237,164895,1935,34834,1173.5,381,7,Melton,07/02/2022,2022-02-08
Mildura (RC),VIC222,55777,640,5350,1147.4,117,7,Mildura,07/02/2022,2022-02-08
Mitchell (S),VIC211,46082,523,5377,1134.9,75,7,Mitchell,07/02/2022,2022-02-08
Moira (S),VIC190,29925,312,3143,1042.6,57,7,Moira,07/02/2022,2022-02-08
Monash (C),VIC210,202847,1314,22976,647.8,219,6,Monash,07/02/2022,2022-02-08
Moonee Valley (C),VIC121,130294,1028,20672,789,199,6,Moonee Valley,07/02/2022,2022-02-08
Moorabool (S),VIC236,35049,415,4347,1184.1,66,7,Moorabool,07/02/2022,2022-02-08
Moreland (C),VIC131,185767,1433,30713,771.4,229,6,Moreland,07/02/2022,2022-02-08
Mornington Peninsula (S),VIC204,167636,1514,20596,903.1,233,6,Mornington Peninsula,07/02/2022,2022-02-08
Mount Alexander (S),VIC105,19754,132,1420,668.2,16,6,Mount Alexander,07/02/2022,2022-02-08
Moyne (S),VIC229,16953,148,1312,873,23,6,Moyne,07/02/2022,2022-02-08
Murrindindi (S),VIC250,14570,96,1042,658.9,17,6,Murrindindi,07/02/2022,2022-02-08
Nillumbik (S),VIC216,65094,586,7536,900.2,101,6,Nillumbik,07/02/2022,2022-02-08
Northern Grampians (S),VIC166,11402,108,991,947.2,16,6,Northern Grampians,07/02/2022,2022-02-08
Overseas,,,5,79,0,2,0,,07/02/2022,2022-02-08
Overseas Traveller,,,0,621,0,0,0,,07/02/2022,2022-02-08
Port Phillip (C),VIC208,115601,777,17899,672.1,117,6,Port Phillip,07/02/2022,2022-02-08
Pyrenees (S),VIC217,7472,73,509,977,8,6,Pyrenees,07/02/2022,2022-02-08
Queenscliffe (B),VIC238,2940,13,351,442.2,3,5,Queenscliffe,07/02/2022,2022-02-08
South Gippsland (S),VIC178,29914,287,2058,959.4,42,6,South Gippsland,07/02/2022,2022-02-08
Southern Grampians (S),VIC233,16100,121,1199,751.6,16,6,Southern Grampians,07/02/2022,2022-02-08
Stonnington (C),VIC203,117768,631,16767,535.8,96,6,Stonnington,07/02/2022,2022-02-08
Strathbogie (S),VIC110,10781,84,825,779.1,14,6,Strathbogie,07/02/2022,2022-02-08
Surf Coast (S),VIC225,33456,322,4387,962.5,41,6,Surf Coast,07/02/2022,2022-02-08
Swan Hill (RC),VIC180,20649,169,2040,818.4,31,6,Swan Hill,07/02/2022,2022-02-08
Towong (S),VIC187,6040,28,279,463.6,2,5,Towong,07/02/2022,2022-02-08
Unincorporated Vic,,,2,63,0,0,0,,07/02/2022,2022-02-08
Unknown,,,103,4850,0,31,0,,07/02/2022,2022-02-08
Wangaratta (RC),VIC186,29187,286,2265,979.9,44,6,Wangaratta,07/02/2022,2022-02-08
Warrnambool (C),VIC179,35181,373,3720,1060.2,54,7,Warrnambool,07/02/2022,2022-02-08
Wellington (S),VIC218,44380,419,3027,944.1,76,6,Wellington,07/02/2022,2022-02-08
West Wimmera (S),VIC232,3841,23,133,598.8,2,6,West Wimmera,07/02/2022,2022-02-08
Whitehorse (C),VIC196,178739,1103,16756,617.1,146,6,Whitehorse,07/02/2022,2022-02-08
Whittlesea (C),VIC197,230238,2386,39551,1036.3,410,7,Whittlesea,07/02/2022,2022-02-08
Wodonga (C),VIC192,42083,421,4094,1000.4,74,7,Wodonga,07/02/2022,2022-02-08
Wyndham (C),VIC221,270487,2804,50233,1036.6,476,7,Wyndham,07/02/2022,2022-02-08
Yarra (C),VIC202,101495,637,16555,627.6,98,6,Yarra,07/02/2022,2022-02-08
Yarra Ranges (S),VIC206,159462,1539,16340,965.1,253,6,Yarra Ranges,07/02/2022,2022-02-08
Yarriambiack (S),VIC200,6639,57,272,858.6,14,6,Yarriambiack,07/02/2022,2022-02-08
